Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Service ship,Unknown,Unknown,Contact - Shore object,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Service ship,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Service ship,Unknown,Unknown,Contact - Shore object,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Service ship,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Service ship,Unknown,Unknown,Contact - Shore object,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Service ship,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2024-05-15,Internal waters - Channel; river,Germany,Germany - BSU,2024/002809,Serious,54°20.526' N,9°57.08' E,,15:18,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Service ship,Unknown,Unknown,Contact - Shore object,,,No
2024-07-03,Territorial sea,Italy,Italy - DIGIFEMA,2024/003041,Marine incident,42°2' N,11°0' E,,18:54,0,1,,Not Investigated,Yes,,0,,,No,No,Ship - Deck - Other,Other,0.000,0.000,Unknown,Transit,,,,Passenger ship - Only passenger,ITALY - Civitavecchia,SPAIN - Palma de Mallorca,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2024-04-04,High sea - Outside EEZ,Norway,Norway - NSIA,2024/001729,Less Serious,42°0' N,42°27' W,,14:50,0,1,,Not Investigated,Yes,,0,,,,,Ship - Deck - Main deck,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,,,,Passenger ship - Only passenger,PORTUGAL - Ponta Delgada,IRELAND - Dublin; Dublin,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2024-05-15,Territorial sea,Germany,Germany - BSU,2024/002681,Marine incident,54°37.3' N,13°56.3' E,,11:20,0,0,,Not Investigated,Yes,Germany - Ostsee / Küstenmeer,0,,No,No,No,Ship - Other,Normal service - Manoeuvring,0.000,0.000,Unknown,Transit,No,,,Recreational craft - Sailboat (aux. motor),Unknown,Unknown,Damage / loss of equipment,,,No
2024-05-08,Territorial sea,Spain,Spain - CIAIM,2024/002083,Serious,42°46.6' N,9°19.11' W,No,10:50,0,0,,Not Investigated,Yes,Spain - Atlántico - Galicia,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Muros,SPAIN - Muros,Loss of control - Loss of propulsion power,,,No
2024-06-22,Inland waters - Lake,Denmark,Denmark - DMAIB,2024/002882,Less Serious,56°7.625' N,9°39.337' E,,14:00,0,0,None,Not Investigated,Yes,,0,No damage,No,No,No,N.A.,Normal service - Manoeuvring,0.000,0.000,No routeing system,Transit,n/a,,,Passenger ship - Only passenger - Port or internal waters,DENMARK - Silkeborg,Unknown,Grounding/stranding - Power,,,No
2024-04-23,Repair yard,Greece,Greece - HBMCI,2024/002353,Serious,37°57.04' N,23°32.787' E,,09:30,0,1,GREECE - Salamis,Not Investigated,Yes,Greece - Saronicos,0,,,No,No,Engine department - Engine room,Normal service - Repairing,0.000,0.000,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Salamis,GREECE - Salamis,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-04-23,Repair yard,Greece,Greece - HBMCI,2024/002353,Serious,37°57.04' N,23°32.787' E,,09:30,0,1,GREECE - Salamis,Not Investigated,Yes,Greece - Saronicos,0,,,No,No,Engine department - Engine room,Normal service - Maintenance,0.000,0.000,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Salamis,GREECE - Salamis,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-04-15,Territorial sea,Spain,Spain - CIAIM,2024/001664,Serious,43°26.45' N,4°13.25' W,No,21:00,0,0,,Not Investigated,Yes,Spain - Atlántico - Cantabria,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel,SPAIN - Santoña,SPAIN - Santoña,Loss of control - Loss of propulsion power,,,No
2024-06-17,Territorial sea,Portugal,Portugal - GAMA,2024/002703,Less Serious,38°41.5' N,9°43.31' W,,11:40,0,0,,Not Investigated,Yes,Portugal - Setúbal,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,PORTUGAL - Lisboa,FRANCE - Rouen,Damage / loss of equipment,,,No
2024-06-14,Territorial sea,France,France - BEAmer,2024/002614,Serious,49°14.885' N,3°0.286' W,,10:30,0,0,,Not Investigated,Yes,France - SRR JOBOURG,0,,No,No,No,Engine department - Engine room,Unknown,0.000,0.000,Leaving or approaching TSS,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,PORTUGAL - Aveiro,FRANCE - Cherbourg,Loss of control - Loss of propulsion power,,,No
2024-07-10,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2024/003288,Less Serious,60°2.74' N,5°18.04' E,,10:45,0,1,,Not Investigated,Yes,,0,,,,,Ship - Deck - Other,Special service - Fish farm operation,,,Unknown,Anchored or alongside,,,,Service ship - Special purpose ship,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-06-15,High sea - Within EEZ,Italy,Italy - DIGIFEMA,2024/003106,Serious,43°34' N,14°19' E,,14:30,0,1,,Not Investigated,Yes,Italy - Ancona,0,,,No,No,Bridge - Other space,Normal service - Unloading - Ship-to-shore,0.000,0.000,Unknown,Transit,,,,Service ship - Special purpose ship,ITALY - Ravenna,Unknown,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2024-05-31,Inland waters - Channel,Sweden,Sweden - SHK,2024/003341,Less Serious,58°38' N,14°21' E,,15:53,0,0,,Not Investigated,Yes,,0,,n/a,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,n/a,,,Passenger ship - Only passenger,SWEDEN - Goteborg,SWEDEN - Stockholm,Fire/Explosion - Fire,,,Unknown
2024-05-20,Territorial sea,France,France - BEAmer,2024/002264,Less Serious,47°34.6' N,3°32.49' W,,10:46,0,1,,Not Investigated,Yes,France - SRR ETEL,0,,No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Unknown,,,,Service ship - Research ship,Unknown,Unknown,,Other,Accident,
2024-06-21,Internal waters - Port area,Greece,Greece - HBMCI,2024/003142,Less Serious,37°56.841' N,23°36.775' E,No,07:12,0,0,GREECE - Drapetzona,Not Investigated,Yes,Greece - Saronicos,0,,No,No,No,Ship - Deck - Other,Normal service - Repairing,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,Unknown,Fire/Explosion - Fire,,,Yes
2024-05-05,Internal waters - Channel; river,Germany,Germany - BSU,2024/002436,Marine incident,54°21.923' N,10°8.568' E,,08:45,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,0,,No,No,No,Ship - Hull - Above waterline,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Recreational craft - Motorboat,UNITED KINGDOM - Southampton,DENMARK - Copenhagen,Contact - Shore object,,,No
2024-04-05,Internal waters - Port area,Malta,Malta - MSIU,2024/001467,Less Serious,40°44.8' N,29°45.3' E,No,05:19,0,0,TURKEY - Tutunciftlik,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - Under pilotage,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,TURKEY - Tutunciftlik,ROMANIA - Galati,Loss of control - Loss of propulsion power,,,No
2024-04-05,Internal waters - Port area,Malta,Malta - MSIU,2024/001467,Less Serious,40°44.8' N,29°45.3' E,No,05:19,0,0,TURKEY - Tutunciftlik,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,TURKEY - Tutunciftlik,ROMANIA - Galati,Loss of control - Loss of propulsion power,,,No
2024-04-05,Territorial sea,Malta,Malta - MSIU,2024/001717,Less Serious,36°2.1' N,14°26.3' E,No,14:26,0,0,,Not Investigated,Yes,Malta,0,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,ITALY - Palermo,MALTA - Valletta,Loss of control - Loss of propulsion power,,,No
2024-06-25,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2024/003491,Less Serious,65°12' N,12°15' E,,16:55,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Propeller/rudder/thruster,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Passenger ship - Only passenger,NORWAY - Other,NORWAY - Other,Contact - Floating object - Other,,,No
2024-06-08,Internal waters - Port area,Germany,Germany - BSU,2024/003486,Marine incident,53°54.11' N,11°27.66' E,,12:40,0,0,GERMANY - Wismar,Not Investigated,Yes,Germany - Ostsee / Hafen,0,Minor damage (less than material damage),No,No,No,Ship - Bow - Port - Above the waterline,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,DENMARK - Aalborg,GERMANY - Wismar,Contact - Shore object,,,No
2024-05-31,Internal waters - Port area,Norway,Norway - NSIA,2024/003070,Less Serious,,,,13:30,0,1,,Not Investigated,Yes,,0,,,,,Ship - Stairs/ladders,Normal service - Moored,,,Unknown,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Aalesund,NORWAY - Molde,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2024-06-09,High sea - Within EEZ,Belgium,Belgium - FEBIMA,2024/003242,Less Serious,54°35' N,2°53' E,,12:48,0,0,,Not Investigated,Yes,,0,,No,No,No,Ship - Bow - Port - Below the waterline,Unknown,0.000,0.000,Unknown,Unknown,No,,,Service ship - Special purpose ship,BELGIUM - Oostende (Ostend),Unknown,Contact - Shore object,,,No
2024-05-18,High sea - Within EEZ,Norway,Norway - NSIA,2024/002478,Less Serious,33°57' N,125°37' E,,14:30,0,1,,Not Investigated,Yes,,0,,,,,Engine department - Workshop / stores,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,CHINA - Dalian (Dairen),KOREA; REPUBLIC OF - Masan,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-03-18,Internal waters - Port area,Italy,Italy - DIGIFEMA,2024/002225,Marine incident,44°23.86' N,8°55.233' E,,17:30,0,0,,Not Investigated,Yes,Italy - Genova,0,,No,,,Ship - Other,Normal service - Manoeuvring,,,Unknown,Arrival,,,,Service ship - Tug (Towing/Pushing),ITALY - Genoa,ITALY - Genoa,,,,No
2024-03-18,Internal waters - Port area,Italy,Italy - DIGIFEMA,2024/002225,Marine incident,44°23.86' N,8°55.233' E,,17:30,0,0,,Not Investigated,Yes,Italy - Genova,0,,,No,No,Ship - Other,Special service - Towing/pushing,0.000,0.000,Unknown,Arrival,Yes,,,Cargo ship - Solid Cargo - General Cargo,ITALY - Taranto,ITALY - Genoa,Damage / loss of equipment,,,No
2024-06-27,Territorial sea,Spain,Spain - CIAIM,2024/002898,Serious,36°38.9' N,2°43.33' W,No,13:10,0,0,,Not Investigated,Yes,Spain - Mediterráneo - Andalucía,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Villajoyosa,SPAIN - Villajoyosa,Loss of control - Loss of propulsion power,,,No
2024-05-27,Internal waters - Other,Denmark,Denmark - DMAIB,2025/001421,Serious,54°38.92' N,11°20.766' E,,08:00,0,1,DENMARK - Rodbyhavn,Not Investigated,Yes,Denmark - Danske havne,0,No damage,No,No,No,Ship - Unknown,Unknown,0.000,0.000,Unknown,Unknown,No,,,Service ship - Other,DENMARK - Rodbyhavn,DENMARK - Rodbyhavn,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - from below (dragging the victim down),Accident,No
2024-04-29,High sea - Within EEZ,Spain,Spain - CIAIM,2024/001989,Serious,43°45.2' N,8°30.3' W,No,06:35,0,0,,Not Investigated,Yes,Spain - Atlántico - Galicia,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Muros,SPAIN - Muros,Loss of control - Loss of propulsion power,,,No
2024-07-11,High sea - Within EEZ,Norway,Norway - NSIA,2024/003248,Less Serious,55°0' N,13°0' E,,13:35,0,0,,Not Investigated,Yes,,0,,,,,,,,,,,,,,,,,Collision - With other ship,,,No
2024-07-11,High sea - Within EEZ,Norway,Norway - NSIA,2024/003248,Less Serious,55°0' N,13°0' E,,13:35,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Hull - Above waterline,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Cargo ship - Solid Cargo - Refrigerated Cargo,POLAND - Swinoujscie,NORWAY - Maloy,Collision - With other ship,,,No
2024-04-15,Territorial sea,France,France - BEAmer,2024/002344,Less Serious,42°52.67' N,3°3.48' E,,12:58,0,1,,Not Investigated,Yes,France - SRR LA GARDE,0,,,No,No,Ship - Deck - Working deck (fishing boat),Fishing - Fishing,0.000,0.000,,Unknown,No,,,Fishing vessel - Trawler - Stern,FRANCE - Port-la-Nouvelle,FRANCE - Port-la-Nouvelle,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,n/a
2024-07-22,Internal waters - Port area,Denmark,Denmark - DMAIB,2024/003274,Less Serious,55°27' N,12°12' E,,14:40,0,0,,Not Investigated,Yes,,0,No damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Loading - Shore-to-ship,0.000,0.000,No routeing system,Anchored or alongside,Unknown,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Fire/Explosion - Fire,,,Unknown
2024-06-22,Territorial sea,France,France - BEAmer,2024/002771,Serious,44°37.8' N,1°12.25' W,,15:13,0,0,,Not Investigated,Yes,France - SRR ETEL,0,,No,No,No,Ship - Hull - Under waterline,Normal service - In passage - Displacement mode,0.000,0.000,,Unknown,No,,,Service ship - Other,FRANCE - Arcachon,FRANCE - Arcachon,Grounding/stranding - Power,,,Unknown
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Loss of control - Loss of directional control,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Contact - Shore object,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Contact - Shore object,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Loss of control - Loss of propulsion power,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Loss of control - Loss of directional control,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Contact - Shore object,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Contact - Shore object,,,No
2024-05-24,Internal waters - Channel; river,Germany,Germany - BSU,2024/002846,Serious,54°21.537' N,10°3.412' E,,15:20,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Escombreras,POLAND - Gdynia,Loss of control - Loss of propulsion power,,,No
2024-04-14,Internal waters - Port area,Spain,Spain - CIAIM,2024/001663,Less Serious,43°27.13' N,3°48.59' W,No,09:10,0,0,SPAIN - Santander,Not Investigated,Yes,Spain - Atlántico - Cantabria,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Bridge - Wheelhouse,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,SPAIN - Santander,Loss of control - Loss of directional control,,,No
2024-06-03,Internal waters - Port area,Netherlands,Netherlands - DSB,2024/004314,Less Serious,51°41.682' N,4°34.466' E,,12:00,0,0,NETHERLANDS - Moerdijk,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - Moerdijk,Unknown,Damage / loss of equipment,,,No
2024-06-03,Internal waters - Port area,Netherlands,Netherlands - DSB,2024/004314,Less Serious,51°41.682' N,4°34.466' E,,12:00,0,0,NETHERLANDS - Moerdijk,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Normal service - Under pilotage,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - Moerdijk,Unknown,Damage / loss of equipment,,,No
2024-07-11,Territorial sea,Portugal,Portugal - GAMA,2024/003103,Very serious,36°51.84' N,7°47.54' W,,23:49,0,0,,Finished,Yes,Portugal - Olhão,0,Loss of ship - Actual loss,Yes,No,No,Ship - Unknown,Fishing - Fishing,0.000,0.000,No routeing system,Transit,Unknown,,PRAIA DE MONTEGORDO,Fishing vessel - Multipurpose - Trawler-Purse seiner,SPAIN - Ayamonte,SPAIN - Ayamonte,Flooding/Foundering - Flooding - Massive,,,No
2024-07-29,Internal waters - Port area,Estonia,Estonia - ESIB,2024/003481,Marine incident,59°20.12' N,24°4.47' E,No,15:24,0,0,ESTONIA - Paldiski Lõunasadam,Not Investigated,Yes,Estonia,0,No damage,No,,,Cargo and tank areas - Cargo hold,Normal service - Loading - Shore-to-ship,,,No routeing system,Anchored or alongside,Yes,,,Cargo ship - Solid Cargo - Bulk Carrier,LATVIA - Riga,ESTONIA - Paldiski Lõunasadam,Fire/Explosion,,,Unknown
2024-07-06,Internal waters - Port area,Netherlands,Netherlands - DSB,2024/004050,Serious,51°16.694' N,4°20.397' E,,12:00,0,0,,Not Investigated,Yes,,0,,,No,No,Cargo and tank areas - Closed deck cargo space,Normal service - Alongside,0.000,0.000,Unknown,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,BELGIUM - Antwerpen,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Breakage of material - at joint; at seams,Accident,
2024-04-29,Internal waters - Port area,Greece,Greece - HBMCI,2024/002268,Less Serious,37°26.439' N,24°56.5' E,,11:45,0,1,GREECE - Syros (Syra),Not Investigated,Yes,Greece - SouthWest Aegean,0,,,No,No,Ship - Gangway,Normal service - Embarking/disembarking people,0.000,0.000,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Piraeus,GREECE - Mykonos,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-04-05,Territorial sea,Greece,Greece - HBMCI,2024/002085,Serious,36°57.688' N,27°7.984' E,No,04:58,0,0,,Not Investigated,Yes,Greece - Samos Sea,0,Material damage - Affecting structural integrity of the ship,No,No,No,Cargo and tank areas - Tanks - Forepeak tank,Normal service - In passage - Non-displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Cargo ship - Livestock carrier,GEORGIA - Batumi,SAUDI ARABIA - Jeddah (Jiddah),Grounding/stranding - Power,,,No
2024-03-23,Internal waters - Channel; river,Germany,Germany - BSU,2024/001593,Marine incident,53°53.628' N,9°8.764' E,,09:35,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,0,,No,No,No,Ship - Gangway,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,Unknown,Damage / loss of equipment,,,No
2024-06-08,High sea - Within EEZ,Belgium,Belgium - FEBIMA,2024/003154,Less Serious,51°20' N,3°6' E,,17:52,0,0,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Other,0.000,0.000,Unknown,Unknown,No,,,Recreational craft - Sailboat (aux. motor),BELGIUM - Oostende (Ostend),BELGIUM - Oostende (Ostend),Loss of control - Loss of electrical power,,,No
2024-03-23,Territorial sea,Germany,Germany - BSU,2024/001594,Marine incident,53°37.24' N,6°34.85' E,,12:30,0,0,,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,0,,No,No,No,Ship - Other,Special service - Towing/pushing,0.000,0.000,Precautionary area,Transit,No,,,Service ship - Tug (Towing/Pushing),DENMARK - Lindo Havn,NETHERLANDS - Eemshaven,Damage / loss of equipment,,,No
2024-03-23,Territorial sea,Germany,Germany - BSU,2024/001594,Marine incident,53°37.24' N,6°34.85' E,,12:30,0,0,,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,0,,No,No,No,Ship - Other,Special service - Towing/pushing,0.000,0.000,Pilotage area,Transit,No,,,Service ship - Tug (Towing/Pushing),DENMARK - Lindo Havn,NETHERLANDS - Eemshaven,Damage / loss of equipment,,,No
2024-03-23,Territorial sea,Germany,Germany - BSU,2024/001594,Marine incident,53°37.24' N,6°34.85' E,,12:30,0,0,,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,0,,No,No,No,Ship - Other,Special service - Towing/pushing,0.000,0.000,Inshore traffic zone,Transit,No,,,Service ship - Tug (Towing/Pushing),DENMARK - Lindo Havn,NETHERLANDS - Eemshaven,Damage / loss of equipment,,,No
2024-03-23,Territorial sea,Germany,Germany - BSU,2024/001594,Marine incident,53°37.24' N,6°34.85' E,,12:30,0,0,,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,0,,No,,,Ship - Other,Special service - Under tow/push,,,Inshore traffic zone,Transit,No,,,Inland waterway vessel - Barge,DENMARK - Lindo Havn,NETHERLANDS - Eemshaven,Damage / loss of equipment,,,No
2024-03-23,Territorial sea,Germany,Germany - BSU,2024/001594,Marine incident,53°37.24' N,6°34.85' E,,12:30,0,0,,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,0,,No,,,Ship - Other,Special service - Under tow/push,,,Pilotage area,Transit,No,,,Inland waterway vessel - Barge,DENMARK - Lindo Havn,NETHERLANDS - Eemshaven,Damage / loss of equipment,,,No
