Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2014-01-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0017/MAIBUK,Less Serious,50°47' N,1°6' E,No,10:07,0,0,UNITED KINGDOM - Portsmouth,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Other,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger,UNITED KINGDOM - Ryde,UNITED KINGDOM - Portsmouth,Contact - Shore object,,,No
2014-01-07,Territorial sea,United Kingdom,United Kingdom - MAIB,14/0019/MAIBUK,Marine incident,56°40' N,5°20' W,No,03:01,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Ship - Other,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,UNITED KINGDOM - Corpach,Loss of control - Loss of containment,,,No
2013-12-17,Internal waters - Port area,Italy,Italy - DIGIFEMA,1078/2014,Less Serious,45°13.45' N,12°16.83' E,No,12:30,0,0,ITALY - Chioggia,Not Investigated,Yes,Italy - Chioggia,,Material damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Unknown,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,EGYPT - Damietta,ITALY - Chioggia,Contact - Shore object,,,No
2013-12-18,Internal waters - Port area,Cyprus,Cyprus - MAIC,2320/2013,Serious,22°6.44' N,114°0.45' E,No,09:45,0,1,CHINA (HONG KONG S.A.R),Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - Anchoring,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,None,None,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2013-12-22,Territorial sea,Malta,Malta - MSIU,2404/2013,Less Serious,20°17.25' S,118°35.82' E,No,07:30,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Other,Normal service - In passage,0,0,Pilotage area,Transit,No,,,Service ship - Tug (Towing/Pushing),AUSTRALIA - Port Hedland,AUSTRALIA - Port Hedland,Grounding/stranding - Power,,,No
2013-12-20,Internal waters - Channel; river,Norway,Norway - NSIA,328/2014,Serious,64°27.5' N,10°45.3' E,No,22:00,0,0,NORWAY - Flatanger,Not Investigated,Yes,Norway - Nord-Trøndelag,,Material damage,No,No,No,Cargo and tank areas - Tanks - Ballast tank,Normal service - Turning,0,0,No routeing system,Arrival,No,,,Service ship - Other,NORWAY - Other,NORWAY - Other,Grounding/stranding - Power,,,No
2014-01-05,Internal waters,Norway,Norway - NMD,215/2014,Less Serious,69°40' N,19°1' E,No,17:00,0,1,,Not Investigated,Yes,Norway - Troms,,,,,,Accommodation - Mess room; dayroom,Normal service,,,,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,NORWAY - Bergen,NORWAY - Kirkenes,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2014-04-11,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0407/MAIBUK,Less Serious,3°30' N,38°45' W,No,11:45,0,1,BRAZIL - Pecem,Not Investigated,Yes,,,,No,No,No,Ship - Over side,Special service - Trials/drills/tests,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,BRAZIL - Pecem,BRAZIL - Pecem,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,No
2014-04-11,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0407/MAIBUK,Less Serious,3°30' N,38°45' W,No,11:45,0,1,BRAZIL - Pecem,Not Investigated,Yes,,,,No,No,No,Ship - Over side,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,BRAZIL - Pecem,BRAZIL - Pecem,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,No
2014-03-11,Territorial sea,Iceland,Iceland - ICETRA,2019/004683,Marine incident,63°49.8' N,22°25.6' W,,01:00,0,0,,Not Investigated,Yes,Iceland,,Minor damage (less than material damage),,No,No,Ship - Propeller/rudder/thruster,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Arrival,No,,,Fishing vessel - Liner,ICELAND - Grindavik,ICELAND - Grindavik,Grounding/stranding - Power,,,No
2014-01-27,High sea - Within EEZ,Norway,Norway - NSIA,795/2014,Serious,38°33' N,28°20' W,No,15:30,0,1,None,Not Investigated,Yes,Portugal,,,,,,Pump room - Pump room,Normal service - In passage,,,,Transit,,,,Service ship - Special purpose ship,NORWAY - Other,SPAIN - Las Palmas,,Body movement under or with physical stress (generally leading to an internal injury) - Putting down; bending down,Accident,
2014-02-15,Territorial sea,Greece,Greece - HBMCI,876/2014,Less Serious,36°55' N,27°16' E,No,18:15,0,0,None,Not Investigated,Yes,Greece - Rodos Sea,,No damage,No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker,TURKEY - Istanbul,EGYPT - El Suweis (= Suez),Grounding/stranding - Power,,,No
2014-02-01,Internal waters - Port area,Malta,Malta - MSIU,321/2015,Less Serious,51°20.13' N,3°11.41' E,No,23:10,0,0,BELGIUM - Zeebrugge,Not Investigated,Yes,Belgium,,Material damage,No,No,No,Ship - Over side,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,BELGIUM - Zeebrugge,Contact - Shore object,,,No
2014-02-01,Internal waters - Port area,Malta,Malta - MSIU,321/2015,Less Serious,51°20.13' N,3°11.41' E,No,23:10,0,0,BELGIUM - Zeebrugge,Not Investigated,Yes,Belgium,,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,BELGIUM - Zeebrugge,Contact - Shore object,,,No
2014-01-21,Territorial sea,Greece,Greece - HBMCI,367/2014,Less Serious,39°2.93' N,23°12.7' E,No,10:50,0,1,GREECE - Edipsos,Not Investigated,Yes,Greece - NorthWest Aegean,,,,,,Ship - Deck - Poop deck,Fishing - Shooting/hauling fishing gear,,,No routeing system,Mid-water,,,,Fishing vessel - Trawler,GREECE - Edipsos,GREECE - Edipsos,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - on the same level,Accident,
2014-04-01,High sea - Within EEZ,Malta,Malta - MSIU,932/2014,Marine incident,37°5' N,16°6' E,No,21:48,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,ITALY - Augusta,TURKEY - Aliaga,Loss of control - Loss of propulsion power,,,No
2014-04-21,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0432/MAIBUK,Marine incident,54°18' N,0°25' W,No,15:00,0,0,UNITED KINGDOM - Scarborough,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Deck - Other,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Inland waterway vessel - Passenger,UNITED KINGDOM - Scarborough,UNITED KINGDOM - Scarborough,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,No
2014-03-05,Territorial sea,United Kingdom,United Kingdom - MAIB,286/2016,Less Serious,50°42.4' N,1°2.3' W,No,16:30,0,1,,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Deck - Boat deck,Normal service - In passage,,,No routeing system,Mid-water,,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2014-01-19,Internal waters - Port area,Denmark,Denmark - DMA,2041/2014,Less Serious,,,No,07:00,0,1,Unknown,Not Investigated,Yes,,,,,,,Ship - Other,Normal service - Alongside,,,,Anchored or alongside,,,,Passenger ship - Passenger and general cargo,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons,Accident,
2014-01-08,High sea - Within EEZ,Norway,Norway - NSIA,772/2014,Less Serious,,,No,08:40,0,1,None,Not Investigated,Yes,,,,,,,Ship - Other,Fishing - Fishing,,,,Transit,,,,Fishing vessel - Trawler,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2014-02-04,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0147/MAIBUK,Marine incident,54°23' N,5°34' W,No,15:30,0,0,UNITED KINGDOM - Strangford,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Ship - Other,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Portaferry,UNITED KINGDOM - Strangford,Contact - Shore object,,,No
2014-04-04,Territorial sea,Malta,Malta - MSIU,986/2014,Serious,32°11.68' S,52°4.39' W,No,18:02,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Deep-water route,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,BRAZIL - Rio Grande,SINGAPORE - Singapore,Grounding/stranding - Power,,,No
2014-04-04,Territorial sea,Malta,Malta - MSIU,986/2014,Serious,32°11.68' S,52°4.39' W,No,18:02,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No anchoring area,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,BRAZIL - Rio Grande,SINGAPORE - Singapore,Grounding/stranding - Power,,,No
2014-04-04,Territorial sea,Malta,Malta - MSIU,986/2014,Serious,32°11.68' S,52°4.39' W,No,18:02,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,BRAZIL - Rio Grande,SINGAPORE - Singapore,Grounding/stranding - Power,,,No
2014-01-28,Internal waters - Port area,Denmark,Denmark - DMA,1992/2014,Less Serious,,,No,17:30,0,1,Unknown,Not Investigated,Yes,,,,,,,Ship - Deck - Other,Normal service - Berthing,,,,Anchored or alongside,,,,Fishing vessel,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury),Accident,
2014-04-09,Internal waters - Port area,Germany,Germany - BSU,1085/2014,Less Serious,54°45.603' N,8°17.752' E,No,19:00,0,0,GERMANY - Hornum/Sylt,Not Investigated,Yes,Germany - Nordsee / nordfriesische Inseln,,Material damage,No,No,No,Engine department - Other,Normal service - In passage - Displacement mode,0,0,Inshore traffic zone,Arrival,n/a,,,Passenger ship - Passenger and general cargo - Port or internal waters,GERMANY - Hornum/Sylt,GERMANY - Hornum/Sylt,Loss of control - Loss of electrical power,,,No
2014-04-09,Internal waters - Port area,Germany,Germany - BSU,1085/2014,Less Serious,54°45.603' N,8°17.752' E,No,19:00,0,0,GERMANY - Hornum/Sylt,Not Investigated,Yes,Germany - Nordsee / nordfriesische Inseln,,Material damage,No,No,No,Engine department - Other,Normal service - Manoeuvring,0,0,Inshore traffic zone,Arrival,n/a,,,Passenger ship - Passenger and general cargo - Port or internal waters,GERMANY - Hornum/Sylt,GERMANY - Hornum/Sylt,Loss of control - Loss of electrical power,,,No
2014-01-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0062/MAIBUK,Less Serious,54°6' N,3°13' W,No,19:25,0,0,UNITED KINGDOM - Barrow in Furness,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship,Normal service - In passage,0,0,No routeing system,Transit,No,,,Service ship - Other offshore ship,UNITED KINGDOM - Barrow in Furness,Unknown,Contact - Floating object - Other,,,No
2014-01-28,Territorial sea,United Kingdom,United Kingdom - MAIB,14/0103/MAIBUK,Marine incident,57°10.98' N,2°1.68' W,No,09:42,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Engine department - Engine room,Normal service - Anchoring,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Offshore supply ship,UNITED KINGDOM - Other,UNITED KINGDOM - Other,Loss of control - Loss of propulsion power,,,No
2014-03-18,High sea - Within EEZ,Malta,Malta - MSIU,843/2014,Less Serious,37°10' N,9°37' W,No,22:30,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,MOROCCO - Safi,SPAIN - Bilbao,Damage / loss of equipment,,,No
2014-04-01,Internal waters - Port area,Iceland,Iceland - ICETRA,2019/004722,Less Serious,63°59.176' N,22°32.082' W,,01:00,0,0,ICELAND - Njardvik,Not Investigated,Yes,Iceland,,No damage,,No,No,Ship - Forecastle,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,,,,Fishing vessel - Multipurpose - Other multipurpose,ICELAND - Njardvik,ICELAND - Njardvik,Fire/Explosion - Fire,,,No
2014-02-06,Internal waters - Port area,Netherlands,Netherlands - DSB,850/2014,Serious,1°27.219' N,103°45.605' E,No,12:00,0,1,MALAYSIA - Johor Bahru,Not Investigated,Yes,,,,,,,Cargo and tank areas - Open deck cargo space,Normal service - Loading,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Heavy load carrier,MALAYSIA - Johor Bahru,MALAYSIA - Johor Bahru,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2014-03-13,Internal waters - Port area,Cyprus,Cyprus - MAIC,1004/2014,Serious,8°47.1' S,13°15.8' E,Material damage,12:32,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Anchoring,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,ANGOLA - Luanda,Collision - With multiple ships,,,No
2014-03-13,Internal waters - Port area,Cyprus,Cyprus - MAIC,1004/2014,Serious,8°47.1' S,13°15.8' E,Material damage,12:32,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,No damage,No,No,No,Ship - Unknown,Unknown,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,ANGOLA - Luanda,Collision - With multiple ships,,,No
2014-03-13,Internal waters - Port area,Cyprus,Cyprus - MAIC,1004/2014,Serious,8°47.1' S,13°15.8' E,Material damage,12:32,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,,No,No,No,Ship - Unknown,Unknown,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,ANGOLA - Luanda,Collision - With multiple ships,,,No
2014-03-06,High sea - Within EEZ,Iceland,Iceland - ICETRA,2019/004682,Serious,64°45' N,24°44' W,,01:00,0,1,,Not Investigated,Yes,Iceland,,,,No,No,Ship - Deck - Working deck (fishing boat),Fishing - Shooting/hauling fishing gear,0.000,0.000,No routeing system,Mid-water,,,,Fishing vessel - Trawler - Stern,ICELAND - Grenivik,ICELAND - Grenivik,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2014-01-16,Internal waters - Port area,Greece,Greece - HBMCI,406/2014,Less Serious,37°46.816' N,20°54.141' E,No,09:26,0,0,GREECE - Zakynthos,Not Investigated,Yes,Greece - South Ionio,,Material damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,None,None,Fire/Explosion - Fire,,,No
2014-03-26,Internal waters - Port area,Norway,Norway - NMD,2739/2014,Less Serious,,,No,12:00,0,1,NORWAY - Other,Not Investigated,Yes,,,,,,,Ship - Over side,Normal service - Alongside,,,,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Port or internal waters,NORWAY - Other,NORWAY - Other,,Slipping - Stumbling and falling - Fall of persons - Other,Accident,
2014-01-29,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0115/MAIBUK,Less Serious,50°54' N,1°24' W,No,14:10,0,1,UNITED KINGDOM - Southampton,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Accommodation - Alleyway,Normal service - Embarking/disembarking people,0,0,No routeing system,Departure,No,,,Passenger ship - Only passenger,UNITED KINGDOM - Southampton,PORTUGAL - Lisboa,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2014-04-19,Territorial sea,Sweden,Sweden - SHK,1248/2014,Very serious,59°42' N,19°2.05' E,No,11:08,0,3,,Finished,Yes,Sweden - Söderarm - Svenska Högarna,0,No damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,9606900,Viking Grace,Passenger ship - Passenger and Ro-Ro cargo,SWEDEN - Stockholm,FINLAND - Maarianhamina (Mariehamn),Collision - With other ship,,,No
2014-04-19,Territorial sea,Sweden,Sweden - SHK,1248/2014,Very serious,59°42' N,19°2.05' E,No,11:08,0,3,,Finished,Yes,Sweden - Söderarm - Svenska Högarna,0,Loss of ship - Actual loss,Yes,Unknown,Unknown,Ship - Over side,Normal service - Manoeuvring,,,No routeing system,Transit,Yes,,Sunni,Passenger ship - Only passenger,SWEDEN - Other,SWEDEN - Other,Collision - With other ship,,,No
2014-03-17,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0296/MAIBUK,Less Serious,53°44' N,0°20' W,No,19:07,0,0,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Other,Normal service - In passage,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Hull,BELGIUM - Zeebrugge,Contact - Shore object,,,No
2014-03-17,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0296/MAIBUK,Less Serious,53°44' N,0°20' W,No,19:07,0,0,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Hull,BELGIUM - Zeebrugge,Contact - Shore object,,,No
2014-03-17,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0296/MAIBUK,Less Serious,53°44' N,0°20' W,No,19:07,0,0,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Other,Normal service - Under pilotage,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Hull,BELGIUM - Zeebrugge,Contact - Shore object,,,No
2014-03-29,Internal waters - Channel; river,Germany,Germany - BSU,902/2014,Marine incident,54°22.264' N,10°5.095' E,No,20:08,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,BELGIUM - Antwerpen,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Contact - Shore object,,,No
2014-03-29,Internal waters - Channel; river,Germany,Germany - BSU,902/2014,Marine incident,54°22.264' N,10°5.095' E,No,20:08,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,No damage,No,No,No,,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,BELGIUM - Antwerpen,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Contact - Shore object,,,No
2014-03-31,Internal waters,Denmark,Denmark - DMAIB,919/2014,Less Serious,55°27.66' N,8°26.27' E,Material damage,16:35,0,0,DENMARK - Esbjerg,Not Investigated,Yes,Denmark - Danske havne,,Material damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,UNITED KINGDOM - Immingham,DENMARK - Esbjerg,Contact - Shore object,,,No
2014-02-25,Territorial sea,Malta,Malta - MSIU,618/2014,Less Serious,40°31' N,27°2.7' E,No,05:47,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Bulbous,Normal service - In passage,0,0,Crossing TSS,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,TURKEY - Mersin,UKRAINE - Yuzhnyy,Collision - With other ship,,,No
2014-02-25,Territorial sea,Malta,Malta - MSIU,618/2014,Less Serious,40°31' N,27°2.7' E,No,05:47,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - In passage,0,0,Crossing TSS,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,ROMANIA - Constanta,ISRAEL - Ashdod,Collision - With other ship,,,No
2014-01-09,Internal waters - Port area,Denmark,Denmark - DMAIB,337/2014,Serious,51°54.46' N,4°21.75' E,No,20:52,0,0,NETHERLANDS - Vlaardingen,Not Investigated,Yes,Netherlands,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,NETHERLANDS - Vlaardingen,UNITED KINGDOM - Felixstowe,Grounding/stranding - Power,,,No
2014-02-22,Territorial sea,Italy,Italy - DIGIFEMA,781/2015,Less Serious,39°46.4' N,18°47.9' E,No,14:15,0,0,None,Not Investigated,Yes,Italy - Bari,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Transitional mode,0,0,In a traffic lane,Transit,No,,,Cargo ship - Liquid Cargo - Tanker (liquid non-flammable),CROATIA - Rijeka,ITALY - Augusta,Loss of control - Loss of propulsion power,,,No
2014-01-20,Internal waters - Port area,Iceland,Iceland - ICETRA,2019/004614,Serious,64°9' N,21°51.2' W,,01:00,0,1,ICELAND - Reykjavik,Not Investigated,Yes,Iceland,,,,No,No,Ship - Deck - Main deck,Normal service - Alongside,0.000,0.000,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,Unknown,ICELAND - Reykjavik,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2014-02-14,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,14/0164/MAIBUK,Less Serious,59°47' N,6°28' W,No,19:26,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Other trawler,UNITED KINGDOM - Lochinver,UNITED KINGDOM - Lochinver,Loss of control - Loss of propulsion power,,,No
2014-02-27,Internal waters - Channel; river,Germany,Germany - BSU,1363/2015,Less Serious,54°2.39' N,9°18.27' E,Material damage,08:16,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,Material damage,No,No,No,Ship - Deck - Other,Normal service - Manoeuvring,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Bremerhaven,RUSSIAN FEDERATION - Ust-Luga,Contact - Shore object,,,No
2014-02-27,Internal waters - Channel; river,Germany,Germany - BSU,1363/2015,Less Serious,54°2.39' N,9°18.27' E,Material damage,08:16,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,Material damage,No,No,No,Ship - Deck - Other,Normal service - In passage - Displacement mode,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Bremerhaven,RUSSIAN FEDERATION - Ust-Luga,Contact - Shore object,,,No
2014-02-27,Internal waters - Channel; river,Germany,Germany - BSU,1363/2015,Less Serious,54°2.39' N,9°18.27' E,Material damage,08:16,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,Material damage,No,No,No,Ship - Deck - Other,Normal service - Under pilotage,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Bremerhaven,RUSSIAN FEDERATION - Ust-Luga,Contact - Shore object,,,No
2014-04-28,High sea - Within EEZ,Malta,Malta - MSIU,1129/2014,Serious,46°25.65' N,7°15.3' W,No,18:50,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Cargo and tank areas - Tanks - Ballast tank,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - Bulk Carrier,ALGERIA - Djen-Djen,GERMANY - Hamburg,Hull failure,,,No
2014-02-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,14/0163/MAIBUK,Less Serious,53°24' N,3°0' W,No,17:50,0,0,UNITED KINGDOM - Liverpool,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Keel,Normal service - In passage - Displacement mode,0,0,Pilotage area,Transit,No,,,Service ship - Offshore supply ship,UNITED KINGDOM - Liverpool,UNITED KINGDOM - Liverpool,Grounding/stranding - Power,,,No
2014-02-13,Territorial sea,United Kingdom,United Kingdom - MAIB,14/0153/MAIBUK,Marine incident,50°46.3' N,1°19.5' W,No,15:33,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,n/a,No,No,Ship - Deck - Other,Sailing - Tacking,0,0,No routeing system,Mid-water,No,,,Recreational craft - Sailboat (sail only),UNITED KINGDOM - Portsmouth,UNITED KINGDOM - Portsmouth,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,No
2014-04-18,Internal waters - Port area,Denmark,Denmark - DMAIB,1499/2014,Less Serious,22°37.6' N,113°41.6' E,Material damage,01:14,0,0,CHINA - Nansha,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Unknown,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,CHINA - Shanghai,CHINA - Nansha,Collision - With other ship,,,No
2014-04-18,Internal waters - Port area,Denmark,Denmark - DMAIB,1499/2014,Less Serious,22°37.6' N,113°41.6' E,Material damage,01:14,0,0,CHINA - Nansha,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Unknown,Unknown,0,0,Unknown,Unknown,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,Unknown,Unknown,Collision - With other ship,,,No
2014-03-08,High sea - Within EEZ,Malta,Malta - MSIU,808/2014,Less Serious,38°19' N,9°58.4' W,No,04:15,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,PORTUGAL - Aveiro,ALGERIA - Mostaganem,Damage / loss of equipment,,,No
2014-01-21,High sea - Outside EEZ,France,France - BEAmer,738/2014,Less Serious,49°43.65' N,3°39.7' W,No,10:34,0,0,,Not Investigated,Yes,France - SRR JOBOURG,,No damage,No,No,n/a,Engine department - Engine room,Fishing - Fishing,0,,No routeing system,Mid-water,n/a,,,Fishing vessel - Trawler - Stern,FRANCE - St Malo,FRANCE - St Malo,Flooding/Foundering - Flooding - Progressive,,,No
