Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2013-01-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0001/MAIBUK,Less Serious,16°0' N,167°0' E,No,00:00,0,1,VANUATU - Luganville Bay,Not Investigated,Yes,,,,No,No,No,Accommodation - Cabin space - passengers,Normal service - Alongside,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger - International,VANUATU - Other,VANUATU - Other,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2013-03-21,Internal waters - Channel; river,Cyprus,Cyprus - MAIC,1906/2013,Serious,33°54.51' N,130°54.62' E,No,15:31,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,Unknown,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,JAPAN - Osaka,CHINA - Shanghai,Loss of control - Loss of propulsion power,,,No
2012-12-16,Territorial sea,United Kingdom,United Kingdom - MAIB,12/1023/MAIBUK,Less Serious,50°39.77' N,0°41.55' E,No,08:59,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Mid-water,No,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2013-03-23,Internal waters - Port area,Spain,Spain - CIAIM,477/2013,Less Serious,41°5.15' N,1°14.62' E,No,08:53,0,1,SPAIN - Tarragona,Ongoing,Yes,Spain - Mediterráneo - Cataluña,,Material damage,No,No,No,Engine department - Boiler room,Normal service - Maintenance,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,SPAIN - Tarragona,SPAIN - Tarragona,Fire/Explosion - Explosion,,,No
2013-03-23,Internal waters - Port area,Spain,Spain - CIAIM,477/2013,Less Serious,41°5.15' N,1°14.62' E,No,08:53,0,1,SPAIN - Tarragona,Ongoing,Yes,Spain - Mediterráneo - Cataluña,,Material damage,No,No,No,Engine department - Boiler room,Normal service - Repairing,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,SPAIN - Tarragona,SPAIN - Tarragona,Fire/Explosion - Explosion,,,No
2013-03-13,Internal waters - Port area,Netherlands,Netherlands - DSB,439/2013,Serious,48°23' N,4°28.38' W,No,12:00,0,0,FRANCE - Brest,Not Investigated,Yes,,,Material damage,No,No,No,Cargo and tank areas - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,Yes,,,Cargo ship - Solid Cargo - General Cargo,FRANCE - Brest,NETHERLANDS - Harlingen,Damage / loss of equipment,,,No
2013-03-22,Territorial sea,Germany,Germany - BSU,699/2013,Less Serious,54°29.188' N,12°31.919' E,No,12:45,,,,Not Investigated,Yes,Germany - Ostsee / Boddengewässer Darss,,Material damage,No,No,No,Accommodation - Other,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,No,,,Service ship - Special purpose ship,GERMANY - Rostock,GERMANY - Wiek,Damage / loss of equipment,,,No
2013-03-03,High sea - Within EEZ,Norway,Norway - NMD,138/2014,Less Serious,,,No,16:40,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - Anchoring,,,No routeing system,Unknown,,,,Service ship - Floating platform,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2013-01-03,Internal waters - Port area,Germany,Germany - BSU,106/2013,Less Serious,53°54.33' N,9°9' E,Material damage,13:00,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 1,GERMANY - Brunsbuttel,BELGIUM - Antwerpen,Contact - Shore object,,,No
2013-01-03,Internal waters - Port area,Germany,Germany - BSU,106/2013,Less Serious,53°54.33' N,9°9' E,Material damage,13:00,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 1,GERMANY - Brunsbuttel,BELGIUM - Antwerpen,Contact - Shore object,,,No
2013-02-08,Internal waters - Port area,Netherlands,Netherlands - DSB,290/2013,Serious,51°19.47' N,3°48.52' E,No,13:30,,,NETHERLANDS - Terneuzen,Not Investigated,Yes,Netherlands - Schelde,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,BELGIUM - Antwerpen,Contact - Shore object,,,No
2013-02-08,Internal waters - Port area,Netherlands,Netherlands - DSB,290/2013,Serious,51°19.47' N,3°48.52' E,No,13:30,,,NETHERLANDS - Terneuzen,Not Investigated,Yes,Netherlands - Schelde,,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,BELGIUM - Antwerpen,Contact - Shore object,,,No
2013-01-18,Internal waters - Port area,Greece,Greece - HBMCI,566/2014,Serious,37°32.168' N,25°9.805' E,No,06:15,0,0,GREECE - Tinos,Not Investigated,Yes,Greece - SouthWest Aegean,,Material damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger,None,None,Flooding/Foundering - Foundering,,,No
2013-03-16,High sea - n/a,Denmark,Denmark - DMA,693/2014,Less Serious,,,No,12:00,0,1,Unknown,Not Investigated,Yes,Denmark - Ikke oplyst,,,,,,Ship - Deck - Boat deck,Fishing - Fishing,,,,Mid-water,,,,Fishing vessel - Dredger,Unknown,Unknown,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - from above (falling on the victim),Accident,
2013-02-17,Internal waters - Port area,Greece,Greece - HBMCI,492/2014,Less Serious,38°57.556' N,20°45.408' E,No,08:00,0,0,GREECE - Preveza/Lefkas,Not Investigated,Yes,Greece - North Ionio,,No damage,No,No,No,Engine department - Engine room,Normal service - Alongside,0,0,No routeing system,Unknown,No,,,Service ship - Tug (Towing/Pushing),GREECE - Preveza/Lefkas,GREECE - Preveza/Lefkas,Flooding/Foundering - Flooding - Progressive,,,No
2013-02-11,Internal waters - Port area,Portugal,Portugal - GAMA,1613/2013,Less Serious,37°44.1' N,25°39.7' W,No,13:45,0,1,PORTUGAL - Ponta Delgada,Not Investigated,Yes,Portugal,,,,,,Cargo and tank areas - Cargo hold,Normal service - Unloading,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,PORTUGAL - Leixoes,PORTUGAL - Ponta Delgada,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-02-06,High sea - Within EEZ,Malta,Malta - MSIU,250/2013,Serious,13°12' N,17°47' W,No,11:30,,1,None,Not Investigated,Yes,,,,,,,Accommodation - Other,Normal service - In passage,,,,Mid-water,,,,Cargo ship - Solid Cargo - Bulk Carrier,SPAIN - Las Palmas,NIGERIA - Port Harcourt,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2013-03-06,Territorial sea,Italy,Italy - DIGIFEMA,1024/2014,Marine incident,40°47.17' N,14°5.58' E,No,09:34,0,0,None,Not Investigated,Yes,Italy - Napoli,,No damage,No,No,No,Ship - Other,Normal service - In passage - Displacement mode,0,0,Unknown,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,ITALY - Pozzuoli,ITALY - Casamicciola Terme,Damage / loss of equipment,,,No
2013-03-04,Inland waters - River,Malta,Malta - MSIU,387/2013,Less Serious,30°2.28' N,90°36.7' W,No,19:40,,,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,,,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - New Orleans,UNITED KINGDOM - Immingham,Collision - Ship not underway,,,No
2013-03-04,Inland waters - River,Malta,Malta - MSIU,387/2013,Less Serious,30°2.28' N,90°36.7' W,No,19:40,,,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Turning,,,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - New Orleans,UNITED KINGDOM - Immingham,Collision - Ship not underway,,,No
2013-03-04,Inland waters - River,Malta,Malta - MSIU,387/2013,Less Serious,30°2.28' N,90°36.7' W,No,19:40,,,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,,,Pilotage area,Anchored or alongside,No,,,Inland waterway vessel - Barge,Unknown,Unknown,Collision - With other ship,,,No
2013-04-04,Territorial sea,Italy,Italy - DIGIFEMA,1861/2014,Less Serious,39°53.22' N,16°41.27' E,No,10:30,0,0,None,Not Investigated,Yes,Italy - Corigliano Calabro,,No damage,No,No,No,Ship - Deck - Poop deck,Normal service - In passage,0,0,Unknown,Mid-water,No,,,Fishing vessel - Trawler - Stern,ITALY - Corigliano Calabro,ITALY - Corigliano Calabro,Flooding/Foundering - Flooding - Progressive,,,No
2013-04-04,Internal waters - Port area,Sweden,Sweden - SHK,708/2013,Less Serious,57°6.8' N,12°14.7' E,No,17:25,,,SWEDEN - Varberg,Not Investigated,Yes,Sweden - Morups Tånge - Tistlarna,,Material damage,No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,No routeing system,Arrival,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,Unknown,SWEDEN - Stockholm,Collision - With other ship,,,No
2013-04-04,Internal waters - Port area,Sweden,Sweden - SHK,708/2013,Less Serious,57°6.8' N,12°14.7' E,No,17:25,,,SWEDEN - Varberg,Not Investigated,Yes,Sweden - Morups Tånge - Tistlarna,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,Unknown,SWEDEN - Stockholm,Collision - With other ship,,,No
2013-04-04,Internal waters - Port area,Sweden,Sweden - SHK,708/2013,Less Serious,57°6.8' N,12°14.7' E,No,17:25,,,SWEDEN - Varberg,Not Investigated,Yes,Sweden - Morups Tånge - Tistlarna,,No damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Collision - With other ship,,,No
2013-02-26,High sea - Within EEZ,Spain,Spain - CIAIM,404/2013,Very serious,45°6' N,2°5' W,No,07:00,1,0,,Finished,Yes,Spain - Atlántico - País Vasco,,No damage,No,No,No,Ship - Deck - Poop deck,Normal service - Manoeuvring,0,0,No routeing system,Mid-water,No,9319832,J. KALAMENDI,Fishing vessel - Trawler - Stern,SPAIN - Ondarroa,SPAIN - Ondarroa,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-02-10,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0138/MAIBUK,Less Serious,10°0' N,83°1' W,No,02:00,0,0,COSTA RICA - Puerto Limon,Not Investigated,Yes,,,Material damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,Yes,,,Cargo ship - Solid Cargo - Container Ship,HONDURAS - Puerto Cortes,COSTA RICA - Puerto Limon,Damage / loss of equipment,,,No
2013-03-04,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0256/MAIBUK,Marine incident,50°5' N,4°4' W,No,11:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Special service - Replenishment at sea operations,0,0,No routeing system,Mid-water,No,,,Navy ship,UNITED KINGDOM - Plymouth,UNITED KINGDOM - Plymouth,Collision - With other ship,,,No
2013-03-04,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0256/MAIBUK,Marine incident,50°5' N,4°4' W,No,11:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Special service - Replenishment at sea operations,0,0,No routeing system,Mid-water,No,,,Cargo ship - Liquid Cargo - Oil tanker,UNITED KINGDOM - Portland,UNITED KINGDOM - Plymouth,Collision - With other ship,,,No
2013-02-10,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0150/MAIBUK,Marine incident,50°43' N,1°59' W,No,09:59,0,0,UNITED KINGDOM - Poole,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Special service - Dredging,0,0,No routeing system,Transit,No,,,Service ship - Dredger,UNITED KINGDOM - Poole,UNITED KINGDOM - Poole,Damage / loss of equipment,,,No
2013-03-17,Territorial sea,Norway,Norway - NMD,127/2014,Less Serious,,,No,14:05,0,1,,Not Investigated,Yes,Norway - Nordland,,,,,,Ship - Deck - Freeboard deck,Normal service - Alongside,,,No routeing system,Unknown,,,,Cargo ship,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-01-26,Internal waters - Channel; river,Germany,Germany - BSU,183/2013,Less Serious,54°22.13' N,10°8.51' E,Material damage,06:35,0,0,None,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,No damage,No,No,No,Ship - Unknown,Normal service - Under pilotage,0,0,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo,Unknown,UNITED KINGDOM - Boston,Loss of control - Loss of propulsion power,,,No
2013-03-27,Territorial sea,Denmark,Denmark - DMAIB,916/2013,Serious,55°1.5' N,9°58.7' E,No,21:58,0,1,None,Not Investigated,Yes,Denmark - Storebælt: Langelandsbælt; 5443 N - 5510 N,,,,,,Engine department - Engine room,Normal service - In passage - Displacement mode,,,,Mid-water,,,,Cargo ship - Solid Cargo - Bulk Carrier,DENMARK - Enstedvarket Havn,DENMARK - Kalundborg,,Deviation due to electrical problems; explosion; fire - Explosion,Accident,
2013-01-31,High sea,France,France - BEAmer,563/2013,Serious,62°3' N,0°45' E,No,08:52,,1,,Not Investigated,Yes,United Kingdom - Scotland,,,,,,Bridge - Wheelhouse,Special service - Drifting,,,,Mid-water,,,,Fishing vessel - Trawler,FRANCE - Boulogne-sur-Mer,FRANCE - Boulogne-sur-Mer,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2013-02-04,Internal waters - Channel; river,Germany,Germany - BSU,243/2013,Marine incident,53°51.35' N,9°1.35' E,No,22:14,0,0,Unknown,Not Investigated,Yes,Germany - Elbe / Fluss,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,No,,,Service ship - Multi-purpose,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2013-02-12,Internal waters - Port area,Germany,Germany - BSU,258/2013,Less Serious,53°31.39' N,9°55.32' E,No,18:30,0,0,GERMANY - Hamburg,Not Investigated,Yes,Germany - Elbe / Hafen,,No damage,No,No,No,Ship - Unknown,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,Unknown,Contact - Shore object,,,No
2012-12-21,Internal waters - Channel; river,Netherlands,Netherlands - DSB,43/2013,Serious,51°20.47' N,4°15.46' E,No,03:45,0,0,,Not Investigated,Yes,Belgium,,Material damage,No,No,No,Ship - Unknown,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Liquid Cargo - Chemical tanker,BELGIUM - Antwerpen,UNITED STATES - US - Wilmington,Collision - With other ship,,,No
2012-12-21,Internal waters - Channel; river,Netherlands,Netherlands - DSB,43/2013,Serious,51°20.47' N,4°15.46' E,No,03:45,0,0,,Not Investigated,Yes,Belgium,,Material damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,LIBYAN ARAB JAMAHIRIYA - Misurata,Collision - With other ship,,,No
2012-12-21,Internal waters - Channel; river,Netherlands,Netherlands - DSB,43/2013,Serious,51°20.47' N,4°15.46' E,No,03:45,0,0,,Not Investigated,Yes,Belgium,,Material damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,LIBYAN ARAB JAMAHIRIYA - Misurata,Collision - With other ship,,,No
2013-03-06,High sea - Within EEZ,Malta,Malta - MSIU,386/2013,Less Serious,25°16.09' N,56°39.06' E,No,00:46,,,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,,,No routeing system,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,IRAQ - Basra,CHINA - Ningbo,Collision - With other ship,,,No
2013-03-06,High sea - Within EEZ,Malta,Malta - MSIU,386/2013,Less Serious,25°16.09' N,56°39.06' E,No,00:46,,,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - In passage,,,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Collision - With other ship,,,No
2013-02-13,Internal waters - Port area,Netherlands,Netherlands - DSB,293/2013,Serious,12°2.29' S,77°8.4' W,No,10:05,,1,PERU - Callao,Not Investigated,Yes,,,,,,,Ship - Deck - Forecastle deck,Normal service - Alongside,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,PERU - Callao,PERU - Callao,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,
2013-01-04,High sea,Norway,Norway - NMD,2054/2013,Less Serious,56°15.14' N,3°8.11' E,Material damage,08:30,0,0,,Not Investigated,Yes,Norway - Rogaland,,Material damage,No,No,No,,Special service - Transfer of cargo,0,0,Precautionary area,Anchored or alongside,No,,,Service ship - Offshore supply ship,NORWAY - Tananger,NORWAY - Tananger,Contact - Floating object - Other,,,No
2013-02-20,Internal waters - Port area,Germany,Germany - BSU,504/2013,Less Serious,53°53.8' N,9°8.94' E,Material damage,14:02,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,POLAND - Gdynia,Contact - Shore object,,,No
2013-02-20,Internal waters - Port area,Germany,Germany - BSU,504/2013,Less Serious,53°53.8' N,9°8.94' E,Material damage,14:02,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,POLAND - Gdynia,Contact - Shore object,,,No
2013-03-20,High sea,Netherlands,Netherlands - DSB,462/2013,Serious,61°0' N,19°30' E,No,08:00,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - Manoeuvring,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Mantyluoto/Pori,SWEDEN - Oxelosund,Collision - With other ship,,,No
2013-03-20,High sea,Netherlands,Netherlands - DSB,462/2013,Serious,61°0' N,19°30' E,No,08:00,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Raahe (Brahestad),LATVIA - Ventspils,Collision - With other ship,,,No
2013-02-07,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0132/MAIBUK,Less Serious,57°33' N,1°30' W,No,18:00,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,n/a,No,No,Engine department - Engine room,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,Unknown,UNITED KINGDOM - Peterhead,Loss of control - Loss of propulsion power,,,No
2013-02-15,Internal waters,Norway,Norway - NMD,2205/2013,Less Serious,,,No,15:00,0,1,,Not Investigated,Yes,,,,,,,Cargo and tank areas - Cargo hold,Normal service - Open/close door; hatches; etc.,,,,Mid-water,,,,Cargo ship - Solid Cargo - Bulk Carrier,NORWAY - Orkanger,NORWAY - Olen,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2013-02-17,High sea - Within EEZ,Netherlands,Netherlands - DSB,378/2013,Less Serious,52°35' N,2°19' E,No,12:00,,,None,Not Investigated,Yes,Netherlands - Noordzee,,Material damage,No,No,No,Engine department - Engine room,Normal service,0,0,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,NETHERLANDS - Rotterdam,Loss of control - Loss of propulsion power,,,No
2013-01-31,Internal waters - Channel; river,Germany,Germany - BSU,1045/2013,Serious,53°54.59' N,7°53.4' E,No,00:37,0,0,None,Finished,Yes,Germany - Weser / Fluss,,Material damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Anchoring,0,0,No routeing system,Anchored or alongside,No,9176266,Coral Ace,Cargo ship - Solid Cargo - Bulk Carrier,GERMANY - Nordenham,None,Collision - With other ship,,,No
2013-01-31,Internal waters - Channel; river,Germany,Germany - BSU,1045/2013,Serious,53°54.59' N,7°53.4' E,No,00:37,0,0,None,Finished,Yes,Germany - Weser / Fluss,,Material damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Anchoring,0,0,No routeing system,Anchored or alongside,No,9176266,Coral Ace,Cargo ship - Solid Cargo - Bulk Carrier,GERMANY - Nordenham,None,Flooding/Foundering - Flooding - Massive,,,No
2013-01-31,Internal waters - Channel; river,Germany,Germany - BSU,1045/2013,Serious,53°54.59' N,7°53.4' E,No,00:37,0,0,None,Finished,Yes,Germany - Weser / Fluss,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - Anchoring,0,0,Separation zone,Anchored or alongside,No,9309277,Lisa Schulte,Cargo ship - Solid Cargo - Container Ship,None,None,Collision - Ship not underway,,,No
2013-01-31,Internal waters - Channel; river,Germany,Germany - BSU,1045/2013,Serious,53°54.59' N,7°53.4' E,No,00:37,0,0,None,Finished,Yes,Germany - Weser / Fluss,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - Anchoring,0,0,Separation zone,Anchored or alongside,No,9309277,Lisa Schulte,Cargo ship - Solid Cargo - Container Ship,None,None,Flooding/Foundering - Flooding - Progressive,,,No
2013-02-06,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0304/MAIBUK,Marine incident,49°54' N,6°21' W,No,11:00,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Service ship - Other,UNITED KINGDOM - St Agnes Island,UNITED KINGDOM - Tresco,Flooding/Foundering - Flooding,,,No
2013-03-14,High sea - Within EEZ,Malta,Malta - MSIU,431/2013,Less Serious,36°52.9' N,13°19.1' E,No,19:00,,,None,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,,,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,FRANCE - Rouen,EGYPT - El Iskandariya (= Alexandria),Loss of control - Loss of electrical power,,,No
2013-03-07,Territorial sea,Norway,Norway - NSIA,1727/2013,Serious,63°56.948' N,10°11.266' E,No,07:25,0,0,,Not Investigated,Yes,Norway - Sør-Trøndelag,,Material damage,No,No,No,,Sailing - Cruising using engine,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,NORWAY - Afjord,NORWAY - Afjord,Grounding/stranding - Power,,,No
2013-03-04,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0240/MAIBUK,Less Serious,51°2.858' N,1°57.731' E,No,01:40,0,1,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,Crossing TSS,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo,FRANCE - Dunkerque,UNITED KINGDOM - Dover,,Body movement under or with physical stress (generally leading to an internal injury) - Lifting; carrying; standing up,Accident,No
2013-02-27,Internal waters - Port area,Denmark,Denmark - DMAIB,866/2013,Serious,55°5.7' N,14°41.18' E,No,21:00,0,0,DENMARK - Ronne,Not Investigated,Yes,Denmark - Danske havne,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Service ship - Dredger,DENMARK - Ronne,DENMARK - Ronne,Contact - Shore object,,,No
2013-03-02,Internal waters - Channel; river,Germany,Germany - BSU,641/2013,Less Serious,54°20.995' N,9°45.732' E,No,12:45,,,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Wismar,UNITED KINGDOM - Hull,Loss of control - Loss of propulsion power,,,No
2013-03-02,Internal waters - Channel; river,Germany,Germany - BSU,641/2013,Less Serious,54°20.995' N,9°45.732' E,No,12:45,,,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,No damage,No,No,No,,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Wismar,UNITED KINGDOM - Hull,Loss of control - Loss of propulsion power,,,No
2013-03-15,High sea,Netherlands,Netherlands - DSB,459/2013,Serious,50°15' N,1°55' W,No,12:00,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Fishing,,,,Mid-water,,,,Fishing vessel,NETHERLANDS - IJmuiden,NETHERLANDS - IJmuiden,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-02-25,High sea - Within EEZ,Sweden,Sweden - SHK,665/2013,Serious,55°56.5' N,17°22.4' E,No,09:15,,1,None,Not Investigated,Yes,Sweden - Ölands Södra Udde - Utklippan,,,,,,Engine department - Engine room,Normal service - Cleaning/washing,,,,Transit,,,,Passenger ship - Passenger and Ro-Ro cargo - International,LATVIA - Ventspils,GERMANY - Lubeck,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Gaseous state - vaporisation; aerosol formation; gas formation,Accident,
2013-01-19,High sea,Denmark,Denmark - DMA,727/2014,Less Serious,56°20' N,11°40' E,No,07:00,0,1,Unknown,Not Investigated,Yes,Denmark - Det Sydlige Atlanterhav,,,,,,Ship - Over side,Normal service - Embarking/disembarking people,,,,Mid-water,,,,Cargo ship - Liquid Cargo - Oil tanker,DENMARK - Copenhagen,Unknown,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
