Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2017-02-22,Territorial sea,Italy,Italy - DIGIFEMA,1945/2017,Less Serious,44°1.56' N,12°59.69' E,No,06:40,0,0,None,Not Investigated,Yes,Italy - Pesaro,,Material damage,No,No,No,Ship - Forecastle,Normal service - In passage - Non-displacement mode,0,0,Unknown,Arrival,No,,,Fishing vessel - Gillnetter,ITALY - Pesaro,ITALY - Pesaro,Collision - With other ship,,,No
2017-02-22,Territorial sea,Italy,Italy - DIGIFEMA,1945/2017,Less Serious,44°1.56' N,12°59.69' E,No,06:40,0,0,None,Not Investigated,Yes,Italy - Pesaro,,Material damage,No,No,No,Ship - Over side,Fishing - Fishing,0,0,Unknown,Mid-water,No,,,Fishing vessel - Trawler - Pair,ITALY - Rimini,ITALY - Rimini,Collision - With other ship,,,No
2017-02-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,461/2017,Less Serious,53°41.79' N,0°52.317' W,Material damage,21:50,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Unknown,Unknown,0,0,No routeing system,Unknown,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Contact - Shore object,,,No
2017-03-20,Territorial sea,Spain,Spain - CIAIM,494/2018,Very serious,41°16.03' N,2°12.705' E,No,15:15,2,0,None,Finished,Yes,Spain - Mediterráneo - Cataluña,,No damage,No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,No routeing system,Departure,No,9735139,MIDVOLGA 2,Cargo ship - Liquid Cargo - Chemical tanker,SPAIN - Barcelona,EGYPT - El Iskandariya (= Alexandria),Collision - With other ship,,,No
2017-03-20,Territorial sea,Spain,Spain - CIAIM,494/2018,Very serious,41°16.03' N,2°12.705' E,No,15:15,2,0,None,Finished,Yes,Spain - Mediterráneo - Cataluña,,Loss of ship - Actual loss,Yes,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Arrival,Yes,,EL FAIRELL,Fishing vessel - Trawler,SPAIN - Barcelona,SPAIN - Barcelona,Collision - With other ship,,,No
2017-02-11,Unknown,United Kingdom,United Kingdom - MAIB,667/2017,Less Serious,19°45.01' S,152°52.09' E,No,20:30,0,1,None,Not Investigated,Yes,,,,,,,Ship - Unknown,Normal service - In passage - Displacement mode,,,,Unknown,,,,Passenger ship - Only passenger - International,AUSTRALIA - Brisbane,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-04-28,Territorial sea,Italy,Italy - DIGIFEMA,235/2018,Less Serious,41°5.2' N,17°21.5' E,No,17:00,0,0,,Not Investigated,Yes,Italy - Bari,,No damage,No,No,No,Engine department - Engine room,Unknown,0,0,Unknown,Unknown,No,,,Cargo ship - Solid Cargo - General Cargo,ITALY - Bari,RUSSIAN FEDERATION - Rostov,Loss of control - Loss of propulsion power,,,No
2017-02-24,High sea - Within EEZ,Norway,Norway - NMD,2847/2017,Less Serious,,,No,18:00,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Boat deck,Fishing - Fishing,,,No routeing system,Mid-water,,,,Fishing vessel - Trawler - Stern,NORWAY - Aalesund,NORWAY - Aalesund,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2017-04-22,Internal waters - Port area,Malta,Malta - MSIU,2188/2017,Serious,31°20.27' N,121°39.32' E,No,12:00,0,1,CHINA - Shanghai,Not Investigated,Yes,,,,,,,Engine department - Engine room,Normal service - Alongside,,,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,CHINA - Yantian,KOREA; REPUBLIC OF - Busan (ex Pusan),,Body movement under or with physical stress (generally leading to an internal injury) - Pushing; pulling,Accident,
2017-04-22,Internal waters - Port area,Malta,Malta - MSIU,2188/2017,Serious,31°20.27' N,121°39.32' E,No,12:00,0,1,CHINA - Shanghai,Not Investigated,Yes,,,,,,,Engine department - Engine room,Normal service - Maintenance,,,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,CHINA - Yantian,KOREA; REPUBLIC OF - Busan (ex Pusan),,Body movement under or with physical stress (generally leading to an internal injury) - Pushing; pulling,Accident,
2017-01-19,Territorial sea,United Kingdom,United Kingdom - MAIB,274/2017,Serious,50°44.813' N,1°8.719' W,No,10:25,0,0,,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - In passage - Displacement mode,0,0,Pilotage area,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,UNITED KINGDOM - Portsmouth,Unknown,Fire/Explosion - Fire,,,Yes
2017-01-24,Territorial sea,United Kingdom,United Kingdom - MAIB,347/2017,Less Serious,57°43.04' N,5°57.02' W,No,15:49,0,1,None,Not Investigated,Yes,United Kingdom - Scotland,,,,,,Ship - Unknown,Fishing - Fishing,,,No routeing system,Unknown,,,,Fishing vessel - Trawler - Stern,Unknown,Unknown,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Breakage; bursting - causing splinters (wood; glass; metal; stone; plastic; others),Accident,
2017-04-25,Territorial sea,Italy,Italy - DIGIFEMA,2152/2017,Less Serious,41°6.03' N,15°51.15' E,No,17:05,0,0,None,Not Investigated,Yes,Italy - Manfredonia,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Transitional mode,0,0,Unknown,Transit,No,,,Fishing vessel - Trawler - Stern,ITALY - Vieste,ITALY - Vieste,Flooding/Foundering - Flooding - Progressive,,,No
2017-02-06,Internal waters - Archipelago fairway,Norway,Norway - NMD,2717/2017,Less Serious,,,No,16:10,0,1,NORWAY - Oksfjord,Not Investigated,Yes,Norway - Finnmark,,,,,,Ship - Deck - Boat deck,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,NORWAY - Oksfjord,NORWAY - Oksfjord,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2017-04-10,Internal waters - Port area,Italy,Italy - DIGIFEMA,2130/2017,Serious,40°44.725' N,13°56.307' E,No,10:30,0,1,ITALY - Ischia,Not Investigated,Yes,Italy - Napoli,,Material damage,No,No,No,Ship - Over side,Normal service - Berthing,0,0,In a traffic lane,Arrival,No,,,Passenger ship - Only passenger - Domestic - Class C,ITALY - Sorrento,ITALY - Ischia,Collision - Ship not underway,,,No
2017-04-10,Internal waters - Port area,Italy,Italy - DIGIFEMA,2130/2017,Serious,40°44.725' N,13°56.307' E,No,10:30,0,1,ITALY - Ischia,Not Investigated,Yes,Italy - Napoli,,Material damage,No,No,No,Bridge - Wheelhouse,Normal service - Alongside,0,0,Unknown,Anchored or alongside,No,,,Recreational craft - Sailboat (sail only),Unknown,Unknown,Collision - With other ship,,,No
2017-02-10,Territorial sea,Greece,Greece - HBMCI,1042/2017,Serious,35°26.432' N,26°15.11' E,No,08:50,0,0,None,Not Investigated,Yes,Greece - East Cretan,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Non-displacement mode,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,TURKEY - Canakkale,GREECE - Siteia,Loss of control - Loss of propulsion power,,,No
2017-02-09,Territorial sea,France,France - BEAmer,709/2017,Less Serious,44°36.28' S,167°49.18' E,No,05:55,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Cargo and tank areas - Cofferdam/void space,Normal service - In passage - Displacement mode,0,0,Pilotage area,Mid-water,No,,,Passenger ship - Only passenger,NEW ZEALAND - Dunedin,NEW ZEALAND - Milford Sound,Grounding/stranding - Power,,,No
2017-02-23,Territorial sea,Greece,Greece - HBMCI,1090/2017,Less Serious,39°0.254' N,23°5.101' E,No,17:10,0,0,None,Not Investigated,Yes,Greece - NorthWest Aegean,,Material damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - In passage - Non-displacement mode,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Glyfa Fthiotidas,GREECE - Piraeus,Loss of control - Loss of directional control,,,No
2017-02-23,Internal waters - Port area,France,France - BEAmer,1001/2017,Serious,50°58.08' N,1°50.93' E,No,20:17,0,1,,Not Investigated,Yes,France - SRR GRIS-NEZ,,,,,,Cargo and tank areas - Other,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - International,FRANCE - Calais,FRANCE - Calais,,Body movement without any physical stress (generally leading to an external injury) - Other group 60 type Deviations not listed above,Accident,
2017-01-13,Internal waters - Port area,Sweden,Sweden - SHK,647/2017,Serious,59°43.306' N,19°4.024' E,No,10:15,0,0,SWEDEN - Kapellskar,Not Investigated,Yes,Sweden - Söderarm - Svenska Högarna,,No damage,No,Yes,No,Pump room - Other,Other,0.3,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,ESTONIA - Paldiski Põhjasadam,ESTONIA - Paldiski Põhjasadam,Loss of control - Loss of containment,,,No
2017-04-08,Internal waters - Archipelago fairway,Norway,Norway - NMD,4224/2017,Less Serious,,,No,09:00,0,1,,Not Investigated,Yes,Norway - Troms,,,,,,Cargo and tank areas - Cargo hold,Normal service - In passage - Displacement mode,,,No routeing system,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Bergen,NORWAY - Kirkenes,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-02-09,Territorial sea,France,France - BEAmer,712/2017,Serious,47°26.08' N,3°6.38' W,No,17:21,0,0,None,Not Investigated,Yes,France - SRR ETEL,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,No,,,Passenger ship - Only passenger,Unknown,FRANCE - Quiberon,Loss of control - Loss of propulsion power,,,No
2017-03-21,Internal waters - Port area,Portugal,Portugal - GAMA,1483/2017,Less Serious,38°10' N,13°29' E,No,12:00,0,0,ITALY - Palermo,Not Investigated,Yes,Italy - Palermo,,Material damage,No,No,No,Engine department - Engine room,Normal service - Anchoring,0,0,Unknown,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,ITALY - Palermo,ITALY - Gioia Tauro,Loss of control - Loss of propulsion power,,,No
2017-03-09,Inland waters - River,Netherlands,Netherlands - DSB,1561/2017,Serious,58°14.23' N,12°11.6' E,No,07:50,0,0,None,Not Investigated,Yes,Sweden - Göta älv/Trollhätte kanal,,Material damage,No,No,No,Cargo and tank areas - Tanks - Ballast tank,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,SWEDEN - Trollhattan,UNITED KINGDOM - Hull,Grounding/stranding - Drift,,,No
2017-04-18,Territorial sea,Norway,Norway - NMD,4336/2017,Less Serious,,,No,12:30,0,1,,Not Investigated,Yes,Norway - Troms,,,,,,Ship - Deck - Boat deck,Fishing - Shooting/hauling fishing gear,,,No routeing system,Mid-water,,,,Fishing vessel - Trawler,NORWAY - Tromso,NORWAY - Tromso,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - from below (dragging the victim down),Accident,
2017-01-29,Territorial sea,United Kingdom,United Kingdom - MAIB,566/2017,Less Serious,32°16.67' N,9°23.434' W,No,10:00,0,1,,Not Investigated,Yes,,,,,,,Cargo and tank areas - Open deck cargo space,Normal service - Anchoring,,,Unknown,Arrival,,,,Cargo ship - Solid Cargo - General Cargo,MOROCCO - Jorf Lasfar,MOROCCO - Safi,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-04-15,Territorial sea,United Kingdom,United Kingdom - MAIB,1482/2017,Serious,51°12.516' N,3°12.975' W,No,18:00,0,1,None,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Forecastle,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Service ship - Multi-purpose,UNITED KINGDOM - Burnham,UNITED KINGDOM - Watchet,Loss of control - Loss of containment,,,No
2017-03-17,Territorial sea,Netherlands,Netherlands - DSB,1431/2017,Very serious,55°34.654' N,7°53.209' E,No,17:35,1,0,,Finished,Yes,Denmark - Nordsøen inden for EEZ: V for Hanstholm/Lindesnes,,,,,,Cargo and tank areas - Cargo hold,Normal service - Ballasting,,,No routeing system,Transit,,9285366,SCELVERINGHE,Service ship - Dredger,DENMARK - Esbjerg,DENMARK - Esbjerg,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2017-03-17,Territorial sea,Netherlands,Netherlands - DSB,1431/2017,Very serious,55°34.654' N,7°53.209' E,No,17:35,1,0,,Finished,Yes,Denmark - Nordsøen inden for EEZ: V for Hanstholm/Lindesnes,,,,,,Cargo and tank areas - Cargo hold,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,9285366,SCELVERINGHE,Service ship - Dredger,DENMARK - Esbjerg,DENMARK - Esbjerg,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2017-04-07,Internal waters - Port area,Germany,Germany - BSU,2812/2017,Less Serious,53°31.076' N,9°56.863' E,No,17:00,0,0,GERMANY - Hamburg,Not Investigated,Yes,Germany - Elbe / Hafen,,No damage,No,No,No,Ship - Unknown,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,GERMANY - Hamburg,Contact - Shore object,,,No
2017-04-26,Internal waters - Port area,Germany,Germany - BSU,1657/2017,Marine incident,54°19.687' N,10°9.643' E,No,08:15,0,0,GERMANY - Kiel,Not Investigated,Yes,Germany - Ostsee / Hafen,,No damage,No,No,No,Ship - Unknown,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger,Unknown,GERMANY - Kiel,Contact - Shore object,,,No
2017-02-27,Territorial sea,United Kingdom,United Kingdom - MAIB,914/2017,Marine incident,51°25.01' N,1°27.1' E,No,05:42,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Unknown,Unknown,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,Unknown,Flooding/Foundering - Flooding - Progressive,,,No
2017-01-13,Internal waters - Port area,Portugal,Portugal - GAMA,1178/2017,Serious,41°10.833' N,8°42.616' W,No,16:43,0,2,PORTUGAL - Leixoes,Not Investigated,Yes,Portugal - Leixões,,,No,No,No,Ship - Over side,Normal service - Berthing,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,PORTUGAL - Leixoes,PORTUGAL - Leixoes,Collision - With other ship,,,No
2017-01-13,Internal waters - Port area,Portugal,Portugal - GAMA,1178/2017,Serious,41°10.833' N,8°42.616' W,No,16:43,0,2,PORTUGAL - Leixoes,Not Investigated,Yes,Portugal - Leixões,,Material damage,Yes,No,No,,Other,0,0,No routeing system,Unknown,No,,,Service ship - Other,PORTUGAL - Leixoes,PORTUGAL - Leixoes,Collision - With other ship,,,No
2017-04-30,Territorial sea,United Kingdom,United Kingdom - MAIB,1618/2017,Less Serious,34°21.05' N,138°4.02' E,No,11:15,0,1,,Not Investigated,Yes,,,,,,,Accommodation - Galley spaces,Normal service - In passage,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - International,JAPAN - Yokohama,JAPAN - Kochi,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2017-02-09,Territorial sea,United Kingdom,United Kingdom - MAIB,650/2017,Marine incident,58°6.838' N,5°32.693' W,No,19:08,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,UNITED KINGDOM - Other,UNITED KINGDOM - Other,Collision - With other ship,,,No
2017-02-09,Territorial sea,United Kingdom,United Kingdom - MAIB,650/2017,Marine incident,58°6.838' N,5°32.693' W,No,19:08,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,UNITED KINGDOM - Buckie,UNITED KINGDOM - Buckie,Collision - With other ship,,,No
2017-02-04,Internal waters - Port area,Malta,Malta - MSIU,1122/2017,Less Serious,3°45.73' N,8°44.65' E,No,18:40,0,0,EQUATORIAL GUINEA - Malabo,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,EQUATORIAL GUINEA - Malabo,GABON - Port Gentil,Collision - With other ship,,,No
2017-02-04,Internal waters - Port area,Malta,Malta - MSIU,1122/2017,Less Serious,3°45.73' N,8°44.65' E,No,18:40,0,0,EQUATORIAL GUINEA - Malabo,Not Investigated,Yes,,,No damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,EQUATORIAL GUINEA - Malabo,GABON - Port Gentil,Collision - With other ship,,,No
2017-02-04,Internal waters - Port area,Malta,Malta - MSIU,1122/2017,Less Serious,3°45.73' N,8°44.65' E,No,18:40,0,0,EQUATORIAL GUINEA - Malabo,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,Pilotage area,Anchored or alongside,No,,,Service ship - Research ship,Unknown,EQUATORIAL GUINEA - Malabo,Collision - With other ship,,,No
2017-03-20,Internal waters - Port area,Germany,Germany - BSU,3122/2017,Less Serious,53°31.944' N,8°34.7' E,No,17:10,0,0,GERMANY - Bremerhaven,Not Investigated,Yes,Germany - Weser / Hafen,,No damage,No,No,No,Ship - Unknown,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,GERMANY - Bremerhaven,Damage / loss of equipment,,,No
2017-04-18,Internal waters - Port area,Spain,Spain - CIAIM,1672/2017,Serious,41°22.44' N,2°11.15' E,No,11:15,0,0,SPAIN - Barcelona,Not Investigated,Yes,Spain - Mediterráneo - Cataluña,,,No,No,No,Bridge - Wheelhouse,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Fishing vessel - Seiner - Purse seiner,SPAIN - Barcelona,SPAIN - Barcelona,Fire/Explosion - Fire,,,No
2017-02-05,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,619/2017,Less Serious,13°25' N,61°34' W,No,11:45,0,1,,Not Investigated,Yes,,,,,,,Ship - Stairs/ladders,Normal service - In passage,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - International,SAINT LUCIA - Castries,DOMINICA - Roseau,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-04-13,High sea - Within EEZ,Malta,Malta - MSIU,2044/2017,Less Serious,52°1.32' N,3°38.17' E,No,18:15,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,NETHERLANDS - Rotterdam,PORTUGAL - Lisboa,Loss of control - Loss of propulsion power,,,No
2017-01-25,Territorial sea,Norway,Norway - NMD,1910/2017,Less Serious,,,No,05:00,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Fishing vessel - Trawler,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-04-19,Internal waters - Port area,Spain,Spain - CIAIM,1683/2017,Less Serious,39°58.26' N,0°1.07' E,No,11:30,0,0,SPAIN - Castellón,Not Investigated,Yes,Spain - Mediterráneo - Valencia,,,,,,Cargo and tank areas - Tanks - Bunker tank,Normal service - Bunkering operations - Bunkering,,,No routeing system,Anchored or alongside,,,,Service ship - Tug (Towing/Pushing),SPAIN - Castellón,SPAIN - Castellón,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2017-04-25,Territorial sea,United Kingdom,United Kingdom - MAIB,1610/2017,Less Serious,57°31.08' N,1°35.01' W,No,17:30,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,Material damage,No,No,No,Accommodation - Other,Normal service - In passage - Displacement mode,0,0,Unknown,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,UNITED KINGDOM - Aberdeen,UNITED KINGDOM - Kirkwall,Damage / loss of equipment,,,No
2017-02-23,Unknown,Denmark,Denmark - DMA,2182/2017,Less Serious,0°5.56' N,0°30.87' W,No,05:00,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Poop deck,Unknown,,,,Unknown,,,,Cargo ship - Solid Cargo - Bulk Carrier,DENMARK - Kobenhavn,DENMARK - Kobenhavn,,Other,Accident,
2017-04-28,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,1608/2017,Less Serious,35°31' N,24°1' E,No,15:00,0,1,GREECE - Chania (Canea),Not Investigated,Yes,Greece,,,,,,Ship - Stairs/ladders,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Only passenger - International,GREECE - Chania (Canea),GREECE - Chania (Canea),,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-04-24,Territorial sea,Spain,Spain - CIAIM,1689/2017,Serious,43°23.03' N,9°19.02' W,No,16:35,0,0,None,Not Investigated,Yes,Spain - Atlántico - Galicia,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,Unknown,,,Fishing vessel - Liner,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2017-03-06,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,1094/2017,Less Serious,25°16.6' S,163°10.7' E,No,19:30,0,1,,Not Investigated,Yes,,,,,,,Accommodation - Restaurant/Bar,Normal service - In passage,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - International,AUSTRALIA - Melbourne,NEW CALEDONIA - Noumea,,Body movement under or with physical stress (generally leading to an internal injury) - Twisting; turning,Accident,
2017-02-03,Territorial sea,Spain,Spain - CIAIM,1125/2017,Serious,36°0.05' N,5°27' W,No,21:51,0,0,None,Not Investigated,Yes,Spain - Estrecho,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,Separation zone,Transit,No,,,Cargo ship - Solid Cargo,GIBRALTAR - Gibraltar,SPAIN - Huelva,Loss of control - Loss of propulsion power,,,No
2017-01-24,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,348/2017,Marine incident,53°44.24' N,0°16.33' W,No,00:00,0,0,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,,Normal service - Under pilotage,0,0,Pilotage area,Anchored or alongside,No,,,Inland waterway vessel - Barge,Unknown,UNITED KINGDOM - Hull,Contact - Shore object,,,No
2017-03-21,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,1253/2017,Less Serious,48°29.9' N,24°45.9' W,No,05:15,0,0,None,Not Investigated,Yes,United Kingdom,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - In passage - Displacement mode,0,0,Unknown,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,UNITED KINGDOM - Liverpool,CANADA - Halifax,Damage / loss of equipment,,,No
2017-03-14,Internal waters - Port area,Poland,Poland - PKBWM,1802/2017,Less Serious,54°32.73' N,18°30.44' E,Material damage,08:06,0,0,POLAND - Gdynia,Not Investigated,Yes,Poland,,No damage,n/a,No,No,,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Ceuta,POLAND - Gdynia,Contact - Shore object,,,No
2017-02-22,Internal waters - Port area,Lithuania,Lithuania - TAITS,1528/2017,Serious,55°41.06' N,21°8.25' E,No,12:40,0,0,LITHUANIA - Klaipeda,Not Investigated,Yes,Lithuania,,,No,Unknown,Unknown,Ship - Unknown,Unknown,,,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Contact - Shore object,,,Unknown
2017-01-29,High sea - Within EEZ,France,France - BEAmer,557/2017,Serious,45°12.09' N,3°39.08' W,No,20:00,0,1,None,Not Investigated,Yes,France - SRR ETEL,,,,,,Ship - Unknown,Normal service - In passage - Displacement mode,,,Deep-water route,Transit,,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LPG,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-07-25,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,3049/2017,Marine incident,52°45.949' N,0°11.662' E,No,19:57,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,UNITED KINGDOM - Wisbech,Loss of control - Loss of directional control,,,No
2017-06-09,Internal waters - Archipelago fairway,Norway,Norway - NMD,4625/2017,Less Serious,62°11.5' N,5°25.25' E,No,10:26,0,0,NORWAY - Other,Not Investigated,Yes,Norway - Møre og Romsdal,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - Port or internal waters,NORWAY - Other,NORWAY - Other,Damage / loss of equipment,,,No
2017-07-01,Internal waters - Port area,Italy,Italy - DIGIFEMA,3178/2017,Less Serious,45°26.13' N,12°19.57' E,No,20:40,0,0,ITALY - Venezia,Not Investigated,Yes,Italy - Venezia,,No damage,No,No,No,Engine department - Engine room,Normal service - Alongside,0,0,Unknown,Departure,No,,,Passenger ship - Only passenger - International,ITALY - Venezia,ITALY - Trieste,Loss of control - Loss of propulsion power,,,No
2017-08-11,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,3034/2017,Less Serious,51°29.715' N,0°3.796' E,No,19:30,0,1,,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Unknown,Normal service - Alongside,,,Unknown,Anchored or alongside,,,,Inland waterway vessel - Passenger,None,None,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-07-12,Territorial sea,France,France - BEAmer,2514/2017,Less Serious,49°37' N,0°24.27' W,No,22:17,0,0,None,Not Investigated,Yes,France - SRR JOBOURG,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,FRANCE - Le Havre,SINT MAARTEN - Port of Sint Maarten,Loss of control - Loss of propulsion power,,,No
