Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2025-05-23,High sea - Within EEZ,Cyprus,Cyprus - MAIC,2025/004404,Less Serious,3°0' N,6°56.5' W,On person(s) - Injury,15:00,0,0,,Not Investigated,Yes,,0,,No,No,No,N.A.,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Las Palmas,NIGERIA - Port Harcourt,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Pulverulent material - smoke generation; dust/particles in suspension/emission of,Accident,No
2025-03-17,Territorial sea,Sweden,Sweden - SHK,2025/002174,Less Serious,58°50' N,10°54' E,,23:00,0,0,,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SWEDEN - Stromstad,SWEDEN - Stromstad,Loss of control - Loss of propulsion power,,,n/a
2025-03-05,Internal waters - Port area,Germany,Germany - BSU,2025/001362,Marine incident,53°39.061' N,9°30.731' E,,20:25,0,0,GERMANY - Stade,Not Investigated,Yes,Germany - Elbe / Hafen,0,,No,No,No,Ship - Hull - Above waterline,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LPG,NETHERLANDS - Terneuzen,GERMANY - Stade,Contact - Shore object,,,No
2025-03-05,Internal waters - Port area,Germany,Germany - BSU,2025/001362,Marine incident,53°39.061' N,9°30.731' E,,20:25,0,0,GERMANY - Stade,Not Investigated,Yes,Germany - Elbe / Hafen,0,,No,No,No,Ship - Hull - Above waterline,Normal service - Berthing,0.000,0.000,Two-way route,Arrival,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LPG,NETHERLANDS - Terneuzen,GERMANY - Stade,Contact - Shore object,,,No
2025-05-17,Internal waters - Port area,Greece,Greece - HBMCI,2025/003404,Less Serious,37°7.661' N,26°50.989' E,,07:25,0,0,GREECE - Leros,Not Investigated,Yes,Greece - Samos Sea,0,,No,No,No,Ship - Stern,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Kalymnos,GREECE - Leros,Contact - Shore object,,,No
2025-03-24,Internal waters - Port area,Netherlands,Netherlands - DSB,2025/002004,Less Serious,52°50' N,5°42' E,,09:45,0,0,,Not Investigated,Yes,,0,,No,No,No,,,0.000,0.000,No routeing system,,No,,,Passenger ship - Only passenger - International,,,Collision - Ship not underway,,,No
2025-03-24,Internal waters - Port area,Netherlands,Netherlands - DSB,2025/002004,Less Serious,52°50' N,5°42' E,,09:45,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Stern,Normal service - Manoeuvring,,,,Departure,No,,,Inland waterway vessel - Passenger,NETHERLANDS - Lemmer,Unknown,Collision - With other ship,,,No
2025-05-30,High sea - Within EEZ,Spain,Spain - CIAIM,2025/003445,Serious,41°59.48' N,3°32.38' E,No,13:20,0,0,,Not Investigated,Yes,Spain - Mediterráneo - Cataluña,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Rosas,SPAIN - Rosas,Loss of control - Loss of propulsion power,,,No
2025-05-01,Territorial sea,Spain,Spain - CIAIM,2025/002644,Serious,43°30.58' N,4°8.86' W,No,01:02,0,0,,Not Investigated,Yes,Spain - Atlántico - Cantabria,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Seiner - Other seiner,SPAIN - Avilés,SPAIN - Avilés,Loss of control - Loss of propulsion power,,,No
2025-03-22,Internal waters - Port area,Malta,Malta - MSIU,2025/001547,Serious,51°20.61' N,3°13.25' E,No,22:55,0,0,BELGIUM - Zeebrugge,Not Investigated,Yes,Belgium,0,No damage,No,No,No,Ship - Deck - Main deck,Normal service - Bunkering operations - Preparing,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,IRELAND - Cobh; Cork,BELGIUM - Zeebrugge,Loss of control - Loss of containment,,,No
2025-03-22,Internal waters - Port area,Malta,Malta - MSIU,2025/001547,Serious,51°20.61' N,3°13.25' E,No,22:55,0,0,BELGIUM - Zeebrugge,Not Investigated,Yes,Belgium,0,No damage,No,No,No,Ship - Other,Normal service - Bunkering operations - Preparing,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,IRELAND - Cobh; Cork,BELGIUM - Zeebrugge,Loss of control - Loss of containment,,,No
2025-03-24,Internal waters - Port area,Malta,Malta - MSIU,2025/001701,Serious,26°11.5' N,50°42.53' E,No,20:00,0,1,BAHRAIN - Other,Not Investigated,Yes,,0,No damage,No,No,n/a,Accommodation - Stairway/Ladders,Normal service - Moored,0.000,0,Pilotage area,Anchored or alongside,n/a,,,Passenger ship - Only passenger - International,QATAR - Doha,BAHRAIN - Other,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2025-02-24,Internal waters - Port area,Italy,Italy - DIGIFEMA,2025/001119,Serious,40°28' N,17°13' E,,10:00,0,1,,Not Investigated,Yes,Italy - Taranto,0,,,No,No,Ship - Unknown,Normal service - Moored,0.000,0.000,Unknown,Arrival,,,,Service ship - Tug (Towing/Pushing),Unknown,Unknown,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2025-01-19,Internal waters - Port area,Sweden,Sweden - SHK,2025/000784,Less Serious,54°19.07' N,10°8.2' E,,14:20,0,0,GERMANY - Kiel,Not Investigated,Yes,,0,Minor damage (less than material damage),n/a,No,No,Cargo and tank areas - Ro-Ro vehicle deck ramp,Other,0.000,0.000,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,SWEDEN - Goteborg,SWEDEN - Goteborg,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,n/a
2025-03-03,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2025/001291,Less Serious,,,,08:15,0,1,,Not Investigated,Yes,,0,,,,,Ship - Unknown,Special service - Fish farm operation,,,Unknown,Anchored or alongside,,,,Service ship - Special purpose ship,None,None,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2025-03-14,Internal waters - Port area,Greece,Greece - HBMCI,2025/002615,Less Serious,37°57.31' N,23°36.531' E,,19:20,0,1,GREECE - Piraeus,Not Investigated,Yes,Greece - Saronicos,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Starting/stopping engine,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GREECE - Piraeus,GREECE - Chania (Canea),,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,No
2025-03-14,Internal waters - Port area,Greece,Greece - HBMCI,2025/002615,Less Serious,37°57.31' N,23°36.531' E,,19:20,0,1,GREECE - Piraeus,Not Investigated,Yes,Greece - Saronicos,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Starting/stopping engine,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GREECE - Piraeus,GREECE - Chania (Canea),Damage / loss of equipment,,,No
2025-05-24,Unknown,Italy,Italy - DIGIFEMA,2025/003863,Serious,37°54' N,9°7' E,,12:00,0,1,,Not Investigated,Yes,Italy - Mazara del Vallo,0,,,No,No,Bridge - Other space,Fishing - Fishing,0.000,0.000,Unknown,Transit,,,,Fishing vessel - Other,Unknown,Unknown,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2025-02-01,Internal waters - Channel; river,Germany,Germany - BSU,2025/000515,Less Serious,53°54.238' N,9°9.969' E,,20:43,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,No,,,Ship - Other,Normal service - Loading - Shore-to-ship,,,Pilotage area,,No,,,Inland waterway vessel - Other,GERMANY - Brunsbuttel,GERMANY - Brunsbuttel,Damage / loss of equipment,,,No
2025-02-01,Internal waters - Channel; river,Germany,Germany - BSU,2025/000515,Less Serious,53°54.238' N,9°9.969' E,,20:43,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,,No,No,,Special service - Towing/pushing,0.000,0.000,Pilotage area,Unknown,,,,Service ship - Tug (Towing/Pushing),GERMANY - Brunsbuttel,GERMANY - Brunsbuttel,Damage / loss of equipment,,,No
2025-05-25,Internal waters - Port area,Norway,Norway - NSIA,2025/004662,Less Serious,66°37.466' N,13°17.074' E,,18:30,0,1,,Not Investigated,Yes,,0,,,,,Accommodation - Other,Normal service - Alongside,,,Unknown,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Other,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2025-05-08,Territorial sea,France,France - BEAmer,2025/002698,Marine incident,44°59.9' N,0°33.2' W,,15:42,0,0,,Not Investigated,Yes,France - SRR ETEL,0,,No,No,No,Engine department - Engine room,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,FRANCE - Ambes,FRANCE - Ambes,Loss of control - Loss of propulsion power,,,No
2025-05-24,Internal waters - Port area,Denmark,Denmark - DMAIB,2025/008461,Less Serious,55°40.552' N,12°36.093' E,,17:29,0,0,Unknown,Not Investigated,Yes,,0,Minor damage (less than material damage),No,,,Ship - Bow - Port - Above the waterline,Normal service - Manoeuvring,,,No routeing system,Transit,No,,,Inland waterway vessel - Passenger,Unknown,Unknown,Collision - With other ship,,,No
2025-05-24,Internal waters - Port area,Denmark,Denmark - DMAIB,2025/008461,Less Serious,55°40.552' N,12°36.093' E,,17:29,0,0,Unknown,Not Investigated,Yes,,0,No damage,No,No,No,N.A.,Normal service - Manoeuvring,0.000,0.000,Unknown,Transit,No,,,Inland waterway vessel - Passenger,Unknown,Unknown,Collision - With other ship,,,No
2025-04-13,Territorial sea,Spain,Spain - CIAIM,2025/002325,Serious,43°32.99' N,3°43.37' W,No,11:55,0,0,,Not Investigated,Yes,Spain - Atlántico - Cantabria,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Service ship - Dredger,SPAIN - Other,SPAIN - Colindres,Loss of control - Loss of propulsion power,,,No
2025-04-10,Internal waters - Port area,France,France - BEAmer,2025/001895,Serious,46°29.2' N,1°47.3' W,,12:35,0,0,FRANCE - Les Sables-d'Olonne,Not Investigated,Yes,France - SRR ETEL,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Arrival,No,,,Fishing vessel - Trawler - Stern,Unknown,FRANCE - Les Sables-d'Olonne,Loss of control - Loss of electrical power,,,No
2025-04-10,High sea - Within EEZ,Spain,Spain - CIAIM,2025/002483,Serious,38°41.37' N,2°22.31' E,No,10:05,0,0,,Not Investigated,Yes,Spain - Baleares,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Seiner - Other seiner,SPAIN - Santa Pola,SPAIN - Santa Pola,Loss of control - Loss of propulsion power,,,No
2025-05-20,Internal waters - Port area,Norway,Norway - NSIA,2025/004206,Less Serious,,,,17:30,0,1,,Not Investigated,Yes,,0,,,,,Ship - Deck - Other,Normal service - Berthing,,,Unknown,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,Unknown,NORWAY - Other,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - from above (falling on the victim),Accident,
2025-04-02,Internal waters - Port area,Greece,Greece - HBMCI,2025/002461,Less Serious,35°21.059' N,25°9.521' E,,06:30,0,0,GREECE - Iraklion,Not Investigated,Yes,Greece - SouthEast Cretan,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Cargo and tank areas - Ro-Ro vehicle deck ramp,Normal service - Anchoring,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,GREECE - Piraeus,GREECE - Iraklion,Damage / loss of equipment,,,No
2025-04-02,Internal waters - Port area,Greece,Greece - HBMCI,2025/002461,Less Serious,35°21.059' N,25°9.521' E,,06:30,0,0,GREECE - Iraklion,Not Investigated,Yes,Greece - SouthEast Cretan,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Stern,Normal service - Anchoring,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,GREECE - Piraeus,GREECE - Iraklion,Damage / loss of equipment,,,No
2025-03-13,Territorial sea,Germany,Germany - BSU,2025/002889,Marine incident,54°11.7' N,12°6.3' E,,19:30,0,0,,Not Investigated,Yes,Germany - Ostsee / Küstenmeer,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker,GERMANY - Rostock,Unknown,Loss of control - Loss of propulsion power,,,No
2025-03-13,Territorial sea,Germany,Germany - BSU,2025/002889,Marine incident,54°11.7' N,12°6.3' E,,19:30,0,0,,Not Investigated,Yes,Germany - Ostsee / Küstenmeer,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker,GERMANY - Rostock,Unknown,Loss of control - Loss of propulsion power,,,No
2025-05-03,Territorial sea,Spain,Spain - CIAIM,2025/002787,Serious,35°58.1' N,3°9.2' W,No,18:55,0,0,,Not Investigated,Yes,,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Almería,SPAIN - Almería,Loss of control - Loss of propulsion power,,,No
2025-05-27,Territorial sea,Spain,Spain - CIAIM,2025/003262,Serious,41°51.9' N,3°15.3' E,No,15:00,0,0,,Not Investigated,Yes,Spain - Mediterráneo - Cataluña,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Palamós,SPAIN - Palamós,Loss of control - Loss of propulsion power,,,No
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Bridge - Wheelhouse,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Bridge - Other space,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Accommodation - Alleyway,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Accommodation - Cabin space - crew,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Cargo and tank areas - Closed deck cargo space,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-18,High sea - Within EEZ,Malta,Malta - MSIU,2025/001474,Serious,51°16.8' N,1°49.5' E,No,10:38,0,0,,Ongoing,Yes,United Kingdom - England,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Accommodation - Other,Normal service - In passage - Displacement mode,0.000,0.000,In a traffic lane,Mid-water,Yes,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Antwerpen,GABON - Libreville,Fire/Explosion - Fire,,,Yes
2025-02-24,Internal waters - Port area,Denmark,Denmark - DMAIB,2025/000688,Less Serious,55°27' N,8°28.138' E,,18:40,0,0,DENMARK - Esbjerg,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,No,,,Service ship - Special purpose ship,DENMARK - Esbjerg,DENMARK - Esbjerg,Collision - Ship not underway,,,No
2025-02-24,Internal waters - Port area,Denmark,Denmark - DMAIB,2025/000688,Less Serious,55°27' N,8°28.138' E,,18:40,0,0,DENMARK - Esbjerg,Not Investigated,Yes,,0,Minor damage (less than material damage),No,,,Ship - Deck - Main deck,Normal service - Unberthing,,,No routeing system,Departure,,,,Cargo ship - Solid Cargo - General Cargo,DENMARK - Esbjerg,NORWAY - Haugesund,Collision - With other ship,,,No
2025-02-15,High sea - Within EEZ,Ireland,Ireland - MCIB,2025/003644,Marine incident,54°25.2' N,11°41.8' W,,15:48,0,0,,Not Investigated,Yes,,0,,,No,No,Ship - Deck - Open deck,Fishing - Fishing,0.000,0.000,Unknown,Mid-water,,,,Fishing vessel,Unknown,IRELAND - Killybegs; Killybegs,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2025-04-04,Internal waters - Port area,Estonia,Estonia - ESIB,2025/004301,Less Serious,59°29.48' N,24°57.889' E,Material damage - Without operational consequences,10:12,0,0,ESTONIA - Muuga,Not Investigated,Yes,Estonia,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),ESTONIA - Muuga,Loss of control - Loss of propulsion power,,,No
2025-04-04,Internal waters - Port area,Estonia,Estonia - ESIB,2025/004301,Less Serious,59°29.48' N,24°57.889' E,Material damage - Without operational consequences,10:12,0,0,ESTONIA - Muuga,Not Investigated,Yes,Estonia,0,Minor damage (less than material damage),No,No,No,Ship - Bulbous,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),ESTONIA - Muuga,Loss of control - Loss of propulsion power,,,No
2025-03-12,Territorial sea,Spain,Spain - CIAIM,2025/001243,Less Serious,39°44.5' N,0°5.1' W,No,10:00,0,0,,Not Investigated,Yes,Spain - Mediterráneo - Valencia,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Burriana,SPAIN - Burriana,Flooding/Foundering - Flooding - Progressive,,,No
2025-05-13,Territorial sea,France,France - BEAmer,2025/002739,Very serious,49°23' N,0°48' W,,09:05,0,0,,Not Investigated,Yes,France - SRR JOBOURG,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,FRANCE - Port-en-Bessin,FRANCE - Port-en-Bessin,Loss of control - Loss of propulsion power,,,No
2025-05-27,High sea - Within EEZ,Luxembourg,Luxembourg - AET,2025/007366,Less Serious,39°25.647' N,0°18.354' W,,09:00,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - Manoeuvring,0.000,0.000,Unknown,Transit,No,,,Service ship,SPAIN - Valencia,SPAIN - Valencia,Loss of control - Loss of containment,,,No
2025-03-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/002027,Serious,54°7.985' N,9°20.04' E,,22:11,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,LITHUANIA - Klaipeda,Loss of control - Loss of propulsion power,,,No
2025-03-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/002027,Serious,54°7.985' N,9°20.04' E,,22:11,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,LITHUANIA - Klaipeda,Contact - Shore object,,,No
2025-03-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/002027,Serious,54°7.985' N,9°20.04' E,,22:11,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,LITHUANIA - Klaipeda,Loss of control - Loss of propulsion power,,,No
2025-03-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/002027,Serious,54°7.985' N,9°20.04' E,,22:11,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,LITHUANIA - Klaipeda,Contact - Shore object,,,No
2025-03-21,Internal waters - Port area,Portugal,Portugal - GAMA,2025/002945,Serious,38°40.68' N,9°8.334' W,No,10:00,0,0,,Not Investigated,Yes,,0,Material damage - Affecting structural integrity of the ship,,,,,,,,,,,,,,,,Collision - Ship not underway,,,No
2025-03-21,Internal waters - Port area,Portugal,Portugal - GAMA,2025/002945,Serious,38°40.68' N,9°8.334' W,No,10:00,0,0,,Not Investigated,Yes,,0,No damage,No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Arrival,No,,,Service ship - Dredger,PORTUGAL - Lisboa,PORTUGAL - Lisboa,Collision - With other ship,,,No
2025-01-20,Unknown,Netherlands,Netherlands - DSB,2025/004867,Less Serious,16°55.135' N,45°8.789' W,,12:00,0,0,,Not Investigated,Yes,,0,,,No,No,Ship - Deck - Boat deck,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Mid-water,,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Tornio (Tornea),UNITED STATES - US - Mobile,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2025-04-13,High sea - Within EEZ,Lithuania,Lithuania - TAITS,2025/002028,Less Serious,49°22.3' N,4°33.3' W,,21:10,0,0,,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - Moerdijk,SPAIN - Santander,Loss of control - Loss of propulsion power,,,Unknown
2025-01-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/000474,Marine incident,54°21.568' N,10°3.296' E,,18:22,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Loss of control - Loss of directional control,,,No
2025-01-27,Internal waters - Channel; river,Germany,Germany - BSU,2025/000474,Marine incident,54°21.568' N,10°3.296' E,,18:22,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Loss of control - Loss of directional control,,,No
2025-05-02,Internal waters - Port area,Greece,Greece - HBMCI,2025/004506,Less Serious,37°56.132' N,23°35.588' E,,20:00,0,0,,Not Investigated,Yes,Greece - Saronicos,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Deck - Poop deck,Normal service - Anchoring,0.000,0.000,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,ITALY - Ravenna,GREECE - Nea Karvali,Damage / loss of equipment,,,No
2025-03-14,Internal waters - Channel; river,Germany,Germany - BSU,2025/001825,Marine incident,53°53.55' N,9°8.963' E,,20:45,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,0,Minor damage (less than material damage),No,No,No,Engine department - Steering gear room,Normal service - In passage - Transitional mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,NETHERLANDS - Terneuzen,Loss of control - Loss of directional control,,,No
2025-03-14,Internal waters - Channel; river,Germany,Germany - BSU,2025/001825,Marine incident,53°53.55' N,9°8.963' E,,20:45,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,0,Minor damage (less than material damage),No,No,No,Engine department - Steering gear room,Normal service - In passage - Transitional mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,NETHERLANDS - Terneuzen,Contact - Shore object,,,No
