economie,annee,type_navire,nombre_navires
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2014,Porte-conteneurs,1171
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2014,Autres navires,5328
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Flotte totale,13005
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Petroliers,1883
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Vraquiers,2093
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Navires de charge classique,2358
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Porte-conteneurs,1203
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2015,Autres navires,5468
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Flotte totale,13535
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Petroliers,2009
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Vraquiers,2310
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Navires de charge classique,2340
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Porte-conteneurs,1183
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2016,Autres navires,5693
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Flotte totale,13755
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Petroliers,2125
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Vraquiers,2463
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Navires de charge classique,2365
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Porte-conteneurs,1116
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2017,Autres navires,5686
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Flotte totale,13894
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Petroliers,2221
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Vraquiers,2635
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Navires de charge classique,2297
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Porte-conteneurs,1055
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2018,Autres navires,5686
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Flotte totale,13781
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Petroliers,2237
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Vraquiers,2716
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Navires de charge classique,2262
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Porte-conteneurs,1022
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2019,Autres navires,5544
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Flotte totale,13926
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Petroliers,2297
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Vraquiers,2825
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Navires de charge classique,2254
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Porte-conteneurs,1010
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2020,Autres navires,5540
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Flotte totale,13981
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Petroliers,2331
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Vraquiers,2925
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Navires de charge classique,2178
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Porte-conteneurs,1007
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2021,Autres navires,5540
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Flotte totale,14263
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Petroliers,2305
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Vraquiers,3111
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Navires de charge classique,2235
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Porte-conteneurs,1047
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2022,Autres navires,5565
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Flotte totale,14425
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Petroliers,2241
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Vraquiers,3259
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Navires de charge classique,2339
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Porte-conteneurs,1113
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2023,Autres navires,5473
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Flotte totale,14830
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Petroliers,2242
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Vraquiers,3414
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Navires de charge classique,2442
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Porte-conteneurs,1153
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2024,Autres navires,5579
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Flotte totale,15437
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Petroliers,2386
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Vraquiers,3517
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Navires de charge classique,2607
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Porte-conteneurs,1211
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2025,Autres navires,5716
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Flotte totale,16261
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Petroliers,2500
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Vraquiers,3680
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Navires de charge classique,2717
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Porte-conteneurs,1409
SIDS (Petits Etats insulaires en developpement) (UN-OHRLLS),2026,Autres navires,5955
SIDS : Atlantique et ocean Indien,2011,Flotte totale,663
SIDS : Atlantique et ocean Indien,2011,Petroliers,70
SIDS : Atlantique et ocean Indien,2011,Vraquiers,45
SIDS : Atlantique et ocean Indien,2011,Navires de charge classique,243
SIDS : Atlantique et ocean Indien,2011,Porte-conteneurs,22
SIDS : Atlantique et ocean Indien,2011,Autres navires,283
SIDS : Atlantique et ocean Indien,2012,Flotte totale,607
SIDS : Atlantique et ocean Indien,2012,Petroliers,63
SIDS : Atlantique et ocean Indien,2012,Vraquiers,33
SIDS : Atlantique et ocean Indien,2012,Navires de charge classique,203
SIDS : Atlantique et ocean Indien,2012,Porte-conteneurs,18
SIDS : Atlantique et ocean Indien,2012,Autres navires,290
SIDS : Atlantique et ocean Indien,2013,Flotte totale,589
SIDS : Atlantique et ocean Indien,2013,Petroliers,68
SIDS : Atlantique et ocean Indien,2013,Vraquiers,31
SIDS : Atlantique et ocean Indien,2013,Navires de charge classique,189
SIDS : Atlantique et ocean Indien,2013,Porte-conteneurs,19
SIDS : Atlantique et ocean Indien,2013,Autres navires,282
SIDS : Atlantique et ocean Indien,2014,Flotte totale,527
SIDS : Atlantique et ocean Indien,2014,Petroliers,67
SIDS : Atlantique et ocean Indien,2014,Vraquiers,23
SIDS : Atlantique et ocean Indien,2014,Navires de charge classique,141
SIDS : Atlantique et ocean Indien,2014,Porte-conteneurs,13
SIDS : Atlantique et ocean Indien,2014,Autres navires,283
SIDS : Atlantique et ocean Indien,2015,Flotte totale,525
SIDS : Atlantique et ocean Indien,2015,Petroliers,72
SIDS : Atlantique et ocean Indien,2015,Vraquiers,21
SIDS : Atlantique et ocean Indien,2015,Navires de charge classique,141
SIDS : Atlantique et ocean Indien,2015,Porte-conteneurs,15
SIDS : Atlantique et ocean Indien,2015,Autres navires,276
SIDS : Atlantique et ocean Indien,2016,Flotte totale,543
SIDS : Atlantique et ocean Indien,2016,Petroliers,73
SIDS : Atlantique et ocean Indien,2016,Vraquiers,20
SIDS : Atlantique et ocean Indien,2016,Navires de charge classique,151
SIDS : Atlantique et ocean Indien,2016,Porte-conteneurs,7
SIDS : Atlantique et ocean Indien,2016,Autres navires,292
SIDS : Atlantique et ocean Indien,2017,Flotte totale,537
SIDS : Atlantique et ocean Indien,2017,Petroliers,71
SIDS : Atlantique et ocean Indien,2017,Vraquiers,15
SIDS : Atlantique et ocean Indien,2017,Navires de charge classique,145
SIDS : Atlantique et ocean Indien,2017,Porte-conteneurs,12
SIDS : Atlantique et ocean Indien,2017,Autres navires,294
SIDS : Atlantique et ocean Indien,2018,Flotte totale,556
SIDS : Atlantique et ocean Indien,2018,Petroliers,77
SIDS : Atlantique et ocean Indien,2018,Vraquiers,14
SIDS : Atlantique et ocean Indien,2018,Navires de charge classique,155
SIDS : Atlantique et ocean Indien,2018,Porte-conteneurs,14
SIDS : Atlantique et ocean Indien,2018,Autres navires,296
SIDS : Atlantique et ocean Indien,2019,Flotte totale,550
SIDS : Atlantique et ocean Indien,2019,Petroliers,78
SIDS : Atlantique et ocean Indien,2019,Vraquiers,10
SIDS : Atlantique et ocean Indien,2019,Navires de charge classique,160
SIDS : Atlantique et ocean Indien,2019,Porte-conteneurs,16
SIDS : Atlantique et ocean Indien,2019,Autres navires,286
SIDS : Atlantique et ocean Indien,2020,Flotte totale,583
SIDS : Atlantique et ocean Indien,2020,Petroliers,83
SIDS : Atlantique et ocean Indien,2020,Vraquiers,7
SIDS : Atlantique et ocean Indien,2020,Navires de charge classique,177
SIDS : Atlantique et ocean Indien,2020,Porte-conteneurs,21
SIDS : Atlantique et ocean Indien,2020,Autres navires,295
SIDS : Atlantique et ocean Indien,2021,Flotte totale,608
SIDS : Atlantique et ocean Indien,2021,Petroliers,88
SIDS : Atlantique et ocean Indien,2021,Vraquiers,9
SIDS : Atlantique et ocean Indien,2021,Navires de charge classique,180
SIDS : Atlantique et ocean Indien,2021,Porte-conteneurs,20
SIDS : Atlantique et ocean Indien,2021,Autres navires,311
SIDS : Atlantique et ocean Indien,2022,Flotte totale,609
SIDS : Atlantique et ocean Indien,2022,Petroliers,92
SIDS : Atlantique et ocean Indien,2022,Vraquiers,11
SIDS : Atlantique et ocean Indien,2022,Navires de charge classique,177
SIDS : Atlantique et ocean Indien,2022,Porte-conteneurs,21
SIDS : Atlantique et ocean Indien,2022,Autres navires,308
SIDS : Atlantique et ocean Indien,2023,Flotte totale,638
SIDS : Atlantique et ocean Indien,2023,Petroliers,84
SIDS : Atlantique et ocean Indien,2023,Vraquiers,21
SIDS : Atlantique et ocean Indien,2023,Navires de charge classique,208
SIDS : Atlantique et ocean Indien,2023,Porte-conteneurs,22
SIDS : Atlantique et ocean Indien,2023,Autres navires,303
SIDS : Atlantique et ocean Indien,2024,Flotte totale,672
SIDS : Atlantique et ocean Indien,2024,Petroliers,80
SIDS : Atlantique et ocean Indien,2024,Vraquiers,29
SIDS : Atlantique et ocean Indien,2024,Navires de charge classique,233
SIDS : Atlantique et ocean Indien,2024,Porte-conteneurs,21
SIDS : Atlantique et ocean Indien,2024,Autres navires,309
SIDS : Atlantique et ocean Indien,2025,Flotte totale,881
SIDS : Atlantique et ocean Indien,2025,Petroliers,115
SIDS : Atlantique et ocean Indien,2025,Vraquiers,41
SIDS : Atlantique et ocean Indien,2025,Navires de charge classique,342
SIDS : Atlantique et ocean Indien,2025,Porte-conteneurs,31
SIDS : Atlantique et ocean Indien,2025,Autres navires,352
SIDS : Atlantique et ocean Indien,2026,Flotte totale,1085
SIDS : Atlantique et ocean Indien,2026,Petroliers,158
SIDS : Atlantique et ocean Indien,2026,Vraquiers,52
SIDS : Atlantique et ocean Indien,2026,Navires de charge classique,420
SIDS : Atlantique et ocean Indien,2026,Porte-conteneurs,44
SIDS : Atlantique et ocean Indien,2026,Autres navires,411
SIDS : Caraibes,2011,Flotte totale,5659
SIDS : Caraibes,2011,Petroliers,456
SIDS : Caraibes,2011,Vraquiers,552
SIDS : Caraibes,2011,Navires de charge classique,2040
SIDS : Caraibes,2011,Porte-conteneurs,494
SIDS : Caraibes,2011,Autres navires,2117
SIDS : Caraibes,2012,Flotte totale,5558
SIDS : Caraibes,2012,Petroliers,412
SIDS : Caraibes,2012,Vraquiers,539
SIDS : Caraibes,2012,Navires de charge classique,1928
SIDS : Caraibes,2012,Porte-conteneurs,528
SIDS : Caraibes,2012,Autres navires,2151
SIDS : Caraibes,2013,Flotte totale,5426
SIDS : Caraibes,2013,Petroliers,418
SIDS : Caraibes,2013,Vraquiers,501
SIDS : Caraibes,2013,Navires de charge classique,1881
SIDS : Caraibes,2013,Porte-conteneurs,500
SIDS : Caraibes,2013,Autres navires,2126
SIDS : Caraibes,2014,Flotte totale,5230
SIDS : Caraibes,2014,Petroliers,412
SIDS : Caraibes,2014,Vraquiers,494
SIDS : Caraibes,2014,Navires de charge classique,1697
SIDS : Caraibes,2014,Porte-conteneurs,463
SIDS : Caraibes,2014,Autres navires,2164
SIDS : Caraibes,2015,Flotte totale,5130
SIDS : Caraibes,2015,Petroliers,428
SIDS : Caraibes,2015,Vraquiers,492
SIDS : Caraibes,2015,Navires de charge classique,1620
SIDS : Caraibes,2015,Porte-conteneurs,424
SIDS : Caraibes,2015,Autres navires,2166
SIDS : Caraibes,2016,Flotte totale,5104
SIDS : Caraibes,2016,Petroliers,449
SIDS : Caraibes,2016,Vraquiers,495
SIDS : Caraibes,2016,Navires de charge classique,1565
SIDS : Caraibes,2016,Porte-conteneurs,369
SIDS : Caraibes,2016,Autres navires,2226
SIDS : Caraibes,2017,Flotte totale,4960
SIDS : Caraibes,2017,Petroliers,465
SIDS : Caraibes,2017,Vraquiers,502
SIDS : Caraibes,2017,Navires de charge classique,1493
SIDS : Caraibes,2017,Porte-conteneurs,317
SIDS : Caraibes,2017,Autres navires,2183
SIDS : Caraibes,2018,Flotte totale,4820
SIDS : Caraibes,2018,Petroliers,460
SIDS : Caraibes,2018,Vraquiers,496
SIDS : Caraibes,2018,Navires de charge classique,1434
SIDS : Caraibes,2018,Porte-conteneurs,269
SIDS : Caraibes,2018,Autres navires,2161
SIDS : Caraibes,2019,Flotte totale,4754
SIDS : Caraibes,2019,Petroliers,467
SIDS : Caraibes,2019,Vraquiers,502
SIDS : Caraibes,2019,Navires de charge classique,1407
SIDS : Caraibes,2019,Porte-conteneurs,227
SIDS : Caraibes,2019,Autres navires,2151
SIDS : Caraibes,2020,Flotte totale,4677
SIDS : Caraibes,2020,Petroliers,440
SIDS : Caraibes,2020,Vraquiers,513
SIDS : Caraibes,2020,Navires de charge classique,1376
SIDS : Caraibes,2020,Porte-conteneurs,220
SIDS : Caraibes,2020,Autres navires,2128
SIDS : Caraibes,2021,Flotte totale,4668
SIDS : Caraibes,2021,Petroliers,427
SIDS : Caraibes,2021,Vraquiers,524
SIDS : Caraibes,2021,Navires de charge classique,1346
SIDS : Caraibes,2021,Porte-conteneurs,200
SIDS : Caraibes,2021,Autres navires,2171
SIDS : Caraibes,2022,Flotte totale,4732
SIDS : Caraibes,2022,Petroliers,408
SIDS : Caraibes,2022,Vraquiers,554
SIDS : Caraibes,2022,Navires de charge classique,1369
SIDS : Caraibes,2022,Porte-conteneurs,186
SIDS : Caraibes,2022,Autres navires,2215
SIDS : Caraibes,2023,Flotte totale,4712
SIDS : Caraibes,2023,Petroliers,393
SIDS : Caraibes,2023,Vraquiers,601
SIDS : Caraibes,2023,Navires de charge classique,1361
SIDS : Caraibes,2023,Porte-conteneurs,190
SIDS : Caraibes,2023,Autres navires,2167
SIDS : Caraibes,2024,Flotte totale,4830
SIDS : Caraibes,2024,Petroliers,377
SIDS : Caraibes,2024,Vraquiers,641
SIDS : Caraibes,2024,Navires de charge classique,1415
SIDS : Caraibes,2024,Porte-conteneurs,210
SIDS : Caraibes,2024,Autres navires,2187
SIDS : Caraibes,2025,Flotte totale,5249
SIDS : Caraibes,2025,Petroliers,548
SIDS : Caraibes,2025,Vraquiers,705
SIDS : Caraibes,2025,Navires de charge classique,1481
SIDS : Caraibes,2025,Porte-conteneurs,207
SIDS : Caraibes,2025,Autres navires,2308
SIDS : Caraibes,2026,Flotte totale,5351
SIDS : Caraibes,2026,Petroliers,536
SIDS : Caraibes,2026,Vraquiers,736
SIDS : Caraibes,2026,Navires de charge classique,1495
SIDS : Caraibes,2026,Porte-conteneurs,205
SIDS : Caraibes,2026,Autres navires,2379
SIDS : Pacifique,2011,Flotte totale,5565
SIDS : Pacifique,2011,Petroliers,1279
SIDS : Pacifique,2011,Vraquiers,784
SIDS : Pacifique,2011,Navires de charge classique,489
SIDS : Pacifique,2011,Porte-conteneurs,547
SIDS : Pacifique,2011,Autres navires,2466
SIDS : Pacifique,2012,Flotte totale,6088
SIDS : Pacifique,2012,Petroliers,1150
SIDS : Pacifique,2012,Vraquiers,955
SIDS : Pacifique,2012,Navires de charge classique,477
SIDS : Pacifique,2012,Porte-conteneurs,590
SIDS : Pacifique,2012,Autres navires,2916
SIDS : Pacifique,2013,Flotte totale,6502
SIDS : Pacifique,2013,Petroliers,1178
SIDS : Pacifique,2013,Vraquiers,1194
SIDS : Pacifique,2013,Navires de charge classique,523
SIDS : Pacifique,2013,Porte-conteneurs,627
SIDS : Pacifique,2013,Autres navires,2980
SIDS : Pacifique,2014,Flotte totale,6714
SIDS : Pacifique,2014,Petroliers,1236
SIDS : Pacifique,2014,Vraquiers,1363
SIDS : Pacifique,2014,Navires de charge classique,539
SIDS : Pacifique,2014,Porte-conteneurs,695
SIDS : Pacifique,2014,Autres navires,2881
SIDS : Pacifique,2015,Flotte totale,7350
SIDS : Pacifique,2015,Petroliers,1383
SIDS : Pacifique,2015,Vraquiers,1580
SIDS : Pacifique,2015,Navires de charge classique,597
SIDS : Pacifique,2015,Porte-conteneurs,764
SIDS : Pacifique,2015,Autres navires,3026
SIDS : Pacifique,2016,Flotte totale,7888
SIDS : Pacifique,2016,Petroliers,1487
SIDS : Pacifique,2016,Vraquiers,1795
SIDS : Pacifique,2016,Navires de charge classique,624
SIDS : Pacifique,2016,Porte-conteneurs,807
SIDS : Pacifique,2016,Autres navires,3175
SIDS : Pacifique,2017,Flotte totale,8258
SIDS : Pacifique,2017,Petroliers,1589
SIDS : Pacifique,2017,Vraquiers,1946
SIDS : Pacifique,2017,Navires de charge classique,727
SIDS : Pacifique,2017,Porte-conteneurs,787
SIDS : Pacifique,2017,Autres navires,3209
SIDS : Pacifique,2018,Flotte totale,8518
SIDS : Pacifique,2018,Petroliers,1684
SIDS : Pacifique,2018,Vraquiers,2125
SIDS : Pacifique,2018,Navires de charge classique,708
SIDS : Pacifique,2018,Porte-conteneurs,772
SIDS : Pacifique,2018,Autres navires,3229
SIDS : Pacifique,2019,Flotte totale,8477
SIDS : Pacifique,2019,Petroliers,1692
SIDS : Pacifique,2019,Vraquiers,2204
SIDS : Pacifique,2019,Navires de charge classique,695
SIDS : Pacifique,2019,Porte-conteneurs,779
SIDS : Pacifique,2019,Autres navires,3107
SIDS : Pacifique,2020,Flotte totale,8666
SIDS : Pacifique,2020,Petroliers,1774
SIDS : Pacifique,2020,Vraquiers,2305
SIDS : Pacifique,2020,Navires de charge classique,701
SIDS : Pacifique,2020,Porte-conteneurs,769
SIDS : Pacifique,2020,Autres navires,3117
SIDS : Pacifique,2021,Flotte totale,8705
SIDS : Pacifique,2021,Petroliers,1816
SIDS : Pacifique,2021,Vraquiers,2392
SIDS : Pacifique,2021,Navires de charge classique,652
SIDS : Pacifique,2021,Porte-conteneurs,787
SIDS : Pacifique,2021,Autres navires,3058
SIDS : Pacifique,2022,Flotte totale,8922
SIDS : Pacifique,2022,Petroliers,1805
SIDS : Pacifique,2022,Vraquiers,2546
SIDS : Pacifique,2022,Navires de charge classique,689
SIDS : Pacifique,2022,Porte-conteneurs,840
SIDS : Pacifique,2022,Autres navires,3042
SIDS : Pacifique,2023,Flotte totale,9075
SIDS : Pacifique,2023,Petroliers,1764
SIDS : Pacifique,2023,Vraquiers,2637
SIDS : Pacifique,2023,Navires de charge classique,770
SIDS : Pacifique,2023,Porte-conteneurs,901
SIDS : Pacifique,2023,Autres navires,3003
SIDS : Pacifique,2024,Flotte totale,9328
SIDS : Pacifique,2024,Petroliers,1785
SIDS : Pacifique,2024,Vraquiers,2744
SIDS : Pacifique,2024,Navires de charge classique,794
SIDS : Pacifique,2024,Porte-conteneurs,922
SIDS : Pacifique,2024,Autres navires,3083
SIDS : Pacifique,2025,Flotte totale,9307
SIDS : Pacifique,2025,Petroliers,1723
SIDS : Pacifique,2025,Vraquiers,2771
SIDS : Pacifique,2025,Navires de charge classique,784
SIDS : Pacifique,2025,Porte-conteneurs,973
SIDS : Pacifique,2025,Autres navires,3056
SIDS : Pacifique,2026,Flotte totale,9825
SIDS : Pacifique,2026,Petroliers,1806
SIDS : Pacifique,2026,Vraquiers,2892
SIDS : Pacifique,2026,Navires de charge classique,802
SIDS : Pacifique,2026,Porte-conteneurs,1160
SIDS : Pacifique,2026,Autres navires,3165
BRICS,2011,Flotte totale,15195
BRICS,2011,Petroliers,1533
BRICS,2011,Vraquiers,848
BRICS,2011,Navires de charge classique,4442
BRICS,2011,Porte-conteneurs,432
BRICS,2011,Autres navires,7940
BRICS,2012,Flotte totale,15690
BRICS,2012,Petroliers,1357
BRICS,2012,Vraquiers,957
BRICS,2012,Navires de charge classique,4322
BRICS,2012,Porte-conteneurs,387
BRICS,2012,Autres navires,8667
BRICS,2013,Flotte totale,16979
BRICS,2013,Petroliers,1479
BRICS,2013,Vraquiers,1150
BRICS,2013,Navires de charge classique,4580
BRICS,2013,Porte-conteneurs,432
BRICS,2013,Autres navires,9338
BRICS,2014,Flotte totale,18014
BRICS,2014,Petroliers,1572
BRICS,2014,Vraquiers,1309
BRICS,2014,Navires de charge classique,4598
BRICS,2014,Porte-conteneurs,449
BRICS,2014,Autres navires,10086
BRICS,2015,Flotte totale,18902
BRICS,2015,Petroliers,1642
BRICS,2015,Vraquiers,1330
BRICS,2015,Navires de charge classique,4729
BRICS,2015,Porte-conteneurs,454
BRICS,2015,Autres navires,10747
BRICS,2016,Flotte totale,19165
BRICS,2016,Petroliers,1659
BRICS,2016,Vraquiers,1276
BRICS,2016,Navires de charge classique,4752
BRICS,2016,Porte-conteneurs,459
BRICS,2016,Autres navires,11019
BRICS,2017,Flotte totale,20923
BRICS,2017,Petroliers,1742
BRICS,2017,Vraquiers,1324
BRICS,2017,Navires de charge classique,4885
BRICS,2017,Porte-conteneurs,482
BRICS,2017,Autres navires,12490
BRICS,2018,Flotte totale,22767
BRICS,2018,Petroliers,2196
BRICS,2018,Vraquiers,1619
BRICS,2018,Navires de charge classique,5071
BRICS,2018,Porte-conteneurs,561
BRICS,2018,Autres navires,13320
BRICS,2019,Flotte totale,23647
BRICS,2019,Petroliers,2277
BRICS,2019,Vraquiers,1732
BRICS,2019,Navires de charge classique,5230
BRICS,2019,Porte-conteneurs,606
BRICS,2019,Autres navires,13802
BRICS,2020,Flotte totale,24818
BRICS,2020,Petroliers,2447
BRICS,2020,Vraquiers,1804
BRICS,2020,Navires de charge classique,5482
BRICS,2020,Porte-conteneurs,654
BRICS,2020,Autres navires,14431
BRICS,2021,Flotte totale,26121
BRICS,2021,Petroliers,2549
BRICS,2021,Vraquiers,1893
BRICS,2021,Navires de charge classique,5800
BRICS,2021,Porte-conteneurs,724
BRICS,2021,Autres navires,15155
BRICS,2022,Flotte totale,28072
BRICS,2022,Petroliers,3094
BRICS,2022,Vraquiers,2052
BRICS,2022,Navires de charge classique,6042
BRICS,2022,Porte-conteneurs,757
BRICS,2022,Autres navires,16127
BRICS,2023,Flotte totale,30006
BRICS,2023,Petroliers,3218
BRICS,2023,Vraquiers,2299
BRICS,2023,Navires de charge classique,6302
BRICS,2023,Porte-conteneurs,991
BRICS,2023,Autres navires,17196
BRICS,2024,Flotte totale,31729
BRICS,2024,Petroliers,3330
BRICS,2024,Vraquiers,2504
BRICS,2024,Navires de charge classique,6752
BRICS,2024,Porte-conteneurs,1079
BRICS,2024,Autres navires,18064
BRICS,2025,Flotte totale,32554
BRICS,2025,Petroliers,3334
BRICS,2025,Vraquiers,2408
BRICS,2025,Navires de charge classique,6722
BRICS,2025,Porte-conteneurs,1100
BRICS,2025,Autres navires,18990
BRICS,2026,Flotte totale,33716
BRICS,2026,Petroliers,3435
BRICS,2026,Vraquiers,2415
BRICS,2026,Navires de charge classique,6759
BRICS,2026,Porte-conteneurs,1133
BRICS,2026,Autres navires,19974
Union europeenne (2020 …),2011,Flotte totale,11459
Union europeenne (2020 …),2011,Petroliers,1528
Union europeenne (2020 …),2011,Vraquiers,1145
Union europeenne (2020 …),2011,Navires de charge classique,2228
Union europeenne (2020 …),2011,Porte-conteneurs,856
Union europeenne (2020 …),2011,Autres navires,5702
Union europeenne (2020 …),2012,Flotte totale,11863
Union europeenne (2020 …),2012,Petroliers,1293
Union europeenne (2020 …),2012,Vraquiers,1278
Union europeenne (2020 …),2012,Navires de charge classique,2269
Union europeenne (2020 …),2012,Porte-conteneurs,912
Union europeenne (2020 …),2012,Autres navires,6111
Union europeenne (2020 …),2013,Flotte totale,11543
Union europeenne (2020 …),2013,Petroliers,1258
Union europeenne (2020 …),2013,Vraquiers,1275
Union europeenne (2020 …),2013,Navires de charge classique,2189
Union europeenne (2020 …),2013,Porte-conteneurs,836
Union europeenne (2020 …),2013,Autres navires,5985
Union europeenne (2020 …),2014,Flotte totale,11509
Union europeenne (2020 …),2014,Petroliers,1237
Union europeenne (2020 …),2014,Vraquiers,1323
Union europeenne (2020 …),2014,Navires de charge classique,2091
Union europeenne (2020 …),2014,Porte-conteneurs,816
Union europeenne (2020 …),2014,Autres navires,6042
Union europeenne (2020 …),2015,Flotte totale,11614
Union europeenne (2020 …),2015,Petroliers,1229
Union europeenne (2020 …),2015,Vraquiers,1358
Union europeenne (2020 …),2015,Navires de charge classique,2032
Union europeenne (2020 …),2015,Porte-conteneurs,881
Union europeenne (2020 …),2015,Autres navires,6114
Union europeenne (2020 …),2016,Flotte totale,11772
Union europeenne (2020 …),2016,Petroliers,1227
Union europeenne (2020 …),2016,Vraquiers,1386
Union europeenne (2020 …),2016,Navires de charge classique,2025
Union europeenne (2020 …),2016,Porte-conteneurs,938
Union europeenne (2020 …),2016,Autres navires,6196
Union europeenne (2020 …),2017,Flotte totale,11848
Union europeenne (2020 …),2017,Petroliers,1244
Union europeenne (2020 …),2017,Vraquiers,1358
Union europeenne (2020 …),2017,Navires de charge classique,1861
Union europeenne (2020 …),2017,Porte-conteneurs,997
Union europeenne (2020 …),2017,Autres navires,6388
Union europeenne (2020 …),2018,Flotte totale,11905
Union europeenne (2020 …),2018,Petroliers,1278
Union europeenne (2020 …),2018,Vraquiers,1355
Union europeenne (2020 …),2018,Navires de charge classique,1855
Union europeenne (2020 …),2018,Porte-conteneurs,1037
Union europeenne (2020 …),2018,Autres navires,6380
Union europeenne (2020 …),2019,Flotte totale,11885
Union europeenne (2020 …),2019,Petroliers,1262
Union europeenne (2020 …),2019,Vraquiers,1318
Union europeenne (2020 …),2019,Navires de charge classique,1823
Union europeenne (2020 …),2019,Porte-conteneurs,1038
Union europeenne (2020 …),2019,Autres navires,6444
