zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_40.5_-10.5,2023,Augmentation,41.3,41.3,18.4,40.3,Stable,False
z_40.5_-10.5,2024,Augmentation,42.8,42.8,18.2,39.0,Diminution,False
z_40.5_-10.5,2025,Augmentation,36.5,36.5,23.8,39.7,Diminution,False
z_40.5_-36.0,2023,Diminution,78.1,2.9,78.1,19.0,Diminution,True
z_40.5_-36.0,2024,Diminution,78.1,2.9,78.1,19.0,Stable,False
z_40.5_-36.0,2025,Diminution,63.1,9.9,63.1,27.0,Diminution,True
z_40.5_-9.0,2023,Augmentation,49.9,49.9,15.4,34.7,Diminution,False
z_40.5_-9.0,2024,Augmentation,42.7,42.7,16.3,40.9,Diminution,False
z_40.5_-9.0,2025,Augmentation,43.8,43.8,14.1,42.1,Diminution,False
z_40.5_0.0,2023,Augmentation,65.5,65.5,12.8,21.7,Stable,False
z_40.5_0.0,2024,Augmentation,59.1,59.1,15.1,25.8,Augmentation,True
z_40.5_0.0,2025,Augmentation,73.6,73.6,10.4,15.9,Diminution,False
z_40.5_1.5,2023,Augmentation,68.7,68.7,12.8,18.6,Augmentation,True
z_40.5_1.5,2024,Augmentation,61.5,61.5,12.1,26.4,Diminution,False
z_40.5_1.5,2025,Augmentation,50.9,50.9,20.6,28.5,Augmentation,True
z_40.5_10.5,2023,Augmentation,39.6,39.6,33.1,27.3,Diminution,False
z_40.5_10.5,2024,Augmentation,42.7,42.7,23.4,33.9,Diminution,False
z_40.5_10.5,2025,Augmentation,46.3,46.3,24.1,29.7,Diminution,False
z_40.5_12.0,2023,Augmentation,46.1,46.1,24.3,29.6,Stable,False
z_40.5_12.0,2024,Augmentation,57.5,57.5,19.9,22.7,Stable,False
z_40.5_12.0,2025,Augmentation,53.8,53.8,16.8,29.5,Diminution,False
z_40.5_13.5,2023,Augmentation,33.5,33.5,16.2,50.4,Diminution,False
z_40.5_13.5,2024,Augmentation,43.7,43.7,15.3,41.0,Augmentation,True
z_40.5_13.5,2025,Augmentation,43.9,43.9,14.5,41.5,Augmentation,True
z_40.5_16.5,2023,Augmentation,47.7,47.7,17.5,34.9,Augmentation,True
z_40.5_16.5,2024,Augmentation,46.6,46.6,20.0,33.3,Augmentation,True
z_40.5_16.5,2025,Augmentation,48.7,48.7,17.0,34.3,Augmentation,True
z_40.5_18.0,2023,Augmentation,32.7,32.7,22.0,45.3,Stable,False
z_40.5_18.0,2024,Augmentation,39.8,39.8,21.6,38.6,Augmentation,True
z_40.5_18.0,2025,Augmentation,36.9,36.9,22.2,40.9,Diminution,False
z_40.5_22.5,2023,Augmentation,61.3,61.3,18.0,20.7,Augmentation,True
z_40.5_22.5,2024,Augmentation,58.8,58.8,18.9,22.3,Diminution,False
z_40.5_22.5,2025,Augmentation,54.3,54.3,20.3,25.4,Diminution,False
z_40.5_24.0,2023,Augmentation,43.1,43.1,16.6,40.3,Diminution,False
z_40.5_24.0,2024,Augmentation,40.5,40.5,19.5,40.0,Augmentation,True
z_40.5_24.0,2025,Augmentation,51.4,51.4,15.8,32.8,Augmentation,True
z_40.5_25.5,2023,Augmentation,61.3,61.3,13.6,25.1,Diminution,False
z_40.5_25.5,2024,Augmentation,37.7,37.7,19.4,42.8,Diminution,False
z_40.5_25.5,2025,Augmentation,54.1,54.1,16.9,29.0,Diminution,False
z_40.5_27.0,2023,Augmentation,25.1,25.1,29.2,45.7,Diminution,False
z_40.5_27.0,2024,Augmentation,40.6,40.6,30.2,29.2,Diminution,False
z_40.5_27.0,2025,Augmentation,41.0,41.0,29.2,29.8,Diminution,False
z_40.5_28.5,2023,Augmentation,37.8,37.8,21.1,41.1,Augmentation,True
z_40.5_28.5,2024,Augmentation,46.1,46.1,14.2,39.7,Diminution,False
z_40.5_28.5,2025,Augmentation,33.3,33.3,22.7,43.9,Diminution,False
z_40.5_3.0,2023,Augmentation,52.7,52.7,13.6,33.7,Augmentation,True
z_40.5_3.0,2024,Augmentation,54.9,54.9,16.8,28.3,Augmentation,True
z_40.5_3.0,2025,Augmentation,55.5,55.5,14.0,30.5,Augmentation,True
z_40.5_4.5,2023,Diminution,67.1,12.1,67.1,20.8,Diminution,True
z_40.5_4.5,2024,Diminution,71.5,9.7,71.5,18.8,Diminution,True
z_40.5_4.5,2025,Diminution,63.7,11.2,63.7,25.1,Diminution,True
z_40.5_7.5,2023,Augmentation,45.4,45.4,18.4,36.2,Augmentation,True
z_40.5_7.5,2024,Augmentation,36.5,36.5,22.1,41.4,Augmentation,True
z_40.5_7.5,2025,Augmentation,46.7,46.7,21.6,31.7,Augmentation,True
z_40.5_9.0,2023,Augmentation,47.9,47.9,28.1,24.0,Stable,False
z_40.5_9.0,2024,Augmentation,46.5,46.5,22.2,31.3,Diminution,False
z_40.5_9.0,2025,Augmentation,60.0,60.0,21.0,19.0,Diminution,False
z_42.0_-10.5,2023,Augmentation,55.8,55.8,12.1,32.1,Stable,False
z_42.0_-10.5,2024,Augmentation,47.5,47.5,15.8,36.8,Augmentation,True
z_42.0_-10.5,2025,Augmentation,47.7,47.7,17.1,35.1,Stable,False
z_42.0_-3.0,2023,Augmentation,63.6,63.6,15.9,20.6,Stable,False
z_42.0_-3.0,2024,Augmentation,61.6,61.6,14.7,23.7,Augmentation,True
z_42.0_-3.0,2025,Augmentation,73.0,73.0,12.4,14.5,Stable,False
z_42.0_-4.5,2023,Augmentation,42.4,42.4,17.6,40.0,Augmentation,True
z_42.0_-4.5,2024,Augmentation,54.2,54.2,15.9,29.9,Augmentation,True
z_42.0_-4.5,2025,Augmentation,59.8,59.8,15.6,24.6,Diminution,False
z_42.0_-6.0,2023,Diminution,65.1,8.0,65.1,26.8,Diminution,True
z_42.0_-6.0,2024,Diminution,58.2,7.0,58.2,34.8,Diminution,True
z_42.0_-6.0,2025,Diminution,57.8,6.2,57.8,36.0,Diminution,True
z_42.0_-9.0,2023,Augmentation,49.3,49.3,16.5,34.2,Augmentation,True
z_42.0_-9.0,2024,Augmentation,54.3,54.3,14.4,31.3,Augmentation,True
z_42.0_-9.0,2025,Augmentation,51.9,51.9,13.4,34.7,Diminution,False
z_42.0_10.5,2023,Augmentation,36.2,36.2,27.3,36.6,Augmentation,True
z_42.0_10.5,2024,Augmentation,45.5,45.5,24.1,30.4,Diminution,False
z_42.0_10.5,2025,Augmentation,39.5,39.5,23.0,37.5,Diminution,False
z_42.0_13.5,2023,Augmentation,46.9,46.9,22.8,30.3,Stable,False
z_42.0_13.5,2024,Augmentation,50.4,50.4,18.5,31.1,Stable,False
z_42.0_13.5,2025,Augmentation,67.6,67.6,15.3,17.1,Diminution,False
z_42.0_15.0,2023,Augmentation,52.7,52.7,13.7,33.6,Augmentation,True
z_42.0_15.0,2024,Augmentation,53.1,53.1,13.0,33.8,Augmentation,True
z_42.0_15.0,2025,Augmentation,54.6,54.6,14.6,30.8,Diminution,False
z_42.0_16.5,2023,Augmentation,37.8,37.8,29.3,32.9,Augmentation,True
z_42.0_16.5,2024,Augmentation,39.9,39.9,26.7,33.4,Augmentation,True
z_42.0_16.5,2025,Augmentation,43.9,43.9,26.2,29.9,Diminution,False
z_42.0_18.0,2023,Augmentation,37.0,37.0,29.3,33.7,Diminution,False
z_42.0_18.0,2024,Augmentation,35.8,35.8,36.4,27.9,Diminution,False
z_42.0_18.0,2025,Augmentation,25.5,25.5,35.1,39.3,Diminution,False
z_42.0_27.0,2023,Augmentation,69.4,69.4,12.1,18.5,Diminution,False
z_42.0_27.0,2024,Augmentation,46.8,46.8,15.6,37.6,Diminution,False
z_42.0_27.0,2025,Augmentation,52.5,52.5,17.5,30.0,Diminution,False
z_42.0_28.5,2023,Diminution,59.0,5.6,59.0,35.4,Augmentation,False
z_42.0_28.5,2024,Diminution,53.5,7.3,53.5,39.3,Diminution,True
z_42.0_28.5,2025,Diminution,60.1,9.9,60.1,29.9,Diminution,True
z_42.0_3.0,2023,Augmentation,46.6,46.6,20.9,32.5,Augmentation,True
z_42.0_3.0,2024,Augmentation,47.9,47.9,19.7,32.4,Augmentation,True
z_42.0_3.0,2025,Augmentation,39.4,39.4,21.3,39.3,Stable,False
z_42.0_4.5,2023,Augmentation,33.8,33.8,21.1,45.2,Augmentation,True
z_42.0_4.5,2024,Augmentation,39.1,39.1,18.8,42.1,Diminution,False
z_42.0_4.5,2025,Augmentation,32.5,32.5,22.6,44.8,Diminution,False
z_42.0_6.0,2023,Augmentation,50.8,50.8,23.6,25.7,Augmentation,True
z_42.0_6.0,2024,Augmentation,57.4,57.4,20.6,22.0,Augmentation,True
z_42.0_6.0,2025,Augmentation,55.3,55.3,19.6,25.1,Diminution,False
z_42.0_7.5,2023,Augmentation,29.0,29.0,27.3,43.7,Diminution,False
z_42.0_7.5,2024,Augmentation,22.3,22.3,27.7,50.1,Diminution,False
z_42.0_7.5,2025,Augmentation,22.3,22.3,28.4,49.3,Diminution,False
z_42.0_9.0,2023,Augmentation,46.7,46.7,26.8,26.6,Augmentation,True
z_42.0_9.0,2024,Augmentation,54.3,54.3,23.5,22.2,Diminution,False
z_42.0_9.0,2025,Augmentation,44.5,44.5,26.5,29.0,Augmentation,True
z_43.5_-1.5,2023,Augmentation,62.7,62.7,17.5,19.8,Diminution,False
z_43.5_-1.5,2024,Augmentation,58.5,58.5,13.4,28.1,Augmentation,True
z_43.5_-1.5,2025,Augmentation,55.9,55.9,15.1,29.1,Augmentation,True
z_43.5_-10.5,2023,Augmentation,30.1,30.1,29.0,40.9,Diminution,False
z_43.5_-10.5,2024,Augmentation,26.8,26.8,27.8,45.4,Augmentation,True
z_43.5_-10.5,2025,Augmentation,37.7,37.7,27.6,34.7,Diminution,False
z_43.5_-3.0,2023,Augmentation,43.5,43.5,16.3,40.2,Augmentation,True
z_43.5_-3.0,2024,Augmentation,56.0,56.0,16.3,27.8,Augmentation,True
z_43.5_-3.0,2025,Augmentation,54.7,54.7,15.3,30.0,Diminution,False
z_43.5_-4.5,2023,Augmentation,52.2,52.2,19.1,28.7,Augmentation,True
z_43.5_-4.5,2024,Augmentation,42.9,42.9,22.2,34.9,Augmentation,True
z_43.5_-4.5,2025,Augmentation,63.6,63.6,14.9,21.4,Augmentation,True
z_43.5_-6.0,2023,Augmentation,74.4,74.4,9.7,15.8,Diminution,False
z_43.5_-6.0,2024,Augmentation,45.8,45.8,19.9,34.3,Augmentation,True
z_43.5_-6.0,2025,Augmentation,62.0,62.0,14.7,23.3,Augmentation,True
z_43.5_-7.5,2023,Augmentation,41.8,41.8,15.8,42.4,Augmentation,True
z_43.5_-7.5,2024,Augmentation,53.6,53.6,14.9,31.5,Augmentation,True
z_43.5_-7.5,2025,Augmentation,51.8,51.8,16.5,31.7,Diminution,False
z_43.5_-9.0,2023,Augmentation,58.4,58.4,13.0,28.5,Diminution,False
z_43.5_-9.0,2024,Augmentation,40.0,40.0,13.1,46.9,Stable,False
z_43.5_-9.0,2025,Augmentation,58.6,58.6,15.5,25.9,Stable,False
z_43.5_12.0,2023,Augmentation,55.1,55.1,12.6,32.3,Augmentation,True
z_43.5_12.0,2024,Augmentation,61.0,61.0,11.7,27.3,Augmentation,True
z_43.5_12.0,2025,Augmentation,64.0,64.0,11.6,24.3,Stable,False
z_43.5_13.5,2023,Augmentation,74.2,74.2,9.4,16.4,Diminution,False
z_43.5_13.5,2024,Augmentation,52.2,52.2,17.7,30.1,Augmentation,True
z_43.5_13.5,2025,Augmentation,70.5,70.5,12.6,16.9,Diminution,False
z_43.5_15.0,2023,Augmentation,27.8,27.8,34.0,38.2,Augmentation,True
z_43.5_15.0,2024,Augmentation,37.7,37.7,32.7,29.6,Diminution,False
z_43.5_15.0,2025,Augmentation,27.2,27.2,33.1,39.7,Augmentation,True
z_43.5_28.5,2023,Augmentation,39.9,39.9,19.7,40.3,Diminution,False
z_43.5_28.5,2024,Augmentation,34.5,34.5,14.3,51.1,Diminution,False
z_43.5_28.5,2025,Augmentation,36.7,36.7,16.0,47.3,Diminution,False
z_43.5_36.0,2023,Diminution,71.6,6.1,71.6,22.2,Diminution,True
z_43.5_36.0,2024,Diminution,63.4,7.0,63.4,29.6,Stable,False
z_43.5_36.0,2025,Diminution,57.3,8.6,57.3,34.1,Diminution,True
z_43.5_37.5,2023,Augmentation,47.7,47.7,19.4,33.0,Diminution,False
z_43.5_37.5,2024,Augmentation,44.3,44.3,23.7,32.0,Diminution,False
z_43.5_37.5,2025,Augmentation,36.0,36.0,26.2,37.8,Diminution,False
z_43.5_6.0,2023,Augmentation,20.4,20.4,31.2,48.4,Diminution,False
z_43.5_6.0,2024,Augmentation,27.7,27.7,31.0,41.2,Diminution,False
z_43.5_6.0,2025,Augmentation,20.4,20.4,33.4,46.2,Diminution,False
z_43.5_7.5,2023,Augmentation,31.8,31.8,19.0,49.2,Augmentation,True
z_43.5_7.5,2024,Augmentation,37.3,37.3,19.4,43.4,Stable,False
z_43.5_7.5,2025,Augmentation,36.3,36.3,19.1,44.6,Diminution,False
z_43.5_9.0,2023,Augmentation,58.5,58.5,12.3,29.2,Stable,False
z_43.5_9.0,2024,Augmentation,61.6,61.6,13.9,24.4,Stable,False
z_43.5_9.0,2025,Augmentation,69.2,69.2,12.2,18.6,Stable,False
z_45.0_-1.5,2023,Augmentation,69.8,69.8,11.6,18.6,Augmentation,True
z_45.0_-1.5,2024,Augmentation,69.3,69.3,9.3,21.5,Stable,False
z_45.0_-1.5,2025,Augmentation,48.4,48.4,13.5,38.1,Augmentation,True
z_45.0_-3.0,2023,Augmentation,52.0,52.0,17.7,30.3,Augmentation,True
z_45.0_-3.0,2024,Augmentation,49.9,49.9,18.0,32.1,Augmentation,True
z_45.0_-3.0,2025,Augmentation,46.0,46.0,23.2,30.8,Augmentation,True
z_45.0_-4.5,2023,Augmentation,61.0,61.0,18.0,21.0,Augmentation,True
z_45.0_-4.5,2024,Augmentation,49.9,49.9,22.0,28.1,Diminution,False
z_45.0_-4.5,2025,Augmentation,43.9,43.9,26.0,30.1,Augmentation,True
z_45.0_-6.0,2023,Augmentation,20.8,20.8,39.2,40.0,Stable,False
z_45.0_-6.0,2024,Augmentation,24.8,24.8,38.1,37.1,Stable,False
z_45.0_-6.0,2025,Augmentation,23.4,23.4,35.4,41.2,Diminution,False
z_45.0_-7.5,2023,Augmentation,24.5,24.5,27.0,48.5,Diminution,False
z_45.0_-7.5,2024,Augmentation,29.9,29.9,30.9,39.1,Diminution,False
z_45.0_-7.5,2025,Augmentation,29.0,29.0,31.8,39.2,Stable,False
z_45.0_-9.0,2023,Stable,62.3,15.5,22.1,62.3,Stable,True
z_45.0_-9.0,2024,Augmentation,18.9,18.9,25.3,55.8,Diminution,False
z_45.0_-9.0,2025,Augmentation,15.8,15.8,28.0,56.1,Augmentation,True
z_45.0_12.0,2023,Augmentation,47.5,47.5,15.2,37.2,Diminution,False
z_45.0_12.0,2024,Augmentation,36.8,36.8,13.5,49.7,Stable,False
z_45.0_12.0,2025,Augmentation,47.5,47.5,16.1,36.5,Augmentation,True
z_45.0_13.5,2023,Augmentation,46.8,46.8,14.1,39.0,Stable,False
z_45.0_13.5,2024,Augmentation,51.6,51.6,15.0,33.4,Augmentation,True
z_45.0_13.5,2025,Augmentation,61.6,61.6,12.3,26.1,Augmentation,True
z_45.0_28.5,2023,Diminution,82.7,3.2,82.7,14.2,Augmentation,False
z_45.0_28.5,2024,Diminution,82.7,3.2,82.7,14.2,Stable,False
z_45.0_28.5,2025,Diminution,76.8,5.1,76.8,18.1,Diminution,True
z_45.0_36.0,2023,Augmentation,26.4,26.4,24.9,48.7,Diminution,False
z_45.0_36.0,2024,Augmentation,39.0,39.0,27.6,33.4,Diminution,False
z_45.0_36.0,2025,Augmentation,31.8,31.8,27.9,40.3,Diminution,False
z_46.5_-10.5,2023,Diminution,69.1,2.7,69.1,28.2,Augmentation,False
z_46.5_-10.5,2024,Diminution,62.5,10.2,62.5,27.3,Diminution,True
z_46.5_-10.5,2025,Diminution,62.6,5.5,62.6,31.9,Diminution,True
z_46.5_-3.0,2023,Augmentation,52.9,52.9,14.0,33.1,Augmentation,True
z_46.5_-3.0,2024,Augmentation,52.5,52.5,18.5,29.1,Augmentation,True
z_46.5_-3.0,2025,Augmentation,55.1,55.1,14.1,30.8,Stable,False
z_46.5_-4.5,2023,Augmentation,61.9,61.9,12.4,25.8,Augmentation,True
z_46.5_-4.5,2024,Augmentation,59.9,59.9,10.8,29.3,Augmentation,True
z_46.5_-4.5,2025,Augmentation,55.2,55.2,13.3,31.5,Augmentation,True
z_46.5_-6.0,2023,Augmentation,51.4,51.4,13.6,35.0,Augmentation,True
z_46.5_-6.0,2024,Augmentation,54.6,54.6,16.0,29.3,Augmentation,True
z_46.5_-6.0,2025,Augmentation,47.9,47.9,17.5,34.6,Diminution,False
z_46.5_-7.5,2023,Augmentation,55.5,55.5,19.7,24.7,Diminution,False
z_46.5_-7.5,2024,Augmentation,44.5,44.5,27.8,27.7,Diminution,False
z_46.5_-7.5,2025,Augmentation,39.0,39.0,24.5,36.5,Augmentation,True
z_48.0_-1.5,2023,Augmentation,39.4,39.4,19.9,40.6,Augmentation,True
z_48.0_-1.5,2024,Augmentation,57.4,57.4,14.5,28.2,Diminution,False
z_48.0_-1.5,2025,Augmentation,44.8,44.8,17.6,37.5,Diminution,False
z_48.0_-10.5,2023,Augmentation,25.1,25.1,19.3,55.6,Stable,False
z_48.0_-10.5,2024,Augmentation,28.5,28.5,27.2,44.3,Stable,False
z_48.0_-10.5,2025,Augmentation,28.2,28.2,28.5,43.2,Diminution,False
z_48.0_-12.0,2023,Augmentation,28.2,28.2,31.7,40.2,Diminution,False
z_48.0_-12.0,2024,Augmentation,30.8,30.8,30.3,39.0,Diminution,False
z_48.0_-12.0,2025,Augmentation,29.2,29.2,35.8,35.1,Stable,False
z_48.0_-15.0,2023,Diminution,71.0,8.2,71.0,20.8,Stable,False
z_48.0_-15.0,2024,Diminution,56.4,17.7,56.4,26.0,Diminution,True
z_48.0_-15.0,2025,Diminution,69.0,6.7,69.0,24.3,Diminution,True
z_48.0_-3.0,2023,Augmentation,50.3,50.3,15.9,33.8,Stable,False
z_48.0_-3.0,2024,Augmentation,47.8,47.8,17.6,34.7,Diminution,False
z_48.0_-3.0,2025,Augmentation,35.5,35.5,24.1,40.4,Diminution,False
z_48.0_-4.5,2023,Augmentation,61.3,61.3,11.4,27.2,Augmentation,True
z_48.0_-4.5,2024,Augmentation,49.9,49.9,17.2,32.9,Stable,False
z_48.0_-4.5,2025,Augmentation,51.3,51.3,13.6,35.1,Diminution,False
z_48.0_-6.0,2023,Augmentation,42.4,42.4,24.8,32.8,Stable,False
z_48.0_-6.0,2024,Augmentation,42.3,42.3,29.2,28.5,Augmentation,True
z_48.0_-6.0,2025,Augmentation,49.8,49.8,22.9,27.2,Augmentation,True
z_48.0_-7.5,2023,Augmentation,66.0,66.0,14.3,19.7,Augmentation,True
z_48.0_-7.5,2024,Augmentation,65.2,65.2,15.8,19.0,Stable,False
z_48.0_-7.5,2025,Augmentation,55.7,55.7,21.5,22.8,Diminution,False
z_48.0_-9.0,2023,Augmentation,40.7,40.7,22.4,36.9,Augmentation,True
z_48.0_-9.0,2024,Augmentation,42.6,42.6,24.1,33.3,Augmentation,True
z_48.0_-9.0,2025,Augmentation,51.2,51.2,21.0,27.8,Augmentation,True
z_49.5_-1.5,2023,Augmentation,29.4,29.4,20.0,50.6,Diminution,False
z_49.5_-1.5,2024,Augmentation,32.5,32.5,14.0,53.4,Diminution,False
z_49.5_-1.5,2025,Augmentation,29.6,29.6,13.5,56.9,Diminution,False
z_49.5_-12.0,2023,Augmentation,50.1,50.1,16.9,33.0,Stable,False
z_49.5_-12.0,2024,Augmentation,40.1,40.1,17.3,42.6,Diminution,False
z_49.5_-12.0,2025,Augmentation,54.5,54.5,18.3,27.2,Diminution,False
z_49.5_-3.0,2023,Augmentation,45.4,45.4,23.6,30.9,Diminution,False
z_49.5_-3.0,2024,Augmentation,32.7,32.7,27.5,39.8,Diminution,False
z_49.5_-3.0,2025,Augmentation,37.2,37.2,24.0,38.8,Diminution,False
z_49.5_-4.5,2023,Augmentation,29.6,29.6,19.0,51.4,Diminution,False
z_49.5_-4.5,2024,Augmentation,36.2,36.2,15.1,48.7,Diminution,False
z_49.5_-4.5,2025,Augmentation,32.2,32.2,17.1,50.7,Diminution,False
z_49.5_-6.0,2023,Augmentation,37.2,37.2,20.7,42.1,Diminution,False
z_49.5_-6.0,2024,Augmentation,44.6,44.6,17.0,38.5,Diminution,False
z_49.5_-6.0,2025,Augmentation,43.7,43.7,20.2,36.1,Diminution,False
z_49.5_-7.5,2023,Augmentation,38.0,38.0,22.7,39.3,Diminution,False
z_49.5_-7.5,2024,Augmentation,34.2,34.2,28.7,37.1,Diminution,False
z_49.5_-7.5,2025,Augmentation,37.8,37.8,23.4,38.8,Diminution,False
z_49.5_-9.0,2023,Augmentation,35.2,35.2,17.1,47.6,Augmentation,True
z_49.5_-9.0,2024,Augmentation,39.8,39.8,14.8,45.4,Augmentation,True
z_49.5_-9.0,2025,Augmentation,55.0,55.0,14.4,30.6,Augmentation,True
z_49.5_0.0,2023,Augmentation,46.1,46.1,17.8,36.0,Diminution,False
z_49.5_0.0,2024,Augmentation,43.5,43.5,18.8,37.7,Diminution,False
z_49.5_0.0,2025,Augmentation,47.2,47.2,17.8,34.9,Diminution,False
z_51.0_-10.5,2023,Augmentation,62.4,62.4,16.1,21.5,Augmentation,True
z_51.0_-10.5,2024,Augmentation,65.6,65.6,17.5,16.9,Augmentation,True
z_51.0_-10.5,2025,Augmentation,54.1,54.1,15.8,30.2,Diminution,False
z_51.0_-12.0,2023,Augmentation,46.5,46.5,19.1,34.3,Stable,False
z_51.0_-12.0,2024,Augmentation,44.7,44.7,18.8,36.5,Augmentation,True
z_51.0_-12.0,2025,Augmentation,46.4,46.4,20.7,32.9,Augmentation,True
z_51.0_-13.5,2023,Augmentation,37.9,37.9,22.2,39.9,Stable,False
z_51.0_-13.5,2024,Augmentation,21.5,21.5,24.5,54.1,Stable,False
z_51.0_-13.5,2025,Augmentation,22.1,22.1,33.5,44.4,Stable,False
z_51.0_-15.0,2023,Augmentation,35.7,35.7,21.2,43.1,Diminution,False
z_51.0_-15.0,2024,Augmentation,40.2,40.2,18.9,40.8,Stable,False
z_51.0_-15.0,2025,Augmentation,37.1,37.1,19.4,43.6,Augmentation,True
z_51.0_-16.5,2023,Diminution,56.8,5.8,56.8,37.4,Stable,False
z_51.0_-16.5,2024,Diminution,42.8,10.1,42.8,47.2,Diminution,True
z_51.0_-16.5,2025,Diminution,53.4,11.1,53.4,35.4,Diminution,True
z_51.0_-4.5,2023,Augmentation,36.1,36.1,35.0,28.8,Diminution,False
z_51.0_-4.5,2024,Augmentation,36.0,36.0,28.4,35.5,Diminution,False
z_51.0_-4.5,2025,Augmentation,34.6,34.6,28.9,36.4,Diminution,False
z_51.0_-6.0,2023,Augmentation,38.9,38.9,32.6,28.5,Diminution,False
z_51.0_-6.0,2024,Augmentation,32.4,32.4,30.6,37.0,Diminution,False
z_51.0_-6.0,2025,Augmentation,41.9,41.9,24.4,33.6,Diminution,False
z_51.0_-7.5,2023,Augmentation,47.6,47.6,19.9,32.5,Augmentation,True
z_51.0_-7.5,2024,Augmentation,58.4,58.4,11.6,30.0,Augmentation,True
z_51.0_-7.5,2025,Augmentation,50.6,50.6,17.8,31.7,Diminution,False
z_51.0_-9.0,2023,Augmentation,42.0,42.0,15.2,42.8,Augmentation,True
z_51.0_-9.0,2024,Augmentation,55.2,55.2,17.7,27.1,Augmentation,True
z_51.0_-9.0,2025,Augmentation,52.9,52.9,15.9,31.2,Stable,False
z_51.0_0.0,2023,Augmentation,33.3,33.3,29.8,36.9,Diminution,False
z_51.0_0.0,2024,Augmentation,33.1,33.1,29.2,37.7,Diminution,False
z_51.0_0.0,2025,Augmentation,48.9,48.9,23.9,27.2,Diminution,False
z_51.0_1.5,2023,Augmentation,45.1,45.1,15.8,39.1,Stable,False
z_51.0_1.5,2024,Augmentation,36.4,36.4,17.8,45.8,Stable,False
z_51.0_1.5,2025,Augmentation,40.3,40.3,16.9,42.8,Diminution,False
z_51.0_3.0,2023,Augmentation,40.5,40.5,11.3,48.1,Augmentation,True
z_51.0_3.0,2024,Augmentation,40.1,40.1,12.2,47.7,Augmentation,True
z_51.0_3.0,2025,Augmentation,41.5,41.5,12.8,45.7,Stable,False
z_52.5_-1.5,2023,Augmentation,33.1,33.1,21.7,45.3,Diminution,False
z_52.5_-1.5,2024,Augmentation,39.8,39.8,17.8,42.4,Diminution,False
z_52.5_-1.5,2025,Augmentation,43.9,43.9,15.2,40.9,Diminution,False
z_52.5_-10.5,2023,Augmentation,39.6,39.6,21.7,38.7,Diminution,False
z_52.5_-10.5,2024,Augmentation,39.7,39.7,23.8,36.5,Stable,False
z_52.5_-10.5,2025,Augmentation,32.3,32.3,20.7,46.9,Augmentation,True
z_52.5_-12.0,2023,Augmentation,17.2,17.2,30.1,52.7,Diminution,False
z_52.5_-12.0,2024,Augmentation,28.3,28.3,27.9,43.8,Stable,False
z_52.5_-12.0,2025,Augmentation,19.6,19.6,37.1,43.3,Diminution,False
z_52.5_-13.5,2023,Augmentation,33.6,33.6,27.0,39.3,Diminution,False
z_52.5_-13.5,2024,Augmentation,27.1,27.1,22.8,50.0,Stable,False
z_52.5_-13.5,2025,Augmentation,40.9,40.9,25.4,33.7,Stable,False
z_52.5_-15.0,2023,Diminution,44.1,19.0,44.1,36.9,Diminution,True
z_52.5_-15.0,2024,Augmentation,20.1,20.1,38.7,41.2,Diminution,False
z_52.5_-15.0,2025,Augmentation,25.5,25.5,45.3,29.1,Augmentation,True
z_52.5_-4.5,2023,Augmentation,28.0,28.0,22.1,49.9,Diminution,False
z_52.5_-4.5,2024,Augmentation,29.6,29.6,15.1,55.3,Diminution,False
z_52.5_-4.5,2025,Augmentation,37.9,37.9,17.4,44.7,Diminution,False
z_52.5_-6.0,2023,Augmentation,44.4,44.4,12.2,43.4,Diminution,False
z_52.5_-6.0,2024,Augmentation,36.7,36.7,16.4,46.9,Augmentation,True
z_52.5_-6.0,2025,Augmentation,50.9,50.9,14.8,34.3,Diminution,False
z_52.5_-7.5,2023,Augmentation,70.5,70.5,11.3,18.2,Diminution,False
z_52.5_-7.5,2024,Augmentation,69.2,69.2,11.4,19.4,Augmentation,True
z_52.5_-7.5,2025,Augmentation,64.5,64.5,10.9,24.6,Diminution,False
z_52.5_0.0,2023,Augmentation,29.4,29.4,26.9,43.7,Diminution,False
z_52.5_0.0,2024,Augmentation,27.7,27.7,24.9,47.4,Diminution,False
z_52.5_0.0,2025,Augmentation,33.9,33.9,20.9,45.2,Diminution,False
z_52.5_1.5,2023,Augmentation,40.4,40.4,29.1,30.5,Diminution,False
z_52.5_1.5,2024,Augmentation,34.3,34.3,31.3,34.4,Diminution,False
z_52.5_1.5,2025,Augmentation,33.0,33.0,27.6,39.4,Diminution,False
z_52.5_13.5,2023,Augmentation,38.7,38.7,13.6,47.7,Augmentation,True
z_52.5_13.5,2024,Augmentation,45.0,45.0,16.1,38.9,Diminution,False
z_52.5_13.5,2025,Augmentation,38.8,38.8,15.9,45.3,Diminution,False
z_52.5_3.0,2023,Augmentation,47.4,47.4,25.9,26.7,Augmentation,True
z_52.5_3.0,2024,Augmentation,60.7,60.7,17.6,21.7,Diminution,False
z_52.5_3.0,2025,Augmentation,49.2,49.2,25.9,24.9,Diminution,False
z_52.5_4.5,2023,Augmentation,43.9,43.9,15.0,41.1,Augmentation,True
z_52.5_4.5,2024,Augmentation,47.9,47.9,17.0,35.1,Diminution,False
z_52.5_4.5,2025,Augmentation,43.0,43.0,19.9,37.1,Diminution,False
