zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_51.0_-10.5,2,2023,2,Augmentation,49.4,49.4,13.9,36.8,Diminution,False
z_51.0_-10.5,3,2023,3,Augmentation,43.6,43.6,12.8,43.5,Diminution,False
z_51.0_-10.5,4,2023,4,Stable,37.6,30.1,32.4,37.6,Diminution,False
z_51.0_-10.5,5,2023,5,Augmentation,40.2,40.2,14.9,44.9,Diminution,False
z_51.0_-10.5,6,2023,6,Stable,45.4,33.5,21.2,45.4,Stable,True
z_51.0_-10.5,7,2023,7,Stable,44.6,33.8,21.6,44.6,Stable,True
z_51.0_-10.5,8,2023,8,Stable,47.8,22.5,29.7,47.8,Stable,True
z_51.0_-10.5,9,2023,9,Stable,45.4,22.0,32.6,45.4,Diminution,False
z_51.0_-10.5,10,2023,10,Stable,49.2,15.5,35.3,49.2,Diminution,False
z_51.0_-10.5,11,2023,11,Stable,45.7,14.6,39.7,45.7,Diminution,False
z_51.0_-10.5,12,2023,12,Stable,48.9,19.5,31.6,48.9,Stable,True
z_51.0_-10.5,1,2024,1,Stable,43.2,22.1,34.7,43.2,Diminution,False
z_51.0_-10.5,2,2024,2,Stable,47.7,19.7,32.6,47.7,Diminution,False
z_51.0_-10.5,3,2024,3,Stable,45.9,20.7,33.4,45.9,Diminution,False
z_51.0_-10.5,4,2024,4,Diminution,76.8,7.8,76.8,15.4,Diminution,True
z_51.0_-10.5,5,2024,5,Stable,47.0,16.3,36.7,47.0,Diminution,False
z_51.0_-10.5,6,2024,6,Stable,48.5,19.5,32.0,48.5,Diminution,False
z_51.0_-10.5,7,2024,7,Stable,47.4,16.9,35.7,47.4,Diminution,False
z_51.0_-10.5,8,2024,8,Stable,49.6,18.5,32.0,49.6,Stable,True
z_51.0_-10.5,9,2024,9,Stable,43.1,22.5,34.4,43.1,Stable,True
z_51.0_-10.5,10,2024,10,Stable,43.8,19.2,37.0,43.8,Stable,True
z_51.0_-10.5,11,2024,11,Stable,50.6,18.6,30.8,50.6,Diminution,False
z_51.0_-10.5,12,2024,12,Stable,46.7,25.4,27.9,46.7,Stable,True
z_51.0_-10.5,1,2025,1,Augmentation,35.9,35.9,25.2,38.9,Diminution,False
z_51.0_-10.5,2,2025,2,Stable,41.8,31.6,26.6,41.8,Stable,True
z_51.0_-10.5,3,2025,3,Stable,44.2,32.8,22.9,44.2,Diminution,False
z_51.0_-10.5,4,2025,4,Diminution,53.2,20.9,53.2,26.0,Diminution,True
z_51.0_-10.5,5,2025,5,Stable,45.6,18.3,36.1,45.6,Diminution,False
z_51.0_-10.5,6,2025,6,Stable,47.9,18.6,33.5,47.9,Diminution,False
z_51.0_-10.5,7,2025,7,Stable,44.5,17.3,38.1,44.5,Diminution,False
z_51.0_-10.5,8,2025,8,Stable,50.1,20.2,29.7,50.1,Diminution,False
z_51.0_-10.5,9,2025,9,Stable,43.4,19.1,37.4,43.4,Diminution,False
z_51.0_-10.5,10,2025,10,Stable,43.0,14.5,42.6,43.0,Diminution,False
z_51.0_-10.5,11,2025,11,Diminution,47.2,12.6,47.2,40.2,Diminution,True
z_51.0_-10.5,12,2025,12,Stable,47.9,18.1,34.0,47.9,Diminution,False
z_51.0_-12.0,1,2023,1,Stable,39.7,22.4,38.0,39.7,Diminution,False
z_51.0_-12.0,2,2023,2,Stable,44.5,19.2,36.3,44.5,Diminution,False
z_51.0_-12.0,3,2023,3,Diminution,49.9,18.7,49.9,31.4,Diminution,True
z_51.0_-12.0,5,2023,5,Diminution,53.5,13.9,53.5,32.6,Stable,False
z_51.0_-12.0,6,2023,6,Diminution,43.0,14.9,43.0,42.1,Diminution,True
z_51.0_-12.0,7,2023,7,Diminution,47.2,10.5,47.2,42.3,Diminution,True
z_51.0_-12.0,8,2023,8,Diminution,60.8,9.6,60.8,29.6,Diminution,True
z_51.0_-12.0,9,2023,9,Diminution,60.7,9.6,60.7,29.6,Diminution,True
z_51.0_-12.0,10,2023,10,Stable,46.0,16.1,37.8,46.0,Diminution,False
z_51.0_-12.0,11,2023,11,Diminution,59.7,10.4,59.7,29.9,Diminution,True
z_51.0_-12.0,12,2023,12,Diminution,48.0,13.8,48.0,38.2,Stable,False
z_51.0_-12.0,1,2024,1,Diminution,54.9,11.9,54.9,33.2,Diminution,True
z_51.0_-12.0,2,2024,2,Stable,43.8,18.8,37.5,43.8,Diminution,False
z_51.0_-12.0,3,2024,3,Diminution,49.9,18.7,49.9,31.4,Diminution,True
z_51.0_-12.0,5,2024,5,Diminution,55.8,13.1,55.8,31.1,Diminution,True
z_51.0_-12.0,6,2024,6,Stable,44.0,16.6,39.5,44.0,Diminution,False
z_51.0_-12.0,7,2024,7,Stable,45.1,13.4,41.5,45.1,Diminution,False
z_51.0_-12.0,8,2024,8,Diminution,60.8,9.6,60.8,29.6,Diminution,True
z_51.0_-12.0,9,2024,9,Diminution,60.7,9.6,60.7,29.6,Stable,False
z_51.0_-12.0,10,2024,10,Stable,45.0,21.7,33.3,45.0,Diminution,False
z_51.0_-12.0,11,2024,11,Diminution,53.1,13.8,53.1,33.2,Augmentation,False
z_51.0_-12.0,12,2024,12,Stable,47.4,21.1,31.5,47.4,Diminution,False
z_51.0_-12.0,1,2025,1,Diminution,53.8,14.0,53.8,32.2,Diminution,True
z_51.0_-12.0,2,2025,2,Stable,44.8,18.4,36.8,44.8,Stable,True
z_51.0_-12.0,3,2025,3,Diminution,41.2,20.1,41.2,38.7,Diminution,True
z_51.0_-12.0,5,2025,5,Diminution,46.9,18.1,46.9,35.1,Stable,False
z_51.0_-12.0,6,2025,6,Diminution,45.2,16.2,45.2,38.6,Stable,False
z_51.0_-12.0,7,2025,7,Stable,48.8,17.3,33.9,48.8,Diminution,False
z_51.0_-12.0,8,2025,8,Stable,41.4,21.2,37.4,41.4,Diminution,False
z_51.0_-12.0,9,2025,9,Diminution,49.2,17.3,49.2,33.5,Diminution,True
z_51.0_-12.0,10,2025,10,Stable,42.6,16.5,40.9,42.6,Diminution,False
z_51.0_-12.0,11,2025,11,Diminution,44.9,16.7,44.9,38.4,Diminution,True
z_51.0_-12.0,12,2025,12,Stable,44.5,14.9,40.7,44.5,Diminution,False
z_51.0_-13.5,1,2023,1,Diminution,51.5,12.5,51.5,36.0,Diminution,True
z_51.0_-13.5,10,2023,10,Diminution,62.1,10.7,62.1,27.3,Diminution,True
z_51.0_-13.5,11,2023,11,Diminution,59.7,10.0,59.7,30.4,Diminution,True
z_51.0_-13.5,1,2024,1,Diminution,49.9,13.6,49.9,36.5,Diminution,True
z_51.0_-13.5,10,2024,10,Diminution,60.0,9.1,60.0,30.8,Diminution,True
z_51.0_-13.5,11,2024,11,Diminution,59.7,10.0,59.7,30.4,Stable,False
z_51.0_-13.5,1,2025,1,Diminution,55.2,13.3,55.2,31.5,Diminution,True
z_51.0_-13.5,10,2025,10,Diminution,68.9,7.0,68.9,24.2,Diminution,True
z_51.0_-13.5,11,2025,11,Diminution,55.0,10.7,55.0,34.3,Diminution,True
z_51.0_-15.0,2,2023,2,Diminution,57.0,10.1,57.0,32.9,Diminution,True
z_51.0_-15.0,4,2023,4,Diminution,55.5,8.7,55.5,35.7,Diminution,True
z_51.0_-15.0,6,2023,6,Diminution,53.0,10.4,53.0,36.6,Diminution,True
z_51.0_-15.0,9,2023,9,Diminution,79.6,3.7,79.6,16.7,Diminution,True
z_51.0_-15.0,11,2023,11,Diminution,86.6,2.1,86.6,11.3,Diminution,True
z_51.0_-15.0,12,2023,12,Diminution,67.7,7.4,67.7,24.9,Diminution,True
z_51.0_-15.0,2,2024,2,Diminution,55.3,12.3,55.3,32.4,Diminution,True
z_51.0_-15.0,4,2024,4,Diminution,54.9,11.0,54.9,34.1,Diminution,True
z_51.0_-15.0,6,2024,6,Diminution,61.6,8.4,61.6,30.0,Diminution,True
z_51.0_-15.0,9,2024,9,Diminution,79.6,3.7,79.6,16.7,Diminution,True
z_51.0_-15.0,11,2024,11,Diminution,86.6,2.1,86.6,11.3,Diminution,True
z_51.0_-15.0,12,2024,12,Diminution,68.4,7.2,68.4,24.5,Diminution,True
z_51.0_-15.0,2,2025,2,Diminution,51.4,14.0,51.4,34.5,Diminution,True
z_51.0_-15.0,4,2025,4,Diminution,49.8,13.3,49.8,36.9,Diminution,True
z_51.0_-15.0,6,2025,6,Diminution,61.6,8.4,61.6,30.0,Diminution,True
z_51.0_-15.0,9,2025,9,Diminution,79.6,3.7,79.6,16.7,Diminution,True
z_51.0_-15.0,11,2025,11,Diminution,86.6,2.1,86.6,11.3,Diminution,True
z_51.0_-15.0,12,2025,12,Diminution,76.4,4.3,76.4,19.3,Diminution,True
z_51.0_-16.5,2,2023,2,Diminution,72.8,4.9,72.8,22.3,Diminution,True
z_51.0_-16.5,8,2023,8,Diminution,68.8,5.8,68.8,25.4,Diminution,True
z_51.0_-16.5,2,2024,2,Diminution,82.8,2.6,82.8,14.6,Diminution,True
z_51.0_-16.5,8,2024,8,Diminution,73.8,5.7,73.8,20.5,Diminution,True
z_51.0_-16.5,2,2025,2,Diminution,82.8,2.6,82.8,14.6,Diminution,True
z_51.0_-16.5,8,2025,8,Diminution,83.2,2.4,83.2,14.4,Diminution,True
z_51.0_-4.5,1,2023,1,Diminution,69.4,7.4,69.4,23.2,Diminution,True
z_51.0_-4.5,2,2023,2,Diminution,50.2,16.1,50.2,33.7,Diminution,True
z_51.0_-4.5,3,2023,3,Diminution,71.5,8.4,71.5,20.1,Stable,False
z_51.0_-4.5,4,2023,4,Diminution,53.8,14.3,53.8,31.9,Diminution,True
z_51.0_-4.5,5,2023,5,Diminution,45.0,14.7,45.0,40.3,Diminution,True
z_51.0_-4.5,6,2023,6,Diminution,47.8,17.0,47.8,35.2,Diminution,True
z_51.0_-4.5,7,2023,7,Diminution,71.3,8.4,71.3,20.3,Diminution,True
z_51.0_-4.5,8,2023,8,Diminution,72.6,7.4,72.6,20.0,Diminution,True
z_51.0_-4.5,9,2023,9,Diminution,71.8,6.6,71.8,21.6,Diminution,True
z_51.0_-4.5,10,2023,10,Diminution,53.9,15.5,53.9,30.6,Diminution,True
z_51.0_-4.5,11,2023,11,Diminution,52.1,11.6,52.1,36.4,Diminution,True
z_51.0_-4.5,12,2023,12,Diminution,54.2,11.0,54.2,34.8,Diminution,True
z_51.0_-4.5,1,2024,1,Diminution,69.4,7.4,69.4,23.2,Diminution,True
z_51.0_-4.5,2,2024,2,Diminution,51.2,14.0,51.2,34.8,Stable,False
z_51.0_-4.5,3,2024,3,Diminution,63.7,14.7,63.7,21.6,Diminution,True
z_51.0_-4.5,4,2024,4,Diminution,49.6,12.0,49.6,38.4,Diminution,True
z_51.0_-4.5,5,2024,5,Diminution,49.7,14.1,49.7,36.2,Diminution,True
z_51.0_-4.5,6,2024,6,Diminution,53.3,15.0,53.3,31.7,Diminution,True
z_51.0_-4.5,7,2024,7,Diminution,71.3,8.4,71.3,20.3,Diminution,True
z_51.0_-4.5,8,2024,8,Diminution,70.3,7.6,70.3,22.1,Diminution,True
z_51.0_-4.5,9,2024,9,Diminution,74.0,6.8,74.0,19.2,Diminution,True
z_51.0_-4.5,10,2024,10,Diminution,53.9,15.5,53.9,30.6,Diminution,True
z_51.0_-4.5,11,2024,11,Diminution,49.4,17.0,49.4,33.6,Diminution,True
z_51.0_-4.5,12,2024,12,Diminution,45.4,14.6,45.4,39.9,Diminution,True
z_51.0_-4.5,1,2025,1,Diminution,63.2,10.5,63.2,26.3,Diminution,True
z_51.0_-4.5,2,2025,2,Diminution,50.2,16.1,50.2,33.7,Diminution,True
z_51.0_-4.5,3,2025,3,Diminution,70.3,8.9,70.3,20.8,Diminution,True
z_51.0_-4.5,4,2025,4,Diminution,50.0,15.0,50.0,35.0,Diminution,True
z_51.0_-4.5,5,2025,5,Diminution,45.0,14.7,45.0,40.3,Diminution,True
z_51.0_-4.5,6,2025,6,Augmentation,32.5,32.5,33.7,33.8,Diminution,False
z_51.0_-4.5,7,2025,7,Diminution,64.1,11.7,64.1,24.2,Diminution,True
z_51.0_-4.5,8,2025,8,Diminution,67.4,9.8,67.4,22.8,Diminution,True
z_51.0_-4.5,9,2025,9,Diminution,71.8,6.6,71.8,21.6,Diminution,True
z_51.0_-4.5,10,2025,10,Diminution,50.7,15.9,50.7,33.4,Diminution,True
z_51.0_-4.5,11,2025,11,Diminution,48.9,11.8,48.9,39.4,Diminution,True
z_51.0_-4.5,12,2025,12,Diminution,54.2,11.0,54.2,34.8,Diminution,True
z_51.0_-6.0,1,2023,1,Diminution,57.6,11.5,57.6,30.9,Diminution,True
z_51.0_-6.0,2,2023,2,Stable,41.0,18.1,40.9,41.0,Diminution,False
z_51.0_-6.0,3,2023,3,Diminution,66.0,10.5,66.0,23.5,Diminution,True
z_51.0_-6.0,4,2023,4,Stable,40.5,21.6,37.9,40.5,Diminution,False
z_51.0_-6.0,5,2023,5,Diminution,70.6,6.9,70.6,22.6,Diminution,True
z_51.0_-6.0,6,2023,6,Diminution,70.5,7.0,70.5,22.5,Diminution,True
z_51.0_-6.0,7,2023,7,Diminution,64.0,10.3,64.0,25.6,Diminution,True
z_51.0_-6.0,8,2023,8,Diminution,70.8,7.8,70.8,21.4,Diminution,True
z_51.0_-6.0,9,2023,9,Diminution,67.0,10.8,67.0,22.2,Diminution,True
z_51.0_-6.0,10,2023,10,Stable,43.5,18.5,37.9,43.5,Stable,True
z_51.0_-6.0,11,2023,11,Diminution,54.9,18.4,54.9,26.7,Diminution,True
z_51.0_-6.0,12,2023,12,Stable,44.8,16.7,38.5,44.8,Diminution,False
z_51.0_-6.0,1,2024,1,Diminution,63.2,11.7,63.2,25.1,Diminution,True
z_51.0_-6.0,2,2024,2,Stable,46.9,12.6,40.5,46.9,Diminution,False
z_51.0_-6.0,3,2024,3,Diminution,69.8,9.0,69.8,21.1,Diminution,True
z_51.0_-6.0,4,2024,4,Stable,42.6,19.4,38.0,42.6,Stable,True
z_51.0_-6.0,5,2024,5,Diminution,54.2,16.2,54.2,29.7,Diminution,True
z_51.0_-6.0,6,2024,6,Diminution,54.0,15.1,54.0,30.9,Diminution,True
z_51.0_-6.0,7,2024,7,Diminution,62.9,13.2,62.9,23.9,Diminution,True
z_51.0_-6.0,8,2024,8,Diminution,71.2,7.6,71.2,21.2,Diminution,True
z_51.0_-6.0,9,2024,9,Diminution,70.7,6.6,70.7,22.8,Diminution,True
z_51.0_-6.0,10,2024,10,Stable,43.7,18.0,38.3,43.7,Diminution,False
z_51.0_-6.0,11,2024,11,Diminution,72.2,7.0,72.2,20.8,Diminution,True
z_51.0_-6.0,12,2024,12,Diminution,41.4,17.9,41.4,40.7,Stable,False
z_51.0_-6.0,1,2025,1,Diminution,53.0,18.9,53.0,28.1,Diminution,True
z_51.0_-6.0,2,2025,2,Stable,49.7,19.7,30.6,49.7,Diminution,False
z_51.0_-6.0,3,2025,3,Diminution,49.1,18.4,49.1,32.5,Diminution,True
z_51.0_-6.0,4,2025,4,Stable,41.8,22.3,35.9,41.8,Stable,True
z_51.0_-6.0,5,2025,5,Diminution,52.5,17.4,52.5,30.2,Diminution,True
z_51.0_-6.0,6,2025,6,Diminution,51.3,17.6,51.3,31.1,Diminution,True
z_51.0_-6.0,7,2025,7,Diminution,62.7,12.2,62.7,25.0,Diminution,True
z_51.0_-6.0,8,2025,8,Diminution,70.8,7.8,70.8,21.4,Stable,False
z_51.0_-6.0,9,2025,9,Diminution,62.2,12.9,62.2,24.9,Diminution,True
z_51.0_-6.0,10,2025,10,Stable,43.0,23.6,33.4,43.0,Stable,True
z_51.0_-6.0,11,2025,11,Augmentation,31.0,31.0,38.6,30.5,Diminution,False
z_51.0_-6.0,12,2025,12,Stable,45.4,17.1,37.5,45.4,Diminution,False
z_51.0_-7.5,1,2023,1,Diminution,49.2,13.5,49.2,37.4,Diminution,True
z_51.0_-7.5,2,2023,2,Diminution,49.7,10.9,49.7,39.4,Diminution,True
z_51.0_-7.5,3,2023,3,Diminution,48.4,13.1,48.4,38.5,Augmentation,False
z_51.0_-7.5,4,2023,4,Diminution,43.5,21.6,43.5,34.9,Diminution,True
z_51.0_-7.5,5,2023,5,Stable,44.3,14.1,41.6,44.3,Augmentation,False
z_51.0_-7.5,6,2023,6,Augmentation,37.0,37.0,27.4,35.6,Diminution,False
z_51.0_-7.5,7,2023,7,Stable,44.0,17.1,38.9,44.0,Diminution,False
z_51.0_-7.5,8,2023,8,Stable,43.9,30.8,25.3,43.9,Augmentation,False
z_51.0_-7.5,9,2023,9,Stable,44.5,35.3,20.3,44.5,Stable,True
z_51.0_-7.5,10,2023,10,Diminution,39.1,24.2,39.1,36.7,Stable,False
z_51.0_-7.5,11,2023,11,Stable,47.5,30.8,21.8,47.5,Augmentation,False
z_51.0_-7.5,12,2023,12,Stable,39.1,25.9,35.0,39.1,Stable,True
z_51.0_-7.5,1,2024,1,Augmentation,41.6,41.6,16.3,42.1,Stable,False
z_51.0_-7.5,2,2024,2,Stable,46.8,34.9,18.3,46.8,Diminution,False
z_51.0_-7.5,3,2024,3,Augmentation,40.3,40.3,18.7,41.0,Diminution,False
z_51.0_-7.5,4,2024,4,Stable,47.4,30.0,22.6,47.4,Stable,True
z_51.0_-7.5,5,2024,5,Stable,46.9,32.2,20.9,46.9,Augmentation,False
z_51.0_-7.5,6,2024,6,Augmentation,41.3,41.3,16.0,42.7,Diminution,False
z_51.0_-7.5,7,2024,7,Augmentation,40.2,40.2,16.4,43.4,Augmentation,True
z_51.0_-7.5,8,2024,8,Augmentation,52.0,52.0,12.0,36.0,Diminution,False
z_51.0_-7.5,9,2024,9,Augmentation,38.6,38.6,16.0,45.4,Diminution,False
z_51.0_-7.5,10,2024,10,Augmentation,30.9,30.9,33.5,35.6,Diminution,False
z_51.0_-7.5,11,2024,11,Stable,46.7,31.9,21.5,46.7,Diminution,False
z_51.0_-7.5,12,2024,12,Diminution,46.7,20.2,46.7,33.0,Diminution,True
z_51.0_-7.5,1,2025,1,Stable,52.0,23.7,24.4,52.0,Stable,True
z_51.0_-7.5,2,2025,2,Stable,48.9,20.8,30.3,48.9,Diminution,False
z_51.0_-7.5,3,2025,3,Augmentation,39.5,39.5,14.9,45.6,Stable,False
z_51.0_-7.5,4,2025,4,Augmentation,44.0,44.0,14.3,41.7,Stable,False
z_51.0_-7.5,5,2025,5,Augmentation,49.5,49.5,12.4,38.1,Diminution,False
z_51.0_-7.5,6,2025,6,Augmentation,37.4,37.4,17.1,45.5,Diminution,False
z_51.0_-7.5,7,2025,7,Augmentation,52.6,52.6,14.6,32.8,Diminution,False
z_51.0_-7.5,8,2025,8,Stable,50.0,29.2,20.8,50.0,Diminution,False
z_51.0_-7.5,9,2025,9,Stable,50.0,23.7,26.4,50.0,Diminution,False
z_51.0_-7.5,10,2025,10,Diminution,46.6,21.6,46.6,31.7,Diminution,True
z_51.0_-7.5,11,2025,11,Diminution,51.0,10.4,51.0,38.6,Diminution,True
z_51.0_-7.5,12,2025,12,Diminution,66.1,7.4,66.1,26.5,Diminution,True
z_51.0_-9.0,1,2023,1,Diminution,54.9,13.7,54.9,31.4,Diminution,True
z_51.0_-9.0,2,2023,2,Diminution,46.0,14.1,46.0,39.9,Stable,False
z_51.0_-9.0,4,2023,4,Diminution,41.9,16.7,41.9,41.4,Diminution,True
z_51.0_-9.0,5,2023,5,Diminution,58.3,10.9,58.3,30.7,Diminution,True
z_51.0_-9.0,7,2023,7,Diminution,45.4,14.2,45.4,40.4,Stable,False
z_51.0_-9.0,8,2023,8,Diminution,43.9,18.1,43.9,38.0,Diminution,True
z_51.0_-9.0,9,2023,9,Diminution,50.1,12.2,50.1,37.7,Diminution,True
z_51.0_-9.0,10,2023,10,Stable,41.6,18.5,39.9,41.6,Diminution,False
z_51.0_-9.0,11,2023,11,Diminution,49.5,9.1,49.5,41.4,Diminution,True
z_51.0_-9.0,12,2023,12,Diminution,69.7,6.2,69.7,24.1,Stable,False
z_51.0_-9.0,1,2024,1,Diminution,52.5,10.9,52.5,36.6,Diminution,True
z_51.0_-9.0,2,2024,2,Stable,41.8,16.8,41.5,41.8,Diminution,False
z_51.0_-9.0,4,2024,4,Diminution,51.1,10.3,51.1,38.6,Stable,False
z_51.0_-9.0,5,2024,5,Diminution,61.5,10.3,61.5,28.2,Diminution,True
z_51.0_-9.0,7,2024,7,Stable,43.3,14.4,42.2,43.3,Diminution,False
z_51.0_-9.0,8,2024,8,Diminution,58.9,10.2,58.9,30.9,Diminution,True
z_51.0_-9.0,9,2024,9,Diminution,58.4,8.5,58.4,33.1,Diminution,True
z_51.0_-9.0,10,2024,10,Stable,43.2,16.9,39.9,43.2,Augmentation,False
z_51.0_-9.0,11,2024,11,Diminution,49.6,12.1,49.6,38.3,Diminution,True
z_51.0_-9.0,12,2024,12,Diminution,55.8,11.5,55.8,32.7,Diminution,True
z_51.0_-9.0,1,2025,1,Diminution,54.9,13.7,54.9,31.4,Diminution,True
z_51.0_-9.0,2,2025,2,Diminution,46.0,14.1,46.0,39.9,Diminution,True
z_51.0_-9.0,4,2025,4,Diminution,46.6,15.5,46.6,37.9,Diminution,True
z_51.0_-9.0,5,2025,5,Diminution,68.8,5.6,68.8,25.7,Diminution,True
z_51.0_-9.0,7,2025,7,Stable,44.1,17.8,38.1,44.1,Diminution,False
z_51.0_-9.0,8,2025,8,Diminution,53.2,12.4,53.2,34.4,Diminution,True
z_51.0_-9.0,9,2025,9,Diminution,52.1,9.4,52.1,38.5,Diminution,True
z_51.0_-9.0,10,2025,10,Diminution,48.9,12.3,48.9,38.8,Stable,False
z_51.0_-9.0,11,2025,11,Diminution,53.1,11.1,53.1,35.7,Diminution,True
z_51.0_-9.0,12,2025,12,Diminution,50.9,13.5,50.9,35.6,Diminution,True
z_51.0_0.0,1,2023,1,Diminution,45.1,20.4,45.1,34.4,Diminution,True
z_51.0_0.0,2,2023,2,Diminution,50.6,17.6,50.6,31.8,Diminution,True
z_51.0_0.0,3,2023,3,Diminution,57.7,12.5,57.7,29.8,Diminution,True
z_51.0_0.0,4,2023,4,Diminution,63.0,11.5,63.0,25.5,Diminution,True
z_51.0_0.0,5,2023,5,Diminution,60.6,11.8,60.6,27.6,Stable,False
z_51.0_0.0,6,2023,6,Augmentation,32.3,32.3,39.7,27.9,Diminution,False
z_51.0_0.0,7,2023,7,Diminution,45.6,28.9,45.6,25.4,Diminution,True
z_51.0_0.0,8,2023,8,Augmentation,39.3,39.3,27.8,32.8,Diminution,False
z_51.0_0.0,9,2023,9,Augmentation,37.2,37.2,31.2,31.6,Diminution,False
z_51.0_0.0,10,2023,10,Augmentation,34.2,34.2,30.7,35.1,Diminution,False
z_51.0_0.0,11,2023,11,Augmentation,32.4,32.4,35.2,32.4,Diminution,False
z_51.0_0.0,12,2023,12,Diminution,41.4,25.2,41.4,33.4,Diminution,True
z_51.0_0.0,1,2024,1,Diminution,42.8,28.4,42.8,28.8,Diminution,True
z_51.0_0.0,2,2024,2,Diminution,37.6,27.4,37.6,35.0,Diminution,True
z_51.0_0.0,3,2024,3,Augmentation,33.0,33.0,35.1,31.9,Diminution,False
z_51.0_0.0,4,2024,4,Augmentation,30.4,30.4,36.9,32.7,Diminution,False
z_51.0_0.0,5,2024,5,Augmentation,41.9,41.9,30.0,28.1,Diminution,False
z_51.0_0.0,6,2024,6,Augmentation,37.3,37.3,33.1,29.6,Diminution,False
z_51.0_0.0,7,2024,7,Augmentation,50.2,50.2,22.8,27.1,Diminution,False
z_51.0_0.0,8,2024,8,Augmentation,44.0,44.0,25.8,30.2,Diminution,False
z_51.0_0.0,9,2024,9,Augmentation,37.3,37.3,28.4,34.3,Diminution,False
z_51.0_0.0,10,2024,10,Augmentation,33.9,33.9,34.0,32.1,Diminution,False
z_51.0_0.0,11,2024,11,Augmentation,33.7,33.7,36.7,29.6,Diminution,False
z_51.0_0.0,12,2024,12,Augmentation,37.6,37.6,34.0,28.4,Diminution,False
z_51.0_0.0,1,2025,1,Augmentation,36.9,36.9,32.3,30.8,Diminution,False
z_51.0_0.0,2,2025,2,Augmentation,35.5,35.5,34.8,29.8,Diminution,False
z_51.0_0.0,3,2025,3,Augmentation,33.6,33.6,42.0,24.4,Diminution,False
z_51.0_0.0,4,2025,4,Augmentation,35.1,35.1,41.0,23.9,Diminution,False
z_51.0_0.0,5,2025,5,Diminution,48.4,26.5,48.4,25.1,Diminution,True
z_51.0_0.0,6,2025,6,Augmentation,41.0,41.0,34.8,24.3,Diminution,False
z_51.0_0.0,7,2025,7,Augmentation,42.8,42.8,37.0,20.2,Diminution,False
z_51.0_0.0,8,2025,8,Augmentation,34.1,34.1,39.1,26.8,Diminution,False
z_51.0_0.0,9,2025,9,Diminution,39.4,30.5,39.4,30.0,Diminution,True
z_51.0_0.0,10,2025,10,Diminution,37.7,28.5,37.7,33.8,Diminution,True
z_51.0_0.0,11,2025,11,Diminution,48.2,23.7,48.2,28.1,Diminution,True
z_51.0_0.0,12,2025,12,Diminution,57.3,18.9,57.3,23.8,Diminution,True
z_51.0_1.5,1,2023,1,Augmentation,54.6,54.6,24.8,20.6,Stable,False
z_51.0_1.5,2,2023,2,Augmentation,50.7,50.7,26.4,23.0,Diminution,False
z_51.0_1.5,3,2023,3,Augmentation,58.2,58.2,16.3,25.5,Augmentation,True
z_51.0_1.5,4,2023,4,Augmentation,62.7,62.7,14.6,22.6,Stable,False
z_51.0_1.5,5,2023,5,Augmentation,67.6,67.6,10.7,21.7,Stable,False
z_51.0_1.5,6,2023,6,Augmentation,63.8,63.8,13.1,23.2,Diminution,False
z_51.0_1.5,7,2023,7,Augmentation,57.8,57.8,12.8,29.4,Stable,False
z_51.0_1.5,8,2023,8,Augmentation,46.3,46.3,22.8,30.9,Diminution,False
z_51.0_1.5,9,2023,9,Augmentation,45.2,45.2,23.4,31.3,Diminution,False
z_51.0_1.5,10,2023,10,Augmentation,47.5,47.5,23.0,29.5,Augmentation,True
z_51.0_1.5,11,2023,11,Augmentation,42.1,42.1,22.9,35.1,Diminution,False
z_51.0_1.5,12,2023,12,Augmentation,36.8,36.8,28.2,35.0,Augmentation,True
z_51.0_1.5,1,2024,1,Augmentation,61.0,61.0,14.6,24.4,Stable,False
z_51.0_1.5,2,2024,2,Augmentation,53.4,53.4,23.1,23.4,Diminution,False
z_51.0_1.5,3,2024,3,Augmentation,68.2,68.2,10.4,21.4,Diminution,False
z_51.0_1.5,4,2024,4,Augmentation,66.9,66.9,12.3,20.8,Diminution,False
z_51.0_1.5,5,2024,5,Augmentation,59.9,59.9,13.5,26.6,Diminution,False
z_51.0_1.5,6,2024,6,Augmentation,48.0,48.0,20.2,31.8,Stable,False
z_51.0_1.5,7,2024,7,Augmentation,60.8,60.8,12.8,26.4,Augmentation,True
z_51.0_1.5,8,2024,8,Augmentation,65.1,65.1,13.6,21.4,Augmentation,True
z_51.0_1.5,9,2024,9,Augmentation,61.1,61.1,12.4,26.5,Diminution,False
z_51.0_1.5,10,2024,10,Augmentation,58.3,58.3,13.4,28.3,Diminution,False
z_51.0_1.5,11,2024,11,Augmentation,59.5,59.5,15.6,24.9,Stable,False
z_51.0_1.5,12,2024,12,Augmentation,61.4,61.4,19.0,19.6,Diminution,False
z_51.0_1.5,1,2025,1,Augmentation,68.0,68.0,12.7,19.4,Diminution,False
z_51.0_1.5,2,2025,2,Augmentation,52.5,52.5,20.4,27.1,Diminution,False
z_51.0_1.5,3,2025,3,Augmentation,64.7,64.7,13.2,22.0,Diminution,False
z_51.0_1.5,4,2025,4,Augmentation,64.4,64.4,15.0,20.6,Diminution,False
z_51.0_1.5,5,2025,5,Augmentation,68.1,68.1,11.2,20.6,Diminution,False
z_51.0_1.5,6,2025,6,Augmentation,61.0,61.0,13.6,25.4,Diminution,False
