grille_lat,grille_lon,annee,nb_accidents,reference_historique,nb_zones,pct_evolution,categorie,couleur
52.5,-37.5,2016,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2017,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2018,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2019,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2020,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2021,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2022,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2023,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2024,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-37.5,2025,0.0,0.0,31,,Données insuffisantes,#cccccc
52.5,-36.0,2011,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2012,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2013,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2014,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2015,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2016,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2017,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2018,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2019,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2020,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2021,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2022,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2023,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2024,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-36.0,2025,0.0,0.0,33,,Données insuffisantes,#cccccc
52.5,-34.5,2011,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2012,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2013,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2014,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2015,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2016,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2017,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2018,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2019,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2020,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2021,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2022,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2023,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2024,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-34.5,2025,0.0,0.0,41,,Données insuffisantes,#cccccc
52.5,-33.0,2011,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2012,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2013,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2014,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2015,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2016,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2017,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2018,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2019,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2020,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2021,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2022,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2023,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2024,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-33.0,2025,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-31.5,2011,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2012,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2013,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2014,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2015,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2016,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2017,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2018,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2019,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2020,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2021,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2022,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2023,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2024,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-31.5,2025,0.0,0.0,34,,Données insuffisantes,#cccccc
52.5,-30.0,2011,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2012,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2013,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2014,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2015,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2016,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2017,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2018,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2019,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2020,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2021,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2022,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2023,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2024,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-30.0,2025,0.0,0.0,38,,Données insuffisantes,#cccccc
52.5,-28.5,2011,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2012,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2013,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2014,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2015,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2016,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2017,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2018,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2019,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2020,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2021,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2022,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2023,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2024,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-28.5,2025,0.0,0.0,26,,Données insuffisantes,#cccccc
52.5,-27.0,2011,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2012,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2013,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2014,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2015,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2016,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2017,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2018,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2019,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2020,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2021,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2022,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2023,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2024,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-27.0,2025,0.0,0.0,21,,Données insuffisantes,#cccccc
52.5,-25.5,2011,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2012,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2013,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2014,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2015,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2016,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2017,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2018,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2019,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2020,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2021,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2022,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2023,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2024,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-25.5,2025,0.0,0.0,20,,Données insuffisantes,#cccccc
52.5,-24.0,2011,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2012,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2013,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2014,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2015,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2016,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2017,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2018,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2019,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2020,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2021,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2022,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2023,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2024,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-24.0,2025,0.0,0.0,25,,Données insuffisantes,#cccccc
52.5,-22.5,2011,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2012,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2013,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2014,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2015,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2016,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2017,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2018,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2019,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2020,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2021,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2022,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2023,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2024,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-22.5,2025,0.0,0.0,19,,Données insuffisantes,#cccccc
52.5,-21.0,2011,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2012,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2013,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2014,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2015,3.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2016,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2017,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2018,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2019,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2020,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2021,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2022,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2023,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2024,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-21.0,2025,0.0,0.2,22,,Données insuffisantes,#cccccc
52.5,-19.5,2011,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2012,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2013,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2014,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2015,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2016,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2017,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2018,1.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2019,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2020,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2021,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2022,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2023,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2024,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-19.5,2025,0.0,0.06666666666666667,24,,Données insuffisantes,#cccccc
52.5,-18.0,2011,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2012,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2013,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2014,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2015,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2016,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2017,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2018,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2019,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2020,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2021,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2022,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2023,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2024,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-18.0,2025,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2011,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2012,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2013,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2014,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2015,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2016,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2017,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2018,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2019,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2020,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2021,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2022,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2023,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2024,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-16.5,2025,0.0,0.0,45,,Données insuffisantes,#cccccc
52.5,-15.0,2011,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2012,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2013,1.0,0.5333333333333333,40,87.5,Stable,#8e44ad
52.5,-15.0,2014,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2015,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2016,2.0,0.5333333333333333,40,275.00000000000006,Stable,#8e44ad
52.5,-15.0,2017,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2018,1.0,0.5333333333333333,40,87.5,Stable,#8e44ad
52.5,-15.0,2019,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2020,2.0,0.5333333333333333,40,275.00000000000006,Stable,#8e44ad
52.5,-15.0,2021,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2022,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2023,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2024,0.0,0.5333333333333333,40,-100.0,Stable,#8e44ad
52.5,-15.0,2025,2.0,0.5333333333333333,40,275.00000000000006,Stable,#8e44ad
52.5,-13.5,2011,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2012,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2013,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2014,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2015,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2016,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2017,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2018,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2019,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2020,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2021,2.0,0.6,48,233.33333333333334,Stable,#8e44ad
52.5,-13.5,2022,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2023,0.0,0.6,48,-100.0,Stable,#8e44ad
52.5,-13.5,2024,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-13.5,2025,1.0,0.6,48,66.66666666666667,Stable,#8e44ad
52.5,-12.0,2011,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2012,1.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2013,1.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2014,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2015,1.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2016,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2017,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2018,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2019,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2020,2.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2021,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2022,1.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2023,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2024,1.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-12.0,2025,0.0,0.4666666666666667,62,,Données insuffisantes,#cccccc
52.5,-10.5,2011,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2012,1.0,1.6666666666666667,36,-40.0,Stable,#8e44ad
52.5,-10.5,2013,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2014,1.0,1.6666666666666667,36,-40.0,Stable,#8e44ad
52.5,-10.5,2015,0.0,1.6666666666666667,36,-100.0,Forte diminution,#08306b
52.5,-10.5,2016,4.0,1.6666666666666667,36,139.99999999999997,Forte augmentation,#e74c3c
52.5,-10.5,2017,0.0,1.6666666666666667,36,-100.0,Forte diminution,#08306b
52.5,-10.5,2018,3.0,1.6666666666666667,36,80.0,Stable,#8e44ad
52.5,-10.5,2019,0.0,1.6666666666666667,36,-100.0,Forte diminution,#08306b
52.5,-10.5,2020,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2021,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2022,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2023,0.0,1.6666666666666667,36,-100.0,Forte diminution,#08306b
52.5,-10.5,2024,2.0,1.6666666666666667,36,19.999999999999996,Stable,#8e44ad
52.5,-10.5,2025,4.0,1.6666666666666667,36,139.99999999999997,Forte augmentation,#e74c3c
52.5,-7.5,2011,0.0,5.066666666666666,7,-100.0,Forte diminution,#08306b
52.5,-7.5,2012,5.0,5.066666666666666,7,-1.315789473684206,Stable,#8e44ad
52.5,-7.5,2013,3.0,5.066666666666666,7,-40.78947368421053,Forte diminution,#08306b
52.5,-7.5,2014,6.0,5.066666666666666,7,18.421052631578952,Stable,#8e44ad
52.5,-7.5,2015,7.0,5.066666666666666,7,38.15789473684211,Forte augmentation,#e74c3c
52.5,-7.5,2016,9.0,5.066666666666666,7,77.63157894736842,Forte augmentation,#e74c3c
52.5,-7.5,2017,4.0,5.066666666666666,7,-21.052631578947363,Stable,#8e44ad
52.5,-7.5,2018,3.0,5.066666666666666,7,-40.78947368421053,Forte diminution,#08306b
52.5,-7.5,2019,4.0,5.066666666666666,7,-21.052631578947363,Stable,#8e44ad
52.5,-7.5,2020,5.0,5.066666666666666,7,-1.315789473684206,Stable,#8e44ad
52.5,-7.5,2021,5.0,5.066666666666666,7,-1.315789473684206,Stable,#8e44ad
52.5,-7.5,2022,6.0,5.066666666666666,7,18.421052631578952,Stable,#8e44ad
52.5,-7.5,2023,5.0,5.066666666666666,7,-1.315789473684206,Stable,#8e44ad
52.5,-7.5,2024,9.0,5.066666666666666,7,77.63157894736842,Forte augmentation,#e74c3c
52.5,-7.5,2025,5.0,5.066666666666666,7,-1.315789473684206,Stable,#8e44ad
52.5,-6.0,2011,6.0,8.866666666666667,79,-32.330827067669176,Forte diminution,#08306b
52.5,-6.0,2012,13.0,8.866666666666667,79,46.616541353383454,Forte augmentation,#e74c3c
52.5,-6.0,2013,7.0,8.866666666666667,79,-21.052631578947373,Faible diminution,#27ae60
52.5,-6.0,2014,11.0,8.866666666666667,79,24.06015037593984,Faible augmentation,#f4d03f
52.5,-6.0,2015,16.0,8.866666666666667,79,80.45112781954886,Forte augmentation,#e74c3c
52.5,-6.0,2016,14.0,8.866666666666667,79,57.89473684210525,Forte augmentation,#e74c3c
52.5,-6.0,2017,11.0,8.866666666666667,79,24.06015037593984,Faible augmentation,#f4d03f
52.5,-6.0,2018,6.0,8.866666666666667,79,-32.330827067669176,Forte diminution,#08306b
52.5,-6.0,2019,10.0,8.866666666666667,79,12.781954887218038,Stable,#8e44ad
52.5,-6.0,2020,7.0,8.866666666666667,79,-21.052631578947373,Faible diminution,#27ae60
52.5,-6.0,2021,2.0,8.866666666666667,79,-77.44360902255639,Forte diminution,#08306b
52.5,-6.0,2022,10.0,8.866666666666667,79,12.781954887218038,Stable,#8e44ad
52.5,-6.0,2023,4.0,8.866666666666667,79,-54.88721804511278,Forte diminution,#08306b
52.5,-6.0,2024,13.0,8.866666666666667,79,46.616541353383454,Forte augmentation,#e74c3c
52.5,-6.0,2025,3.0,8.866666666666667,79,-66.16541353383458,Forte diminution,#08306b
52.5,-4.5,2011,12.0,34.733333333333334,37,-65.4510556621881,Forte diminution,#08306b
52.5,-4.5,2012,25.0,34.733333333333334,37,-28.023032629558543,Faible diminution,#27ae60
52.5,-4.5,2013,34.0,34.733333333333334,37,-2.1113243761996188,Stable,#8e44ad
52.5,-4.5,2014,36.0,34.733333333333334,37,3.646833013435698,Stable,#8e44ad
52.5,-4.5,2015,51.0,34.733333333333334,37,46.83301343570057,Forte augmentation,#e74c3c
52.5,-4.5,2016,83.0,34.733333333333334,37,138.96353166986563,Forte augmentation,#e74c3c
52.5,-4.5,2017,92.0,34.733333333333334,37,164.87523992322457,Forte augmentation,#e74c3c
52.5,-4.5,2018,58.0,34.733333333333334,37,66.98656429942417,Forte augmentation,#e74c3c
52.5,-4.5,2019,63.0,34.733333333333334,37,81.38195777351247,Forte augmentation,#e74c3c
52.5,-4.5,2020,48.0,34.733333333333334,37,38.19577735124759,Forte augmentation,#e74c3c
52.5,-4.5,2021,4.0,34.733333333333334,37,-88.48368522072937,Forte diminution,#08306b
52.5,-4.5,2022,2.0,34.733333333333334,37,-94.24184261036469,Forte diminution,#08306b
52.5,-4.5,2023,4.0,34.733333333333334,37,-88.48368522072937,Forte diminution,#08306b
52.5,-4.5,2024,6.0,34.733333333333334,37,-82.72552783109404,Forte diminution,#08306b
52.5,-4.5,2025,3.0,34.733333333333334,37,-91.36276391554703,Forte diminution,#08306b
52.5,-1.5,2011,19.0,34.06666666666667,3,-44.22700587084149,Forte diminution,#08306b
52.5,-1.5,2012,54.0,34.06666666666667,3,58.51272015655575,Forte augmentation,#e74c3c
52.5,-1.5,2013,43.0,34.06666666666667,3,26.22309197651662,Faible augmentation,#f4d03f
52.5,-1.5,2014,48.0,34.06666666666667,3,40.90019569471623,Forte augmentation,#e74c3c
52.5,-1.5,2015,66.0,34.06666666666667,3,93.73776908023481,Forte augmentation,#e74c3c
52.5,-1.5,2016,70.0,34.06666666666667,3,105.47945205479449,Forte augmentation,#e74c3c
52.5,-1.5,2017,49.0,34.06666666666667,3,43.83561643835615,Forte augmentation,#e74c3c
52.5,-1.5,2018,39.0,34.06666666666667,3,14.481409001956935,Faible augmentation,#f4d03f
52.5,-1.5,2019,51.0,34.06666666666667,3,49.706457925635995,Forte augmentation,#e74c3c
52.5,-1.5,2020,46.0,34.06666666666667,3,35.029354207436384,Forte augmentation,#e74c3c
52.5,-1.5,2021,9.0,34.06666666666667,3,-73.58121330724072,Forte diminution,#08306b
52.5,-1.5,2022,3.0,34.06666666666667,3,-91.19373776908024,Forte diminution,#08306b
52.5,-1.5,2023,5.0,34.06666666666667,3,-85.3228962818004,Forte diminution,#08306b
52.5,-1.5,2024,5.0,34.06666666666667,3,-85.3228962818004,Forte diminution,#08306b
52.5,-1.5,2025,4.0,34.06666666666667,3,-88.25831702544032,Forte diminution,#08306b
52.5,0.0,2011,8.0,13.466666666666667,48,-40.5940594059406,Forte diminution,#08306b
52.5,0.0,2012,27.0,13.466666666666667,48,100.4950495049505,Forte augmentation,#e74c3c
