zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_36.0_19.5,2023,1,2023-S1,Diminution,77.0,13.6,77.0,9.3,Diminution,True
z_36.0_19.5,2023,2,2023-S2,Diminution,83.6,3.2,83.6,13.2,Diminution,True
z_36.0_19.5,2024,1,2024-S1,Diminution,88.6,2.0,88.6,9.4,Diminution,True
z_36.0_19.5,2024,2,2024-S2,Diminution,80.8,1.6,80.8,17.6,Diminution,True
z_36.0_19.5,2025,1,2025-S1,Diminution,88.0,2.6,88.0,9.4,Diminution,True
z_36.0_19.5,2025,2,2025-S2,Diminution,88.4,1.7,88.4,9.9,Stable,False
z_36.0_21.0,2023,1,2023-S1,Stable,58.6,32.3,9.1,58.6,Stable,True
z_36.0_21.0,2023,2,2023-S2,Diminution,64.7,13.2,64.7,22.1,Stable,False
z_36.0_21.0,2024,1,2024-S1,Stable,54.9,35.2,9.9,54.9,Augmentation,False
z_36.0_21.0,2024,2,2024-S2,Diminution,48.9,26.1,48.9,25.0,Stable,False
z_36.0_21.0,2025,1,2025-S1,Augmentation,49.7,49.7,12.4,37.9,Stable,False
z_36.0_21.0,2025,2,2025-S2,Diminution,64.2,14.5,64.2,21.3,Diminution,True
z_36.0_22.5,2023,1,2023-S1,Diminution,54.3,35.3,54.3,10.4,Augmentation,False
z_36.0_22.5,2023,2,2023-S2,Diminution,50.3,41.2,50.3,8.6,Stable,False
z_36.0_22.5,2024,1,2024-S1,Augmentation,72.0,72.0,20.1,7.9,Stable,False
z_36.0_22.5,2024,2,2024-S2,Augmentation,60.0,60.0,33.3,6.8,Stable,False
z_36.0_22.5,2025,1,2025-S1,Augmentation,62.3,62.3,28.5,9.2,Stable,False
z_36.0_22.5,2025,2,2025-S2,Diminution,53.9,38.2,53.9,7.9,Diminution,True
z_36.0_24.0,2023,1,2023-S1,Augmentation,75.5,75.5,19.1,5.4,Augmentation,True
z_36.0_24.0,2023,2,2023-S2,Augmentation,68.6,68.6,27.0,4.4,Augmentation,True
z_36.0_24.0,2024,1,2024-S1,Augmentation,67.4,67.4,26.8,5.8,Stable,False
z_36.0_24.0,2024,2,2024-S2,Augmentation,63.9,63.9,31.7,4.4,Augmentation,True
z_36.0_24.0,2025,1,2025-S1,Augmentation,68.6,68.6,27.3,4.0,Augmentation,True
z_36.0_24.0,2025,2,2025-S2,Augmentation,67.7,67.7,29.2,3.1,Diminution,False
z_36.0_25.5,2023,1,2023-S1,Diminution,55.2,37.2,55.2,7.6,Stable,False
z_36.0_25.5,2023,2,2023-S2,Diminution,65.0,27.4,65.0,7.6,Augmentation,False
z_36.0_25.5,2024,1,2024-S1,Diminution,57.6,32.7,57.6,9.8,Stable,False
z_36.0_25.5,2024,2,2024-S2,Diminution,66.1,25.9,66.1,8.0,Stable,False
z_36.0_25.5,2025,1,2025-S1,Diminution,57.7,32.0,57.7,10.3,Stable,False
z_36.0_25.5,2025,2,2025-S2,Augmentation,50.1,50.1,40.4,9.5,Stable,False
z_36.0_27.0,2023,1,2023-S1,Augmentation,59.9,59.9,32.6,7.5,Augmentation,True
z_36.0_27.0,2023,2,2023-S2,Augmentation,51.7,51.7,40.7,7.6,Diminution,False
z_36.0_27.0,2024,1,2024-S1,Diminution,54.9,37.3,54.9,7.8,Augmentation,False
z_36.0_27.0,2024,2,2024-S2,Diminution,51.7,41.3,51.7,7.0,Stable,False
z_36.0_27.0,2025,1,2025-S1,Augmentation,46.9,46.9,44.4,8.7,Stable,False
z_36.0_27.0,2025,2,2025-S2,Diminution,72.2,22.1,72.2,5.7,Stable,False
z_36.0_30.0,2023,1,2023-S1,Stable,95.4,1.7,2.9,95.4,Stable,True
z_36.0_30.0,2023,2,2023-S2,Stable,82.0,14.7,3.3,82.0,Stable,True
z_36.0_30.0,2024,1,2024-S1,Stable,96.6,1.2,2.2,96.6,Stable,True
z_36.0_30.0,2024,2,2024-S2,Stable,96.3,0.4,3.3,96.3,Stable,True
z_36.0_30.0,2025,1,2025-S1,Stable,96.8,0.9,2.3,96.8,Stable,True
z_36.0_30.0,2025,2,2025-S2,Stable,95.0,2.2,2.8,95.0,Stable,True
z_36.0_34.5,2023,1,2023-S1,Augmentation,54.6,54.6,9.2,36.2,Stable,False
z_36.0_34.5,2023,2,2023-S2,Stable,55.7,37.3,7.0,55.7,Stable,True
z_36.0_34.5,2024,1,2024-S1,Stable,69.5,25.6,4.9,69.5,Stable,True
z_36.0_34.5,2024,2,2024-S2,Stable,48.8,46.7,4.5,48.8,Diminution,False
z_36.0_34.5,2025,1,2025-S1,Augmentation,50.6,50.6,6.5,42.9,Stable,False
z_36.0_34.5,2025,2,2025-S2,Stable,50.4,44.7,4.9,50.4,Diminution,False
z_36.0_36.0,2023,1,2023-S1,Stable,95.6,2.0,2.4,95.6,Stable,True
z_36.0_36.0,2023,2,2023-S2,Stable,95.0,2.8,2.2,95.0,Stable,True
z_36.0_36.0,2024,1,2024-S1,Stable,95.6,2.0,2.4,95.6,Stable,True
z_36.0_36.0,2024,2,2024-S2,Stable,95.0,2.8,2.2,95.0,Stable,True
z_36.0_36.0,2025,1,2025-S1,Stable,95.6,2.0,2.4,95.6,Stable,True
z_36.0_36.0,2025,2,2025-S2,Stable,94.9,3.1,2.1,94.9,Stable,True
z_36.0_4.5,2023,1,2023-S1,Diminution,67.1,5.7,67.1,27.2,Diminution,True
z_36.0_4.5,2023,2,2023-S2,Diminution,72.2,4.4,72.2,23.5,Stable,False
z_36.0_4.5,2024,1,2024-S1,Diminution,78.4,4.6,78.4,17.0,Diminution,True
z_36.0_4.5,2024,2,2024-S2,Diminution,73.9,6.9,73.9,19.2,Stable,False
z_36.0_4.5,2025,1,2025-S1,Diminution,75.0,5.1,75.0,19.9,Diminution,True
z_36.0_4.5,2025,2,2025-S2,Diminution,74.2,3.6,74.2,22.2,Stable,False
z_36.0_9.0,2023,1,2023-S1,Stable,85.6,10.7,3.7,85.6,Augmentation,False
z_36.0_9.0,2023,2,2023-S2,Stable,56.5,31.9,11.6,56.5,Stable,True
z_36.0_9.0,2024,1,2024-S1,Stable,73.5,21.1,5.4,73.5,Stable,True
z_36.0_9.0,2024,2,2024-S2,Stable,71.3,19.5,9.2,71.3,Stable,True
z_36.0_9.0,2025,1,2025-S1,Stable,88.8,6.9,4.3,88.8,Stable,True
z_36.0_9.0,2025,2,2025-S2,Stable,86.0,6.2,7.8,86.0,Stable,True
z_37.5_-1.5,2023,1,2023-S1,Diminution,52.1,29.9,52.1,18.0,Augmentation,False
z_37.5_-1.5,2023,2,2023-S2,Diminution,43.7,38.9,43.7,17.4,Stable,False
z_37.5_-1.5,2024,1,2024-S1,Augmentation,45.7,45.7,37.9,16.4,Stable,False
z_37.5_-1.5,2024,2,2024-S2,Augmentation,42.5,42.5,35.3,22.2,Augmentation,True
z_37.5_-1.5,2025,1,2025-S1,Augmentation,57.1,57.1,24.8,18.1,Stable,False
z_37.5_-1.5,2025,2,2025-S2,Augmentation,62.3,62.3,21.6,16.1,Augmentation,True
z_37.5_-10.5,2023,1,2023-S1,Diminution,53.1,37.2,53.1,9.7,Augmentation,False
z_37.5_-10.5,2023,2,2023-S2,Augmentation,64.9,64.9,23.4,11.7,Augmentation,True
z_37.5_-10.5,2024,1,2024-S1,Augmentation,46.4,46.4,43.9,9.8,Augmentation,True
z_37.5_-10.5,2024,2,2024-S2,Augmentation,78.1,78.1,15.2,6.7,Stable,False
z_37.5_-10.5,2025,1,2025-S1,Augmentation,51.0,51.0,39.1,9.9,Augmentation,True
z_37.5_-10.5,2025,2,2025-S2,Augmentation,70.3,70.3,19.5,10.3,Stable,False
z_37.5_-13.5,2023,1,2023-S1,Stable,98.9,0.0,1.1,98.9,Stable,True
z_37.5_-13.5,2023,2,2023-S2,Stable,97.3,0.8,1.9,97.3,Stable,True
z_37.5_-13.5,2024,1,2024-S1,Stable,98.9,0.0,1.1,98.9,Stable,True
z_37.5_-13.5,2024,2,2024-S2,Stable,97.3,0.8,1.9,97.3,Stable,True
z_37.5_-13.5,2025,1,2025-S1,Stable,98.5,0.6,0.9,98.5,Stable,True
z_37.5_-13.5,2025,2,2025-S2,Stable,89.7,7.9,2.4,89.7,Stable,True
z_37.5_-22.5,2023,1,2023-S1,Stable,99.1,0.0,0.9,99.1,Stable,True
z_37.5_-22.5,2024,1,2024-S1,Stable,97.9,0.6,1.5,97.9,Stable,True
z_37.5_-22.5,2025,1,2025-S1,Stable,99.0,0.0,1.0,99.0,Stable,True
z_37.5_-25.5,2023,2,2023-S2,Stable,95.9,2.0,2.1,95.9,Stable,True
z_37.5_-25.5,2024,2,2024-S2,Stable,88.9,8.7,2.4,88.9,Stable,True
z_37.5_-25.5,2025,2,2025-S2,Stable,96.4,2.2,1.4,96.4,Stable,True
z_37.5_-27.0,2023,1,2023-S1,Diminution,79.7,5.4,79.7,14.9,Diminution,True
z_37.5_-27.0,2023,2,2023-S2,Stable,78.7,17.3,4.1,78.7,Stable,True
z_37.5_-27.0,2024,1,2024-S1,Diminution,84.9,3.8,84.9,11.3,Diminution,True
z_37.5_-27.0,2024,2,2024-S2,Stable,79.1,17.3,3.6,79.1,Stable,True
z_37.5_-27.0,2025,1,2025-S1,Diminution,84.8,4.4,84.8,10.8,Augmentation,False
z_37.5_-27.0,2025,2,2025-S2,Stable,54.9,40.2,5.0,54.9,Stable,True
z_37.5_-28.5,2023,1,2023-S1,Stable,97.0,0.9,2.1,97.0,Diminution,False
z_37.5_-28.5,2023,2,2023-S2,Stable,95.3,2.2,2.5,95.3,Stable,True
z_37.5_-28.5,2024,1,2024-S1,Stable,89.0,8.9,2.0,89.0,Stable,True
z_37.5_-28.5,2024,2,2024-S2,Stable,67.4,28.7,3.9,67.4,Stable,True
z_37.5_-28.5,2025,1,2025-S1,Stable,69.7,26.4,3.9,69.7,Diminution,False
z_37.5_-28.5,2025,2,2025-S2,Stable,84.0,11.8,4.2,84.0,Stable,True
z_37.5_-30.0,2023,1,2023-S1,Stable,96.0,0.9,3.2,96.0,Stable,True
z_37.5_-30.0,2023,2,2023-S2,Stable,96.5,1.1,2.4,96.5,Stable,True
z_37.5_-30.0,2024,1,2024-S1,Stable,96.0,0.9,3.2,96.0,Stable,True
z_37.5_-30.0,2024,2,2024-S2,Stable,96.5,1.1,2.4,96.5,Stable,True
z_37.5_-30.0,2025,1,2025-S1,Stable,96.0,0.9,3.2,96.0,Stable,True
z_37.5_-30.0,2025,2,2025-S2,Stable,96.5,1.4,2.0,96.5,Stable,True
z_37.5_-9.0,2023,1,2023-S1,Diminution,49.8,37.6,49.8,12.6,Diminution,True
z_37.5_-9.0,2023,2,2023-S2,Diminution,40.4,33.1,40.4,26.5,Augmentation,False
z_37.5_-9.0,2024,1,2024-S1,Augmentation,44.8,44.8,37.7,17.5,Stable,False
z_37.5_-9.0,2024,2,2024-S2,Augmentation,67.9,67.9,15.1,17.0,Augmentation,True
z_37.5_-9.0,2025,1,2025-S1,Diminution,46.8,40.8,46.8,12.4,Diminution,True
z_37.5_-9.0,2025,2,2025-S2,Augmentation,48.6,48.6,33.3,18.1,Augmentation,True
z_37.5_0.0,2023,1,2023-S1,Augmentation,57.3,57.3,8.5,34.2,Stable,False
z_37.5_0.0,2023,2,2023-S2,Diminution,51.1,30.7,51.1,18.2,Stable,False
z_37.5_0.0,2024,1,2024-S1,Augmentation,60.9,60.9,10.6,28.6,Stable,False
z_37.5_0.0,2024,2,2024-S2,Diminution,43.6,36.6,43.6,19.9,Stable,False
z_37.5_0.0,2025,1,2025-S1,Augmentation,50.6,50.6,7.2,42.2,Stable,False
z_37.5_0.0,2025,2,2025-S2,Diminution,63.7,18.5,63.7,17.8,Stable,False
z_37.5_1.5,2023,2,2023-S2,Stable,95.0,1.6,3.4,95.0,Diminution,False
z_37.5_1.5,2024,2,2024-S2,Stable,96.4,0.5,3.1,96.4,Diminution,False
z_37.5_1.5,2025,2,2025-S2,Stable,96.4,1.0,2.5,96.4,Stable,True
z_37.5_10.5,2023,1,2023-S1,Stable,60.1,34.2,5.6,60.1,Stable,True
z_37.5_10.5,2023,2,2023-S2,Stable,63.6,32.7,3.6,63.6,Stable,True
z_37.5_10.5,2024,1,2024-S1,Stable,80.1,13.2,6.7,80.1,Stable,True
z_37.5_10.5,2024,2,2024-S2,Stable,91.5,4.9,3.6,91.5,Stable,True
z_37.5_10.5,2025,1,2025-S1,Stable,90.0,1.5,8.5,90.0,Stable,True
z_37.5_10.5,2025,2,2025-S2,Stable,47.9,46.6,5.5,47.9,Stable,True
z_37.5_12.0,2023,1,2023-S1,Diminution,65.3,18.3,65.3,16.4,Augmentation,False
z_37.5_12.0,2023,2,2023-S2,Diminution,41.2,31.9,41.2,26.9,Stable,False
z_37.5_12.0,2024,1,2024-S1,Augmentation,39.0,39.0,37.6,23.4,Stable,False
z_37.5_12.0,2024,2,2024-S2,Diminution,50.1,31.6,50.1,18.3,Stable,False
z_37.5_12.0,2025,1,2025-S1,Diminution,49.6,27.0,49.6,23.4,Augmentation,False
z_37.5_12.0,2025,2,2025-S2,Diminution,46.8,31.6,46.8,21.6,Stable,False
z_37.5_13.5,2023,1,2023-S1,Stable,62.8,35.1,2.0,62.8,Stable,True
z_37.5_13.5,2023,2,2023-S2,Stable,62.9,32.7,4.4,62.9,Stable,True
z_37.5_13.5,2024,1,2024-S1,Stable,55.9,39.0,5.1,55.9,Augmentation,False
z_37.5_13.5,2024,2,2024-S2,Augmentation,51.0,51.0,5.2,43.8,Stable,False
z_37.5_13.5,2025,1,2025-S1,Augmentation,51.2,51.2,9.6,39.2,Stable,False
z_37.5_13.5,2025,2,2025-S2,Augmentation,61.8,61.8,10.1,28.0,Stable,False
z_37.5_15.0,2023,1,2023-S1,Diminution,77.5,12.6,77.5,9.9,Augmentation,False
z_37.5_15.0,2023,2,2023-S2,Diminution,52.0,25.2,52.0,22.8,Stable,False
z_37.5_15.0,2024,1,2024-S1,Diminution,50.5,32.5,50.5,17.0,Stable,False
z_37.5_15.0,2024,2,2024-S2,Diminution,45.4,40.2,45.4,14.4,Augmentation,False
z_37.5_15.0,2025,1,2025-S1,Augmentation,46.0,46.0,43.2,10.7,Stable,False
z_37.5_15.0,2025,2,2025-S2,Augmentation,57.4,57.4,29.7,12.9,Stable,False
z_37.5_16.5,2023,1,2023-S1,Diminution,68.7,4.5,68.7,26.8,Stable,False
z_37.5_16.5,2023,2,2023-S2,Stable,81.1,6.7,12.1,81.1,Stable,True
z_37.5_16.5,2024,1,2024-S1,Diminution,79.4,3.0,79.4,17.6,Diminution,True
z_37.5_16.5,2024,2,2024-S2,Stable,96.8,1.3,1.9,96.8,Stable,True
z_37.5_16.5,2025,1,2025-S1,Diminution,80.1,2.9,80.1,16.9,Diminution,True
z_37.5_16.5,2025,2,2025-S2,Stable,96.2,1.9,1.9,96.2,Augmentation,False
z_37.5_19.5,2023,1,2023-S1,Augmentation,47.0,47.0,36.9,16.1,Diminution,False
z_37.5_19.5,2023,2,2023-S2,Diminution,54.3,33.4,54.3,12.3,Augmentation,False
z_37.5_19.5,2024,1,2024-S1,Augmentation,65.4,65.4,21.7,12.9,Diminution,False
z_37.5_19.5,2024,2,2024-S2,Augmentation,44.8,44.8,44.1,11.1,Stable,False
z_37.5_19.5,2025,1,2025-S1,Augmentation,60.9,60.9,25.3,13.8,Stable,False
z_37.5_19.5,2025,2,2025-S2,Augmentation,55.9,55.9,33.0,11.1,Diminution,False
z_37.5_21.0,2023,1,2023-S1,Diminution,54.2,38.9,54.2,6.9,Augmentation,False
z_37.5_21.0,2023,2,2023-S2,Diminution,50.1,43.4,50.1,6.6,Augmentation,False
z_37.5_21.0,2024,1,2024-S1,Augmentation,49.9,49.9,42.7,7.5,Diminution,False
z_37.5_21.0,2024,2,2024-S2,Augmentation,48.5,48.5,41.8,9.7,Augmentation,True
z_37.5_21.0,2025,1,2025-S1,Diminution,62.5,31.7,62.5,5.8,Stable,False
z_37.5_21.0,2025,2,2025-S2,Augmentation,55.9,55.9,34.2,9.9,Diminution,False
z_37.5_22.5,2023,1,2023-S1,Augmentation,57.1,57.1,37.0,5.9,Augmentation,True
z_37.5_22.5,2023,2,2023-S2,Diminution,59.5,35.3,59.5,5.2,Stable,False
z_37.5_22.5,2024,1,2024-S1,Augmentation,60.5,60.5,33.6,5.9,Augmentation,True
z_37.5_22.5,2024,2,2024-S2,Augmentation,55.0,55.0,39.5,5.5,Augmentation,True
z_37.5_22.5,2025,1,2025-S1,Augmentation,67.8,67.8,25.4,6.8,Stable,False
z_37.5_22.5,2025,2,2025-S2,Augmentation,55.6,55.6,38.3,6.1,Diminution,False
z_37.5_24.0,2023,1,2023-S1,Augmentation,51.1,51.1,43.7,5.2,Stable,False
z_37.5_24.0,2023,2,2023-S2,Augmentation,49.3,49.3,46.2,4.5,Diminution,False
z_37.5_24.0,2024,1,2024-S1,Diminution,47.1,46.5,47.1,6.4,Diminution,True
z_37.5_24.0,2024,2,2024-S2,Diminution,68.7,25.8,68.7,5.5,Stable,False
z_37.5_24.0,2025,1,2025-S1,Diminution,47.8,46.8,47.8,5.4,Stable,False
z_37.5_24.0,2025,2,2025-S2,Augmentation,47.3,47.3,46.8,5.9,Diminution,False
z_37.5_25.5,2023,1,2023-S1,Augmentation,54.1,54.1,32.8,13.1,Stable,False
z_37.5_25.5,2023,2,2023-S2,Diminution,52.5,35.6,52.5,12.0,Augmentation,False
z_37.5_25.5,2024,1,2024-S1,Augmentation,58.1,58.1,27.4,14.5,Diminution,False
z_37.5_25.5,2024,2,2024-S2,Diminution,47.6,38.7,47.6,13.7,Diminution,True
z_37.5_25.5,2025,1,2025-S1,Diminution,43.9,42.7,43.9,13.5,Stable,False
z_37.5_25.5,2025,2,2025-S2,Diminution,45.5,40.6,45.5,13.9,Diminution,True
z_37.5_27.0,2023,1,2023-S1,Stable,94.7,3.2,2.1,94.7,Stable,True
z_37.5_27.0,2023,2,2023-S2,Stable,63.5,34.2,2.3,63.5,Diminution,False
z_37.5_27.0,2024,1,2024-S1,Stable,78.6,18.3,3.1,78.6,Stable,True
z_37.5_27.0,2024,2,2024-S2,Stable,93.9,3.9,2.3,93.9,Diminution,False
z_37.5_27.0,2025,1,2025-S1,Stable,96.4,1.9,1.7,96.4,Stable,True
z_37.5_27.0,2025,2,2025-S2,Stable,94.4,3.1,2.6,94.4,Stable,True
z_37.5_4.5,2023,1,2023-S1,Stable,97.7,1.2,1.0,97.7,Stable,True
z_37.5_4.5,2023,2,2023-S2,Diminution,91.3,0.1,91.3,8.6,Stable,False
z_37.5_4.5,2024,1,2024-S1,Stable,94.5,4.4,1.1,94.5,Stable,True
z_37.5_4.5,2024,2,2024-S2,Diminution,87.2,0.2,87.2,12.6,Diminution,True
z_37.5_4.5,2025,1,2025-S1,Stable,98.0,0.9,1.1,98.0,Stable,True
z_37.5_4.5,2025,2,2025-S2,Diminution,89.3,0.2,89.3,10.5,Diminution,True
z_37.5_6.0,2023,1,2023-S1,Stable,92.1,6.6,1.3,92.1,Stable,True
z_37.5_6.0,2024,1,2024-S1,Stable,94.5,4.0,1.4,94.5,Stable,True
z_37.5_6.0,2025,1,2025-S1,Stable,82.6,14.8,2.5,82.6,Stable,True
z_37.5_7.5,2023,1,2023-S1,Stable,61.2,31.7,7.1,61.2,Stable,True
z_37.5_7.5,2023,2,2023-S2,Stable,65.2,31.9,2.9,65.2,Diminution,False
z_37.5_7.5,2024,1,2024-S1,Stable,75.5,14.6,9.9,75.5,Stable,True
z_37.5_7.5,2024,2,2024-S2,Stable,84.1,13.0,2.8,84.1,Stable,True
z_37.5_7.5,2025,1,2025-S1,Stable,93.8,3.4,2.8,93.8,Stable,True
z_37.5_7.5,2025,2,2025-S2,Stable,85.9,10.7,3.4,85.9,Stable,True
z_37.5_9.0,2023,1,2023-S1,Diminution,74.8,6.7,74.8,18.5,Diminution,True
z_37.5_9.0,2023,2,2023-S2,Stable,86.5,8.4,5.2,86.5,Stable,True
z_37.5_9.0,2024,1,2024-S1,Diminution,62.1,7.0,62.1,30.9,Stable,False
z_37.5_9.0,2024,2,2024-S2,Stable,84.1,8.8,7.0,84.1,Stable,True
z_37.5_9.0,2025,1,2025-S1,Diminution,44.6,26.8,44.6,28.6,Stable,False
z_37.5_9.0,2025,2,2025-S2,Stable,57.9,38.8,3.3,57.9,Stable,True
z_39.0_-1.5,2023,1,2023-S1,Augmentation,44.6,44.6,35.0,20.4,Stable,False
z_39.0_-1.5,2023,2,2023-S2,Augmentation,45.7,45.7,33.4,20.9,Stable,False
z_39.0_-1.5,2024,1,2024-S1,Augmentation,45.8,45.8,35.3,18.9,Stable,False
z_39.0_-1.5,2024,2,2024-S2,Augmentation,48.4,48.4,31.9,19.7,Stable,False
z_39.0_-1.5,2025,1,2025-S1,Augmentation,46.1,46.1,29.8,24.1,Augmentation,True
z_39.0_-1.5,2025,2,2025-S2,Augmentation,49.4,49.4,30.2,20.3,Stable,False
z_39.0_-10.5,2023,1,2023-S1,Diminution,45.7,27.6,45.7,26.7,Diminution,True
z_39.0_-10.5,2023,2,2023-S2,Diminution,68.8,14.5,68.8,16.7,Augmentation,False
z_39.0_-10.5,2024,1,2024-S1,Diminution,40.6,26.1,40.6,33.3,Diminution,True
z_39.0_-10.5,2024,2,2024-S2,Diminution,46.6,28.0,46.6,25.4,Stable,False
z_39.0_-10.5,2025,1,2025-S1,Diminution,59.0,18.2,59.0,22.8,Stable,False
z_39.0_-10.5,2025,2,2025-S2,Diminution,50.6,25.4,50.6,24.0,Stable,False
z_39.0_-31.5,2023,1,2023-S1,Stable,99.1,0.2,0.7,99.1,Stable,True
z_39.0_-31.5,2023,2,2023-S2,Stable,91.1,7.0,1.9,91.1,Stable,True
z_39.0_-31.5,2024,1,2024-S1,Stable,99.2,0.0,0.7,99.2,Stable,True
z_39.0_-31.5,2024,2,2024-S2,Stable,96.6,1.2,2.1,96.6,Stable,True
z_39.0_-31.5,2025,1,2025-S1,Stable,99.4,0.1,0.6,99.4,Stable,True
z_39.0_-31.5,2025,2,2025-S2,Stable,88.0,8.9,3.2,88.0,Stable,True
z_39.0_-9.0,2023,1,2023-S1,Stable,54.4,36.5,9.1,54.4,Diminution,False
z_39.0_-9.0,2023,2,2023-S2,Diminution,62.6,16.9,62.6,20.5,Diminution,True
z_39.0_-9.0,2024,1,2024-S1,Stable,66.3,29.3,4.4,66.3,Diminution,False
z_39.0_-9.0,2024,2,2024-S2,Diminution,84.1,6.4,84.1,9.5,Stable,False
z_39.0_-9.0,2025,1,2025-S1,Stable,48.1,42.8,9.1,48.1,Stable,True
z_39.0_-9.0,2025,2,2025-S2,Diminution,61.0,14.8,61.0,24.2,Stable,False
z_39.0_0.0,2023,1,2023-S1,Diminution,68.8,10.5,68.8,20.7,Stable,False
z_39.0_0.0,2023,2,2023-S2,Diminution,51.3,28.4,51.3,20.3,Stable,False
z_39.0_0.0,2024,1,2024-S1,Diminution,54.3,22.0,54.3,23.8,Stable,False
z_39.0_0.0,2024,2,2024-S2,Diminution,44.3,27.9,44.3,27.8,Stable,False
z_39.0_0.0,2025,1,2025-S1,Diminution,36.7,31.9,36.7,31.4,Diminution,True
z_39.0_0.0,2025,2,2025-S2,Diminution,58.1,19.6,58.1,22.3,Stable,False
z_39.0_1.5,2023,1,2023-S1,Diminution,57.4,27.8,57.4,14.8,Diminution,True
z_39.0_1.5,2023,2,2023-S2,Diminution,54.2,24.6,54.2,21.2,Augmentation,False
z_39.0_1.5,2024,1,2024-S1,Diminution,50.8,27.0,50.8,22.2,Diminution,True
z_39.0_1.5,2024,2,2024-S2,Diminution,47.8,30.2,47.8,22.0,Stable,False
z_39.0_1.5,2025,1,2025-S1,Diminution,64.4,17.6,64.4,18.0,Stable,False
z_39.0_1.5,2025,2,2025-S2,Diminution,40.9,27.5,40.9,31.7,Stable,False
z_39.0_10.5,2023,1,2023-S1,Stable,83.4,12.7,4.0,83.4,Stable,True
z_39.0_10.5,2023,2,2023-S2,Stable,98.5,0.1,1.5,98.5,Stable,True
z_39.0_10.5,2024,1,2024-S1,Stable,93.5,3.8,2.7,93.5,Stable,True
z_39.0_10.5,2024,2,2024-S2,Stable,91.9,6.4,1.7,91.9,Stable,True
z_39.0_10.5,2025,1,2025-S1,Stable,86.6,8.9,4.4,86.6,Stable,True
z_39.0_10.5,2025,2,2025-S2,Stable,98.4,0.0,1.6,98.4,Stable,True
z_39.0_13.5,2023,1,2023-S1,Stable,83.9,13.2,2.9,83.9,Stable,True
z_39.0_13.5,2023,2,2023-S2,Stable,95.7,2.0,2.3,95.7,Stable,True
z_39.0_13.5,2024,1,2024-S1,Stable,96.0,1.2,2.9,96.0,Stable,True
z_39.0_13.5,2024,2,2024-S2,Stable,96.6,1.4,2.0,96.6,Stable,True
z_39.0_13.5,2025,1,2025-S1,Stable,95.5,1.7,2.8,95.5,Stable,True
z_39.0_13.5,2025,2,2025-S2,Stable,96.4,0.9,2.7,96.4,Stable,True
z_39.0_15.0,2023,1,2023-S1,Stable,60.2,26.9,12.8,60.2,Stable,True
z_39.0_15.0,2023,2,2023-S2,Stable,67.3,25.4,7.4,67.3,Stable,True
z_39.0_15.0,2024,1,2024-S1,Stable,84.5,8.9,6.6,84.5,Stable,True
z_39.0_15.0,2024,2,2024-S2,Stable,82.5,12.5,5.0,82.5,Stable,True
z_39.0_15.0,2025,1,2025-S1,Stable,85.0,2.9,12.1,85.0,Stable,True
z_39.0_15.0,2025,2,2025-S2,Stable,83.4,11.3,5.3,83.4,Stable,True
z_39.0_16.5,2023,1,2023-S1,Diminution,53.0,15.7,53.0,31.3,Stable,False
z_39.0_16.5,2023,2,2023-S2,Diminution,52.5,20.7,52.5,26.8,Stable,False
z_39.0_16.5,2024,1,2024-S1,Diminution,49.3,21.2,49.3,29.5,Stable,False
z_39.0_16.5,2024,2,2024-S2,Diminution,40.2,27.6,40.2,32.2,Stable,False
z_39.0_16.5,2025,1,2025-S1,Diminution,49.5,21.9,49.5,28.6,Augmentation,False
z_39.0_16.5,2025,2,2025-S2,Augmentation,39.4,39.4,33.0,27.6,Stable,False
z_39.0_18.0,2023,1,2023-S1,Diminution,37.3,36.0,37.3,26.7,Diminution,True
z_39.0_18.0,2023,2,2023-S2,Diminution,58.1,19.7,58.1,22.2,Diminution,True
z_39.0_18.0,2024,1,2024-S1,Diminution,57.6,20.8,57.6,21.5,Augmentation,False
z_39.0_18.0,2024,2,2024-S2,Diminution,40.1,35.0,40.1,24.9,Augmentation,False
z_39.0_18.0,2025,1,2025-S1,Augmentation,50.4,50.4,27.3,22.3,Stable,False
z_39.0_18.0,2025,2,2025-S2,Augmentation,44.6,44.6,32.5,22.9,Stable,False
z_39.0_19.5,2023,1,2023-S1,Augmentation,72.5,72.5,21.9,5.6,Augmentation,True
z_39.0_19.5,2023,2,2023-S2,Augmentation,56.7,56.7,37.6,5.7,Diminution,False
z_39.0_19.5,2024,1,2024-S1,Augmentation,64.5,64.5,28.7,6.8,Stable,False
z_39.0_19.5,2024,2,2024-S2,Diminution,62.7,30.7,62.7,6.6,Stable,False
z_39.0_19.5,2025,1,2025-S1,Augmentation,63.1,63.1,30.1,6.7,Augmentation,True
z_39.0_19.5,2025,2,2025-S2,Diminution,50.8,42.8,50.8,6.4,Diminution,True
z_39.0_22.5,2023,1,2023-S1,Augmentation,48.4,48.4,41.9,9.7,Diminution,False
z_39.0_22.5,2023,2,2023-S2,Diminution,49.7,41.8,49.7,8.6,Augmentation,False
z_39.0_22.5,2024,1,2024-S1,Augmentation,50.2,50.2,43.2,6.5,Diminution,False
z_39.0_22.5,2024,2,2024-S2,Diminution,54.0,36.6,54.0,9.4,Diminution,True
