zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_54.0_13.5,2,2023,2,Diminution,49.9,32.6,49.9,17.6,Stable,False
z_54.0_13.5,3,2023,3,Diminution,49.4,31.1,49.4,19.5,Augmentation,False
z_54.0_13.5,4,2023,4,Diminution,41.0,40.3,41.0,18.7,Augmentation,False
z_54.0_13.5,5,2023,5,Augmentation,47.6,47.6,35.2,17.2,Augmentation,True
z_54.0_13.5,6,2023,6,Augmentation,55.0,55.0,30.1,14.9,Augmentation,True
z_54.0_13.5,7,2023,7,Augmentation,49.3,49.3,35.5,15.2,Stable,False
z_54.0_13.5,8,2023,8,Augmentation,46.9,46.9,35.8,17.3,Augmentation,True
z_54.0_13.5,9,2023,9,Diminution,54.4,31.1,54.4,14.6,Stable,False
z_54.0_13.5,10,2023,10,Diminution,57.7,29.0,57.7,13.3,Augmentation,False
z_54.0_13.5,11,2023,11,Diminution,70.2,21.3,70.2,8.5,Augmentation,False
z_54.0_13.5,12,2023,12,Diminution,70.1,21.6,70.1,8.3,Stable,False
z_54.0_13.5,1,2024,1,Diminution,57.8,30.7,57.8,11.5,Augmentation,False
z_54.0_13.5,2,2024,2,Diminution,63.8,26.5,63.8,9.6,Stable,False
z_54.0_13.5,3,2024,3,Diminution,65.4,24.1,65.4,10.6,Augmentation,False
z_54.0_13.5,4,2024,4,Diminution,69.1,21.0,69.1,9.9,Stable,False
z_54.0_13.5,5,2024,5,Diminution,56.3,30.0,56.3,13.8,Stable,False
z_54.0_13.5,6,2024,6,Augmentation,45.5,45.5,40.7,13.8,Augmentation,True
z_54.0_13.5,7,2024,7,Diminution,46.1,41.1,46.1,12.8,Stable,False
z_54.0_13.5,8,2024,8,Augmentation,44.0,44.0,43.2,12.7,Stable,False
z_54.0_13.5,9,2024,9,Diminution,52.6,33.7,52.6,13.7,Diminution,True
z_54.0_13.5,10,2024,10,Diminution,52.8,30.5,52.8,16.7,Stable,False
z_54.0_13.5,11,2024,11,Diminution,51.3,31.1,51.3,17.6,Augmentation,False
z_54.0_13.5,12,2024,12,Diminution,49.6,34.0,49.6,16.4,Stable,False
z_54.0_13.5,1,2025,1,Diminution,45.1,35.2,45.1,19.7,Stable,False
z_54.0_13.5,2,2025,2,Diminution,48.9,33.2,48.9,17.9,Diminution,True
z_54.0_13.5,3,2025,3,Diminution,56.3,24.6,56.3,19.1,Diminution,True
z_54.0_13.5,4,2025,4,Diminution,58.2,23.2,58.2,18.7,Stable,False
z_54.0_13.5,5,2025,5,Diminution,45.3,34.9,45.3,19.8,Stable,False
z_54.0_13.5,6,2025,6,Augmentation,54.5,54.5,29.0,16.5,Stable,False
z_54.0_13.5,7,2025,7,Augmentation,47.2,47.2,32.5,20.2,Diminution,False
z_54.0_13.5,8,2025,8,Augmentation,44.8,44.8,28.2,27.0,Augmentation,True
z_54.0_13.5,9,2025,9,Diminution,42.4,36.3,42.4,21.3,Diminution,True
z_54.0_13.5,10,2025,10,Augmentation,42.7,42.7,33.1,24.2,Stable,False
z_54.0_13.5,11,2025,11,Augmentation,39.9,39.9,35.8,24.3,Diminution,False
z_54.0_13.5,12,2025,12,Stable,49.3,39.1,11.6,49.3,Diminution,False
z_54.0_15.0,1,2023,1,Stable,73.2,26.1,0.6,73.2,Stable,True
z_54.0_15.0,2,2023,2,Stable,71.2,28.3,0.5,71.2,Stable,True
z_54.0_15.0,3,2023,3,Stable,74.6,24.7,0.7,74.6,Stable,True
z_54.0_15.0,4,2023,4,Stable,66.2,33.3,0.5,66.2,Diminution,False
z_54.0_15.0,5,2023,5,Stable,73.8,25.6,0.6,73.8,Stable,True
z_54.0_15.0,6,2023,6,Stable,69.4,29.8,0.8,69.4,Stable,True
z_54.0_15.0,7,2023,7,Stable,67.1,32.3,0.5,67.1,Stable,True
z_54.0_15.0,9,2023,9,Stable,68.2,31.2,0.6,68.2,Stable,True
z_54.0_15.0,10,2023,10,Stable,66.5,32.9,0.6,66.5,Stable,True
z_54.0_15.0,11,2023,11,Stable,67.8,31.7,0.5,67.8,Stable,True
z_54.0_15.0,12,2023,12,Stable,67.6,31.7,0.8,67.6,Diminution,False
z_54.0_15.0,1,2024,1,Stable,73.1,26.2,0.6,73.1,Stable,True
z_54.0_15.0,2,2024,2,Stable,70.3,29.1,0.6,70.3,Stable,True
z_54.0_15.0,3,2024,3,Stable,74.1,25.3,0.6,74.1,Stable,True
z_54.0_15.0,4,2024,4,Stable,73.8,25.3,0.9,73.8,Diminution,False
z_54.0_15.0,5,2024,5,Stable,73.8,25.6,0.6,73.8,Stable,True
z_54.0_15.0,6,2024,6,Stable,66.5,33.0,0.5,66.5,Stable,True
z_54.0_15.0,7,2024,7,Stable,66.8,32.5,0.7,66.8,Stable,True
z_54.0_15.0,9,2024,9,Stable,67.8,31.6,0.6,67.8,Stable,True
z_54.0_15.0,10,2024,10,Stable,67.0,32.4,0.6,67.0,Stable,True
z_54.0_15.0,11,2024,11,Stable,68.1,31.3,0.6,68.1,Stable,True
z_54.0_15.0,12,2024,12,Stable,71.0,28.4,0.6,71.0,Diminution,False
z_54.0_15.0,1,2025,1,Stable,69.5,29.9,0.6,69.5,Stable,True
z_54.0_15.0,2,2025,2,Stable,71.9,27.2,0.9,71.9,Diminution,False
z_54.0_15.0,3,2025,3,Stable,70.4,28.8,0.8,70.4,Stable,True
z_54.0_15.0,4,2025,4,Stable,73.7,25.9,0.5,73.7,Stable,True
z_54.0_15.0,5,2025,5,Stable,74.1,25.0,0.9,74.1,Stable,True
z_54.0_15.0,6,2025,6,Stable,71.3,27.9,0.8,71.3,Stable,True
z_54.0_15.0,7,2025,7,Stable,66.0,32.9,1.2,66.0,Stable,True
z_54.0_15.0,9,2025,9,Stable,68.8,30.5,0.7,68.8,Stable,True
z_54.0_15.0,10,2025,10,Stable,66.3,33.0,0.7,66.3,Stable,True
z_54.0_15.0,11,2025,11,Stable,61.9,37.0,1.1,61.9,Stable,True
z_54.0_15.0,12,2025,12,Stable,71.6,27.8,0.6,71.6,Diminution,False
z_54.0_16.5,1,2023,1,Stable,65.6,28.4,6.0,65.6,Stable,True
z_54.0_16.5,4,2023,4,Stable,64.5,28.9,6.6,64.5,Diminution,False
z_54.0_16.5,5,2023,5,Stable,62.3,29.6,8.1,62.3,Stable,True
z_54.0_16.5,6,2023,6,Stable,56.3,38.5,5.2,56.3,Stable,True
z_54.0_16.5,7,2023,7,Stable,58.6,36.4,4.9,58.6,Stable,True
z_54.0_16.5,8,2023,8,Stable,58.5,36.8,4.7,58.5,Stable,True
z_54.0_16.5,11,2023,11,Stable,63.0,31.3,5.6,63.0,Stable,True
z_54.0_16.5,12,2023,12,Stable,65.6,28.4,6.0,65.6,Stable,True
z_54.0_16.5,1,2024,1,Stable,61.0,33.1,5.9,61.0,Stable,True
z_54.0_16.5,4,2024,4,Stable,63.3,29.4,7.3,63.3,Diminution,False
z_54.0_16.5,5,2024,5,Stable,62.3,29.6,8.1,62.3,Stable,True
z_54.0_16.5,6,2024,6,Stable,59.6,35.4,5.0,59.6,Stable,True
z_54.0_16.5,7,2024,7,Stable,59.1,36.3,4.6,59.1,Stable,True
z_54.0_16.5,8,2024,8,Stable,61.5,34.0,4.5,61.5,Stable,True
z_54.0_16.5,11,2024,11,Stable,62.7,31.4,6.0,62.7,Stable,True
z_54.0_16.5,12,2024,12,Stable,66.2,28.2,5.6,66.2,Stable,True
z_54.0_16.5,1,2025,1,Stable,64.7,29.6,5.7,64.7,Stable,True
z_54.0_16.5,4,2025,4,Stable,64.5,28.9,6.6,64.5,Diminution,False
z_54.0_16.5,5,2025,5,Stable,62.3,29.6,8.1,62.3,Stable,True
z_54.0_16.5,6,2025,6,Stable,59.3,35.2,5.5,59.3,Stable,True
z_54.0_16.5,7,2025,7,Stable,58.6,36.4,4.9,58.6,Stable,True
z_54.0_16.5,8,2025,8,Stable,61.6,33.4,4.9,61.6,Stable,True
z_54.0_16.5,11,2025,11,Stable,63.8,30.2,6.0,63.8,Stable,True
z_54.0_16.5,12,2025,12,Stable,65.6,28.4,6.0,65.6,Stable,True
z_54.0_18.0,1,2023,1,Diminution,53.5,22.5,53.5,23.9,Augmentation,False
z_54.0_18.0,2,2023,2,Diminution,49.9,25.2,49.9,24.9,Augmentation,False
z_54.0_18.0,3,2023,3,Diminution,48.7,31.6,48.7,19.7,Stable,False
z_54.0_18.0,4,2023,4,Diminution,53.1,30.6,53.1,16.3,Augmentation,False
z_54.0_18.0,5,2023,5,Diminution,45.2,38.1,45.2,16.7,Augmentation,False
z_54.0_18.0,6,2023,6,Diminution,52.0,34.5,52.0,13.4,Stable,False
z_54.0_18.0,7,2023,7,Diminution,47.1,38.8,47.1,14.1,Stable,False
z_54.0_18.0,8,2023,8,Diminution,56.8,25.1,56.8,18.1,Stable,False
z_54.0_18.0,9,2023,9,Diminution,49.3,32.0,49.3,18.7,Stable,False
z_54.0_18.0,10,2023,10,Diminution,41.4,39.5,41.4,19.1,Stable,False
z_54.0_18.0,11,2023,11,Augmentation,39.6,39.6,39.1,21.3,Diminution,False
z_54.0_18.0,12,2023,12,Diminution,37.7,35.5,37.7,26.8,Augmentation,False
z_54.0_18.0,1,2024,1,Diminution,42.5,32.5,42.5,25.0,Stable,False
z_54.0_18.0,2,2024,2,Augmentation,37.7,37.7,31.8,30.5,Stable,False
z_54.0_18.0,3,2024,3,Diminution,37.7,33.4,37.7,29.0,Stable,False
z_54.0_18.0,4,2024,4,Stable,45.8,41.4,12.8,45.8,Stable,True
z_54.0_18.0,5,2024,5,Stable,50.1,37.1,12.8,50.1,Augmentation,False
z_54.0_18.0,6,2024,6,Augmentation,51.7,51.7,14.6,33.7,Diminution,False
z_54.0_18.0,7,2024,7,Stable,46.1,44.9,9.0,46.1,Stable,True
z_54.0_18.0,8,2024,8,Stable,45.7,44.5,9.8,45.7,Stable,True
z_54.0_18.0,9,2024,9,Stable,49.2,40.2,10.6,49.2,Diminution,False
z_54.0_18.0,10,2024,10,Stable,48.0,45.5,6.6,48.0,Diminution,False
z_54.0_18.0,11,2024,11,Stable,61.4,35.9,2.7,61.4,Diminution,False
z_54.0_18.0,12,2024,12,Stable,54.1,44.9,1.0,54.1,Diminution,False
z_54.0_18.0,1,2025,1,Stable,60.3,38.1,1.6,60.3,Diminution,False
z_54.0_18.0,2,2025,2,Stable,62.9,34.8,2.3,62.9,Stable,True
z_54.0_18.0,3,2025,3,Stable,61.8,35.6,2.6,61.8,Augmentation,False
z_54.0_18.0,4,2025,4,Stable,51.6,40.9,7.4,51.6,Stable,True
z_54.0_18.0,5,2025,5,Augmentation,50.3,50.3,6.1,43.6,Diminution,False
z_54.0_18.0,6,2025,6,Stable,58.7,38.7,2.6,58.7,Stable,True
z_54.0_18.0,7,2025,7,Stable,50.5,43.8,5.6,50.5,Stable,True
z_54.0_18.0,8,2025,8,Augmentation,44.8,44.8,14.3,40.9,Diminution,False
z_54.0_18.0,9,2025,9,Stable,52.3,43.0,4.7,52.3,Diminution,False
z_54.0_18.0,10,2025,10,Stable,58.3,40.4,1.2,58.3,Stable,True
z_54.0_18.0,11,2025,11,Stable,61.4,37.5,1.0,61.4,Diminution,False
z_54.0_18.0,12,2025,12,Stable,55.1,42.7,2.3,55.1,Diminution,False
z_54.0_3.0,1,2023,1,Stable,68.4,28.7,3.0,68.4,Stable,True
z_54.0_3.0,3,2023,3,Stable,67.9,28.7,3.4,67.9,Stable,True
z_54.0_3.0,4,2023,4,Stable,67.8,28.9,3.4,67.8,Stable,True
z_54.0_3.0,5,2023,5,Stable,66.8,29.5,3.6,66.8,Stable,True
z_54.0_3.0,7,2023,7,Stable,61.1,36.9,2.1,61.1,Stable,True
z_54.0_3.0,9,2023,9,Stable,66.9,30.8,2.4,66.9,Stable,True
z_54.0_3.0,11,2023,11,Stable,66.3,31.1,2.6,66.3,Stable,True
z_54.0_3.0,12,2023,12,Stable,68.2,28.6,3.2,68.2,Stable,True
z_54.0_3.0,1,2024,1,Stable,68.4,28.7,3.0,68.4,Stable,True
z_54.0_3.0,3,2024,3,Stable,67.9,28.7,3.4,67.9,Stable,True
z_54.0_3.0,4,2024,4,Stable,67.8,28.9,3.4,67.8,Stable,True
z_54.0_3.0,5,2024,5,Stable,66.8,29.5,3.6,66.8,Stable,True
z_54.0_3.0,7,2024,7,Stable,60.6,37.3,2.1,60.6,Stable,True
z_54.0_3.0,9,2024,9,Stable,66.7,30.7,2.6,66.7,Stable,True
z_54.0_3.0,11,2024,11,Stable,66.3,31.1,2.6,66.3,Stable,True
z_54.0_3.0,12,2024,12,Stable,68.1,29.0,2.9,68.1,Stable,True
z_54.0_3.0,1,2025,1,Stable,68.4,28.7,3.0,68.4,Stable,True
z_54.0_3.0,3,2025,3,Stable,67.9,28.7,3.4,67.9,Stable,True
z_54.0_3.0,4,2025,4,Stable,67.8,28.9,3.4,67.8,Stable,True
z_54.0_3.0,5,2025,5,Stable,66.8,29.5,3.6,66.8,Stable,True
z_54.0_3.0,7,2025,7,Stable,60.6,37.3,2.1,60.6,Stable,True
z_54.0_3.0,9,2025,9,Stable,66.7,30.7,2.6,66.7,Stable,True
z_54.0_3.0,11,2025,11,Stable,66.3,31.1,2.6,66.3,Stable,True
z_54.0_3.0,12,2025,12,Stable,68.1,29.0,2.9,68.1,Stable,True
z_54.0_4.5,1,2023,1,Stable,59.5,29.7,10.9,59.5,Stable,True
z_54.0_4.5,2,2023,2,Stable,58.7,28.8,12.5,58.7,Stable,True
z_54.0_4.5,3,2023,3,Stable,61.2,26.9,11.9,61.2,Stable,True
z_54.0_4.5,5,2023,5,Stable,54.3,32.9,12.9,54.3,Stable,True
z_54.0_4.5,6,2023,6,Stable,57.0,31.1,11.8,57.0,Stable,True
z_54.0_4.5,7,2023,7,Stable,54.6,34.8,10.5,54.6,Stable,True
z_54.0_4.5,9,2023,9,Stable,59.6,28.1,12.3,59.6,Stable,True
z_54.0_4.5,10,2023,10,Stable,58.3,30.7,11.0,58.3,Stable,True
z_54.0_4.5,11,2023,11,Stable,58.4,29.1,12.5,58.4,Stable,True
z_54.0_4.5,12,2023,12,Stable,56.9,31.8,11.3,56.9,Stable,True
z_54.0_4.5,1,2024,1,Stable,61.2,26.8,12.0,61.2,Stable,True
z_54.0_4.5,2,2024,2,Stable,55.6,32.8,11.6,55.6,Stable,True
z_54.0_4.5,3,2024,3,Stable,58.4,27.4,14.2,58.4,Stable,True
z_54.0_4.5,5,2024,5,Stable,53.9,33.3,12.8,53.9,Stable,True
z_54.0_4.5,6,2024,6,Stable,54.9,33.5,11.6,54.9,Stable,True
z_54.0_4.5,7,2024,7,Stable,54.9,34.6,10.5,54.9,Stable,True
z_54.0_4.5,9,2024,9,Stable,59.6,28.1,12.3,59.6,Stable,True
z_54.0_4.5,10,2024,10,Stable,59.1,29.6,11.3,59.1,Stable,True
z_54.0_4.5,11,2024,11,Stable,59.4,28.5,12.1,59.4,Stable,True
z_54.0_4.5,12,2024,12,Stable,60.5,27.9,11.6,60.5,Stable,True
z_54.0_4.5,1,2025,1,Stable,61.2,26.8,12.0,61.2,Stable,True
z_54.0_4.5,2,2025,2,Stable,59.2,28.9,11.9,59.2,Stable,True
z_54.0_4.5,3,2025,3,Stable,58.4,27.4,14.2,58.4,Stable,True
z_54.0_4.5,5,2025,5,Stable,59.3,28.6,12.1,59.3,Stable,True
z_54.0_4.5,6,2025,6,Stable,56.3,32.4,11.3,56.3,Stable,True
z_54.0_4.5,7,2025,7,Stable,54.7,35.8,9.5,54.7,Stable,True
z_54.0_4.5,9,2025,9,Stable,60.6,26.8,12.7,60.6,Stable,True
z_54.0_4.5,10,2025,10,Stable,58.4,30.7,11.0,58.4,Stable,True
z_54.0_4.5,11,2025,11,Stable,60.1,28.3,11.7,60.1,Stable,True
z_54.0_4.5,12,2025,12,Stable,61.1,27.0,11.9,61.1,Stable,True
z_54.0_6.0,1,2023,1,Stable,70.3,28.8,0.9,70.3,Stable,True
z_54.0_6.0,2,2023,2,Stable,68.9,30.2,0.9,68.9,Stable,True
z_54.0_6.0,3,2023,3,Stable,68.1,31.0,0.9,68.1,Stable,True
z_54.0_6.0,4,2023,4,Stable,71.7,27.6,0.7,71.7,Stable,True
z_54.0_6.0,5,2023,5,Stable,69.5,29.7,0.8,69.5,Stable,True
z_54.0_6.0,6,2023,6,Stable,65.0,34.4,0.6,65.0,Stable,True
z_54.0_6.0,7,2023,7,Stable,56.2,42.3,1.5,56.2,Stable,True
z_54.0_6.0,8,2023,8,Stable,63.1,36.1,0.8,63.1,Stable,True
z_54.0_6.0,9,2023,9,Stable,66.5,32.7,0.8,66.5,Stable,True
z_54.0_6.0,10,2023,10,Stable,64.8,34.6,0.6,64.8,Stable,True
z_54.0_6.0,11,2023,11,Stable,65.9,33.4,0.7,65.9,Stable,True
z_54.0_6.0,12,2023,12,Stable,69.2,30.1,0.7,69.2,Stable,True
z_54.0_6.0,1,2024,1,Stable,66.5,32.8,0.7,66.5,Augmentation,False
z_54.0_6.0,2,2024,2,Stable,75.3,24.0,0.7,75.3,Stable,True
z_54.0_6.0,3,2024,3,Stable,75.9,23.4,0.7,75.9,Stable,True
z_54.0_6.0,4,2024,4,Stable,71.3,28.0,0.7,71.3,Stable,True
z_54.0_6.0,5,2024,5,Stable,70.6,28.1,1.4,70.6,Stable,True
z_54.0_6.0,6,2024,6,Stable,64.8,34.5,0.8,64.8,Stable,True
z_54.0_6.0,7,2024,7,Stable,62.8,36.6,0.6,62.8,Stable,True
z_54.0_6.0,8,2024,8,Stable,63.5,35.8,0.7,63.5,Stable,True
z_54.0_6.0,9,2024,9,Stable,66.5,32.7,0.8,66.5,Stable,True
z_54.0_6.0,10,2024,10,Stable,64.9,34.6,0.6,64.9,Stable,True
z_54.0_6.0,11,2024,11,Stable,63.8,35.6,0.6,63.8,Stable,True
z_54.0_6.0,12,2024,12,Stable,67.9,31.3,0.8,67.9,Stable,True
z_54.0_6.0,1,2025,1,Stable,66.3,33.0,0.7,66.3,Stable,True
z_54.0_6.0,2,2025,2,Stable,69.3,30.0,0.7,69.3,Stable,True
z_54.0_6.0,3,2025,3,Stable,69.8,29.1,1.1,69.8,Stable,True
z_54.0_6.0,4,2025,4,Stable,69.2,30.1,0.7,69.2,Stable,True
z_54.0_6.0,5,2025,5,Stable,68.7,30.4,0.9,68.7,Stable,True
z_54.0_6.0,6,2025,6,Stable,65.0,34.4,0.6,65.0,Stable,True
z_54.0_6.0,7,2025,7,Stable,63.1,36.3,0.6,63.1,Stable,True
z_54.0_6.0,8,2025,8,Stable,63.8,35.5,0.7,63.8,Stable,True
z_54.0_6.0,9,2025,9,Stable,65.4,33.8,0.8,65.4,Stable,True
z_54.0_6.0,10,2025,10,Stable,64.8,34.6,0.6,64.8,Stable,True
z_54.0_6.0,11,2025,11,Stable,64.5,34.9,0.6,64.5,Stable,True
z_54.0_6.0,12,2025,12,Stable,68.2,30.9,0.9,68.2,Stable,True
z_54.0_7.5,1,2023,1,Diminution,54.1,32.3,54.1,13.6,Diminution,True
z_54.0_7.5,2,2023,2,Diminution,56.9,30.5,56.9,12.6,Stable,False
z_54.0_7.5,3,2023,3,Diminution,47.6,40.0,47.6,12.4,Diminution,True
z_54.0_7.5,4,2023,4,Diminution,62.6,25.8,62.6,11.6,Diminution,True
z_54.0_7.5,5,2023,5,Diminution,69.0,20.5,69.0,10.6,Stable,False
z_54.0_7.5,6,2023,6,Diminution,64.8,25.1,64.8,10.1,Stable,False
z_54.0_7.5,7,2023,7,Diminution,46.1,42.9,46.1,11.0,Diminution,True
z_54.0_7.5,8,2023,8,Diminution,53.5,33.6,53.5,12.9,Augmentation,False
z_54.0_7.5,9,2023,9,Diminution,47.9,40.5,47.9,11.6,Stable,False
z_54.0_7.5,10,2023,10,Diminution,55.7,31.3,55.7,13.0,Augmentation,False
z_54.0_7.5,11,2023,11,Diminution,55.9,32.2,55.9,11.9,Stable,False
z_54.0_7.5,12,2023,12,Diminution,64.5,25.9,64.5,9.6,Stable,False
z_54.0_7.5,1,2024,1,Diminution,56.0,32.8,56.0,11.2,Stable,False
z_54.0_7.5,2,2024,2,Diminution,55.1,35.1,55.1,9.8,Stable,False
z_54.0_7.5,3,2024,3,Diminution,57.3,31.4,57.3,11.3,Diminution,True
z_54.0_7.5,4,2024,4,Diminution,55.9,32.0,55.9,12.1,Stable,False
z_54.0_7.5,5,2024,5,Diminution,53.0,36.6,53.0,10.3,Diminution,True
z_54.0_7.5,6,2024,6,Diminution,55.8,34.6,55.8,9.6,Diminution,True
z_54.0_7.5,7,2024,7,Diminution,57.2,32.4,57.2,10.4,Stable,False
z_54.0_7.5,8,2024,8,Diminution,47.6,41.3,47.6,11.1,Stable,False
z_54.0_7.5,9,2024,9,Diminution,57.8,31.2,57.8,11.0,Diminution,True
z_54.0_7.5,10,2024,10,Diminution,60.1,27.4,60.1,12.5,Stable,False
z_54.0_7.5,11,2024,11,Diminution,50.1,37.6,50.1,12.4,Stable,False
z_54.0_7.5,12,2024,12,Diminution,52.5,34.2,52.5,13.3,Stable,False
z_54.0_7.5,1,2025,1,Diminution,64.7,23.9,64.7,11.4,Diminution,True
z_54.0_7.5,2,2025,2,Diminution,59.3,29.5,59.3,11.2,Augmentation,False
z_54.0_7.5,3,2025,3,Diminution,42.3,42.3,42.3,15.4,Diminution,True
z_54.0_7.5,4,2025,4,Diminution,56.5,31.5,56.5,12.0,Diminution,True
z_54.0_7.5,5,2025,5,Augmentation,43.9,43.9,43.3,12.8,Stable,False
z_54.0_7.5,6,2025,6,Diminution,45.6,42.8,45.6,11.6,Diminution,True
z_54.0_7.5,7,2025,7,Diminution,48.9,40.2,48.9,10.8,Stable,False
z_54.0_7.5,8,2025,8,Diminution,51.5,38.4,51.5,10.1,Diminution,True
z_54.0_7.5,9,2025,9,Diminution,61.9,25.9,61.9,12.1,Stable,False
z_54.0_7.5,10,2025,10,Diminution,60.1,29.2,60.1,10.7,Augmentation,False
z_54.0_7.5,11,2025,11,Diminution,58.6,29.4,58.6,12.1,Diminution,True
z_54.0_7.5,12,2025,12,Diminution,60.0,27.8,60.0,12.3,Stable,False
z_54.0_9.0,1,2023,1,Diminution,61.3,28.1,61.3,10.7,Augmentation,False
z_54.0_9.0,2,2023,2,Diminution,60.2,30.0,60.2,9.9,Stable,False
z_54.0_9.0,3,2023,3,Diminution,55.4,35.0,55.4,9.5,Diminution,True
z_54.0_9.0,4,2023,4,Diminution,73.0,18.1,73.0,8.9,Augmentation,False
z_54.0_9.0,5,2023,5,Diminution,64.5,25.4,64.5,10.1,Stable,False
z_54.0_9.0,6,2023,6,Diminution,59.5,30.5,59.5,10.1,Augmentation,False
z_54.0_9.0,7,2023,7,Diminution,50.0,39.8,50.0,10.2,Augmentation,False
z_54.0_9.0,8,2023,8,Diminution,44.6,44.6,44.6,10.7,Augmentation,False
z_54.0_9.0,9,2023,9,Diminution,49.4,39.4,49.4,11.3,Augmentation,False
z_54.0_9.0,10,2023,10,Diminution,61.7,28.3,61.7,10.0,Augmentation,False
z_54.0_9.0,11,2023,11,Diminution,58.4,30.6,58.4,11.0,Augmentation,False
z_54.0_9.0,12,2023,12,Diminution,55.6,33.2,55.6,11.2,Diminution,True
z_54.0_9.0,1,2024,1,Diminution,58.8,30.5,58.8,10.7,Diminution,True
z_54.0_9.0,2,2024,2,Diminution,70.9,19.5,70.9,9.6,Augmentation,False
z_54.0_9.0,3,2024,3,Diminution,67.6,23.1,67.6,9.3,Diminution,True
z_54.0_9.0,4,2024,4,Diminution,72.9,18.6,72.9,8.5,Stable,False
z_54.0_9.0,5,2024,5,Diminution,68.7,21.5,68.7,9.8,Augmentation,False
z_54.0_9.0,6,2024,6,Diminution,49.6,38.3,49.6,12.1,Augmentation,False
z_54.0_9.0,7,2024,7,Diminution,44.6,42.7,44.6,12.7,Diminution,True
z_54.0_9.0,8,2024,8,Diminution,52.8,37.2,52.8,10.0,Diminution,True
z_54.0_9.0,9,2024,9,Diminution,52.7,35.1,52.7,12.1,Augmentation,False
z_54.0_9.0,10,2024,10,Diminution,56.0,31.6,56.0,12.4,Stable,False
z_54.0_9.0,11,2024,11,Diminution,55.7,33.4,55.7,10.9,Augmentation,False
z_54.0_9.0,12,2024,12,Diminution,63.4,26.1,63.4,10.5,Stable,False
z_54.0_9.0,1,2025,1,Diminution,61.4,27.4,61.4,11.2,Augmentation,False
z_54.0_9.0,2,2025,2,Diminution,50.5,37.0,50.5,12.4,Stable,False
z_54.0_9.0,3,2025,3,Diminution,64.4,24.7,64.4,10.9,Diminution,True
z_54.0_9.0,4,2025,4,Diminution,60.9,28.6,60.9,10.4,Stable,False
z_54.0_9.0,5,2025,5,Diminution,62.1,26.6,62.1,11.3,Stable,False
z_54.0_9.0,6,2025,6,Diminution,57.5,31.9,57.5,10.6,Stable,False
z_54.0_9.0,7,2025,7,Diminution,50.6,37.2,50.6,12.2,Stable,False
z_54.0_9.0,8,2025,8,Diminution,55.3,34.5,55.3,10.2,Diminution,True
z_54.0_9.0,9,2025,9,Diminution,50.4,34.7,50.4,15.0,Augmentation,False
z_54.0_9.0,10,2025,10,Diminution,51.5,36.6,51.5,11.9,Diminution,True
z_54.0_9.0,11,2025,11,Diminution,57.2,30.6,57.2,12.2,Diminution,True
z_54.0_9.0,12,2025,12,Diminution,55.4,30.1,55.4,14.5,Diminution,True
z_55.5_-10.5,5,2023,5,Stable,66.5,31.8,1.7,66.5,Stable,True
z_55.5_-10.5,7,2023,7,Stable,59.1,40.0,0.9,59.1,Stable,True
z_55.5_-10.5,9,2023,9,Stable,65.1,33.7,1.2,65.1,Stable,True
z_55.5_-10.5,5,2024,5,Stable,65.9,32.4,1.6,65.9,Stable,True
z_55.5_-10.5,7,2024,7,Stable,59.1,40.0,0.9,59.1,Stable,True
z_55.5_-10.5,9,2024,9,Stable,65.3,33.5,1.2,65.3,Stable,True
z_55.5_-10.5,5,2025,5,Stable,65.9,32.4,1.6,65.9,Stable,True
z_55.5_-10.5,7,2025,7,Stable,59.1,40.0,0.9,59.1,Stable,True
z_55.5_-10.5,9,2025,9,Stable,65.3,33.5,1.2,65.3,Stable,True
z_55.5_-15.0,3,2023,3,Stable,68.5,30.6,0.9,68.5,Stable,True
z_55.5_-15.0,3,2024,3,Stable,69.1,29.9,1.0,69.1,Stable,True
z_55.5_-15.0,3,2025,3,Stable,69.1,29.9,1.0,69.1,Stable,True
z_55.5_-3.0,1,2023,1,Stable,65.2,34.3,0.5,65.2,Stable,True
z_55.5_-3.0,2,2023,2,Stable,64.9,34.6,0.6,64.9,Stable,True
z_55.5_-3.0,3,2023,3,Stable,65.2,34.3,0.6,65.2,Stable,True
z_55.5_-3.0,5,2023,5,Stable,65.3,34.0,0.6,65.3,Stable,True
z_55.5_-3.0,6,2023,6,Stable,64.0,35.3,0.7,64.0,Diminution,False
z_55.5_-3.0,7,2023,7,Stable,61.3,38.0,0.7,61.3,Diminution,False
z_55.5_-3.0,8,2023,8,Stable,60.2,39.0,0.9,60.2,Stable,True
z_55.5_-3.0,9,2023,9,Stable,59.6,39.7,0.7,59.6,Diminution,False
z_55.5_-3.0,10,2023,10,Stable,55.7,43.7,0.6,55.7,Stable,True
z_55.5_-3.0,11,2023,11,Stable,58.2,41.1,0.7,58.2,Stable,True
z_55.5_-3.0,12,2023,12,Stable,61.5,37.8,0.6,61.5,Stable,True
z_55.5_-3.0,1,2024,1,Stable,63.8,35.6,0.6,63.8,Stable,True
z_55.5_-3.0,2,2024,2,Stable,64.9,34.6,0.6,64.9,Stable,True
z_55.5_-3.0,3,2024,3,Stable,65.2,34.3,0.6,65.2,Stable,True
z_55.5_-3.0,5,2024,5,Stable,65.3,34.0,0.6,65.3,Stable,True
