zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_54.0_-6.0,4,2023,4,Diminution,91.2,2.4,91.2,6.4,Diminution,True
z_54.0_-6.0,5,2023,5,Diminution,91.5,1.7,91.5,6.8,Diminution,True
z_54.0_-6.0,6,2023,6,Diminution,93.4,1.4,93.4,5.3,Diminution,True
z_54.0_-6.0,7,2023,7,Diminution,92.0,1.8,92.0,6.1,Diminution,True
z_54.0_-6.0,8,2023,8,Diminution,92.7,1.4,92.7,6.0,Diminution,True
z_54.0_-6.0,9,2023,9,Diminution,92.8,1.6,92.8,5.6,Diminution,True
z_54.0_-6.0,10,2023,10,Diminution,93.4,1.6,93.4,5.1,Diminution,True
z_54.0_-6.0,11,2023,11,Diminution,93.2,1.4,93.2,5.4,Diminution,True
z_54.0_-6.0,12,2023,12,Diminution,92.2,1.6,92.2,6.1,Stable,False
z_54.0_-6.0,1,2024,1,Diminution,92.4,1.5,92.4,6.1,Diminution,True
z_54.0_-6.0,2,2024,2,Diminution,92.7,1.5,92.7,5.8,Diminution,True
z_54.0_-6.0,3,2024,3,Diminution,93.3,1.3,93.3,5.4,Diminution,True
z_54.0_-6.0,4,2024,4,Diminution,93.4,1.5,93.4,5.1,Diminution,True
z_54.0_-6.0,5,2024,5,Diminution,92.0,1.7,92.0,6.3,Diminution,True
z_54.0_-6.0,6,2024,6,Diminution,93.4,1.4,93.4,5.3,Diminution,True
z_54.0_-6.0,7,2024,7,Diminution,92.0,1.8,92.0,6.1,Diminution,True
z_54.0_-6.0,8,2024,8,Diminution,93.2,1.4,93.2,5.4,Diminution,True
z_54.0_-6.0,9,2024,9,Diminution,92.8,1.6,92.8,5.6,Diminution,True
z_54.0_-6.0,10,2024,10,Diminution,92.6,1.6,92.6,5.9,Diminution,True
z_54.0_-6.0,11,2024,11,Diminution,93.2,1.4,93.2,5.4,Diminution,True
z_54.0_-6.0,12,2024,12,Diminution,92.2,1.6,92.2,6.1,Stable,False
z_54.0_-6.0,1,2025,1,Diminution,92.4,1.5,92.4,6.1,Diminution,True
z_54.0_-6.0,2,2025,2,Diminution,93.4,1.7,93.4,5.0,Diminution,True
z_54.0_-6.0,3,2025,3,Diminution,93.3,1.3,93.3,5.4,Diminution,True
z_54.0_-6.0,4,2025,4,Diminution,92.6,1.4,92.6,6.0,Diminution,True
z_54.0_-6.0,5,2025,5,Diminution,92.0,1.7,92.0,6.3,Diminution,True
z_54.0_-6.0,6,2025,6,Diminution,93.4,1.4,93.4,5.3,Diminution,True
z_54.0_-6.0,7,2025,7,Diminution,92.0,1.8,92.0,6.1,Stable,False
z_54.0_-6.0,8,2025,8,Diminution,92.9,1.5,92.9,5.6,Diminution,True
z_54.0_-6.0,9,2025,9,Diminution,90.6,2.8,90.6,6.5,Diminution,True
z_54.0_-6.0,10,2025,10,Diminution,89.6,2.9,89.6,7.5,Diminution,True
z_54.0_-6.0,11,2025,11,Diminution,91.8,2.2,91.8,6.0,Diminution,True
z_54.0_-6.0,12,2025,12,Diminution,91.9,1.6,91.9,6.5,Stable,False
z_54.0_-7.5,1,2023,1,Stable,91.8,4.1,4.1,91.8,Stable,True
z_54.0_-7.5,2,2023,2,Stable,89.7,6.0,4.3,89.7,Stable,True
z_54.0_-7.5,3,2023,3,Stable,92.3,3.3,4.4,92.3,Stable,True
z_54.0_-7.5,4,2023,4,Stable,97.5,0.7,1.7,97.5,Stable,True
z_54.0_-7.5,5,2023,5,Diminution,89.6,1.4,89.6,8.9,Stable,False
z_54.0_-7.5,6,2023,6,Diminution,88.8,1.6,88.8,9.6,Diminution,True
z_54.0_-7.5,7,2023,7,Stable,92.0,4.0,4.0,92.0,Stable,True
z_54.0_-7.5,8,2023,8,Stable,92.2,3.7,4.1,92.2,Diminution,False
z_54.0_-7.5,9,2023,9,Stable,90.2,5.8,4.0,90.2,Stable,True
z_54.0_-7.5,10,2023,10,Stable,84.2,11.3,4.6,84.2,Stable,True
z_54.0_-7.5,11,2023,11,Stable,83.6,10.6,5.7,83.6,Stable,True
z_54.0_-7.5,12,2023,12,Stable,91.3,4.4,4.3,91.3,Stable,True
z_54.0_-7.5,1,2024,1,Stable,92.8,2.9,4.3,92.8,Stable,True
z_54.0_-7.5,2,2024,2,Stable,90.9,4.7,4.4,90.9,Stable,True
z_54.0_-7.5,3,2024,3,Stable,87.2,8.4,4.4,87.2,Stable,True
z_54.0_-7.5,4,2024,4,Stable,96.5,1.6,2.0,96.5,Stable,True
z_54.0_-7.5,5,2024,5,Diminution,89.6,1.5,89.6,8.9,Stable,False
z_54.0_-7.5,6,2024,6,Diminution,88.8,1.6,88.8,9.6,Diminution,True
z_54.0_-7.5,7,2024,7,Stable,89.6,6.4,4.0,89.6,Stable,True
z_54.0_-7.5,8,2024,8,Stable,92.2,3.7,4.1,92.2,Stable,True
z_54.0_-7.5,9,2024,9,Stable,84.1,10.7,5.2,84.1,Stable,True
z_54.0_-7.5,10,2024,10,Stable,72.5,22.3,5.2,72.5,Stable,True
z_54.0_-7.5,11,2024,11,Stable,77.5,17.5,5.0,77.5,Stable,True
z_54.0_-7.5,12,2024,12,Stable,74.1,21.6,4.2,74.1,Stable,True
z_54.0_-7.5,1,2025,1,Stable,88.4,6.3,5.2,88.4,Stable,True
z_54.0_-7.5,2,2025,2,Stable,91.6,5.0,3.4,91.6,Stable,True
z_54.0_-7.5,3,2025,3,Stable,82.9,13.0,4.0,82.9,Stable,True
z_54.0_-7.5,4,2025,4,Stable,97.5,0.7,1.7,97.5,Stable,True
z_54.0_-7.5,5,2025,5,Diminution,89.6,1.5,89.6,8.9,Stable,False
z_54.0_-7.5,6,2025,6,Diminution,89.1,1.4,89.1,9.4,Diminution,True
z_54.0_-7.5,7,2025,7,Stable,92.0,4.0,4.0,92.0,Stable,True
z_54.0_-7.5,8,2025,8,Stable,90.6,4.2,5.1,90.6,Diminution,False
z_54.0_-7.5,9,2025,9,Stable,82.2,11.2,6.6,82.2,Stable,True
z_54.0_-7.5,10,2025,10,Stable,89.7,6.2,4.1,89.7,Stable,True
z_54.0_-7.5,11,2025,11,Stable,92.6,3.3,4.1,92.6,Stable,True
z_54.0_-7.5,12,2025,12,Stable,90.9,4.1,5.1,90.9,Stable,True
z_54.0_-9.0,3,2023,3,Stable,96.2,1.6,2.2,96.2,Stable,True
z_54.0_-9.0,5,2023,5,Stable,97.1,0.9,2.0,97.1,Stable,True
z_54.0_-9.0,8,2023,8,Stable,96.1,1.1,2.7,96.1,Stable,True
z_54.0_-9.0,9,2023,9,Stable,92.2,2.8,5.0,92.2,Stable,True
z_54.0_-9.0,10,2023,10,Stable,94.3,1.5,4.2,94.3,Stable,True
z_54.0_-9.0,3,2024,3,Stable,97.1,0.9,2.0,97.1,Stable,True
z_54.0_-9.0,5,2024,5,Stable,96.3,1.1,2.6,96.3,Stable,True
z_54.0_-9.0,8,2024,8,Stable,96.3,1.2,2.6,96.3,Stable,True
z_54.0_-9.0,9,2024,9,Stable,88.2,6.5,5.3,88.2,Stable,True
z_54.0_-9.0,10,2024,10,Stable,94.3,1.5,4.2,94.3,Stable,True
z_54.0_-9.0,3,2025,3,Stable,97.1,0.9,2.0,97.1,Stable,True
z_54.0_-9.0,5,2025,5,Stable,94.5,1.8,3.6,94.5,Stable,True
z_54.0_-9.0,8,2025,8,Stable,97.2,0.8,2.0,97.2,Stable,True
z_54.0_-9.0,9,2025,9,Stable,93.5,2.6,3.9,93.5,Stable,True
z_54.0_-9.0,10,2025,10,Stable,94.3,1.5,4.2,94.3,Stable,True
z_54.0_0.0,1,2023,1,Diminution,89.7,2.1,89.7,8.2,Stable,False
z_54.0_0.0,2,2023,2,Diminution,90.4,1.5,90.4,8.1,Diminution,True
z_54.0_0.0,3,2023,3,Diminution,89.5,2.0,89.5,8.5,Stable,False
z_54.0_0.0,4,2023,4,Stable,86.6,8.7,4.6,86.6,Stable,True
z_54.0_0.0,5,2023,5,Stable,87.6,7.6,4.8,87.6,Stable,True
z_54.0_0.0,7,2023,7,Diminution,89.6,1.0,89.6,9.3,Diminution,True
z_54.0_0.0,8,2023,8,Stable,89.1,6.1,4.8,89.1,Stable,True
z_54.0_0.0,9,2023,9,Diminution,90.2,1.6,90.2,8.2,Stable,False
z_54.0_0.0,10,2023,10,Stable,82.9,12.8,4.2,82.9,Stable,True
z_54.0_0.0,11,2023,11,Stable,92.2,4.0,3.8,92.2,Stable,True
z_54.0_0.0,12,2023,12,Stable,91.1,5.2,3.7,91.1,Stable,True
z_54.0_0.0,1,2024,1,Diminution,88.3,2.6,88.3,9.0,Diminution,True
z_54.0_0.0,2,2024,2,Diminution,90.5,1.4,90.5,8.1,Diminution,True
z_54.0_0.0,3,2024,3,Diminution,90.4,1.5,90.4,8.1,Stable,False
z_54.0_0.0,4,2024,4,Stable,91.9,5.2,3.0,91.9,Stable,True
z_54.0_0.0,5,2024,5,Stable,88.1,6.6,5.2,88.1,Stable,True
z_54.0_0.0,7,2024,7,Diminution,90.0,0.8,90.0,9.2,Diminution,True
z_54.0_0.0,8,2024,8,Stable,89.1,6.1,4.8,89.1,Stable,True
z_54.0_0.0,9,2024,9,Diminution,90.6,1.7,90.6,7.7,Stable,False
z_54.0_0.0,10,2024,10,Stable,82.9,12.8,4.2,82.9,Stable,True
z_54.0_0.0,11,2024,11,Stable,91.1,4.3,4.6,91.1,Stable,True
z_54.0_0.0,12,2024,12,Stable,92.6,3.8,3.6,92.6,Stable,True
z_54.0_0.0,1,2025,1,Diminution,89.5,2.8,89.5,7.7,Stable,False
z_54.0_0.0,2,2025,2,Diminution,90.4,1.5,90.4,8.1,Stable,False
z_54.0_0.0,3,2025,3,Diminution,87.1,2.9,87.1,9.9,Stable,False
z_54.0_0.0,4,2025,4,Stable,86.0,9.6,4.4,86.0,Stable,True
z_54.0_0.0,5,2025,5,Stable,86.6,8.4,5.0,86.6,Stable,True
z_54.0_0.0,7,2025,7,Diminution,89.6,1.0,89.6,9.3,Diminution,True
z_54.0_0.0,8,2025,8,Stable,88.6,6.3,5.1,88.6,Stable,True
z_54.0_0.0,9,2025,9,Diminution,90.6,1.7,90.6,7.7,Stable,False
z_54.0_0.0,10,2025,10,Stable,82.9,12.8,4.2,82.9,Stable,True
z_54.0_0.0,11,2025,11,Stable,90.8,5.0,4.2,90.8,Stable,True
z_54.0_0.0,12,2025,12,Stable,92.6,3.8,3.6,92.6,Stable,True
z_54.0_1.5,2,2023,2,Stable,94.9,1.1,4.0,94.9,Stable,True
z_54.0_1.5,3,2023,3,Stable,95.0,1.5,3.4,95.0,Stable,True
z_54.0_1.5,4,2023,4,Stable,97.2,0.7,2.2,97.2,Stable,True
z_54.0_1.5,5,2023,5,Stable,94.1,2.5,3.4,94.1,Stable,True
z_54.0_1.5,6,2023,6,Stable,97.3,0.6,2.1,97.3,Stable,True
z_54.0_1.5,7,2023,7,Stable,91.9,4.5,3.6,91.9,Stable,True
z_54.0_1.5,10,2023,10,Stable,93.9,2.0,4.1,93.9,Stable,True
z_54.0_1.5,12,2023,12,Diminution,90.8,0.2,90.8,9.0,Stable,False
z_54.0_1.5,2,2024,2,Stable,92.2,3.0,4.8,92.2,Stable,True
z_54.0_1.5,3,2024,3,Stable,95.4,1.6,3.0,95.4,Stable,True
z_54.0_1.5,4,2024,4,Stable,97.2,0.7,2.2,97.2,Stable,True
z_54.0_1.5,5,2024,5,Stable,94.1,2.5,3.4,94.1,Stable,True
z_54.0_1.5,6,2024,6,Stable,95.4,2.2,2.4,95.4,Stable,True
z_54.0_1.5,7,2024,7,Stable,89.4,6.8,3.9,89.4,Stable,True
z_54.0_1.5,10,2024,10,Stable,95.3,1.1,3.5,95.3,Stable,True
z_54.0_1.5,12,2024,12,Diminution,92.6,0.4,92.6,7.0,Diminution,True
z_54.0_1.5,2,2025,2,Stable,94.9,1.1,4.0,94.9,Stable,True
z_54.0_1.5,3,2025,3,Stable,97.1,0.6,2.3,97.1,Stable,True
z_54.0_1.5,4,2025,4,Stable,97.2,0.7,2.2,97.2,Stable,True
z_54.0_1.5,5,2025,5,Stable,94.1,2.5,3.4,94.1,Stable,True
z_54.0_1.5,6,2025,6,Stable,95.8,1.1,3.2,95.8,Stable,True
z_54.0_1.5,7,2025,7,Stable,91.9,4.5,3.6,91.9,Stable,True
z_54.0_1.5,10,2025,10,Stable,95.3,1.1,3.5,95.3,Stable,True
z_54.0_1.5,12,2025,12,Diminution,89.9,0.5,89.9,9.6,Diminution,True
z_54.0_10.5,1,2023,1,Augmentation,63.8,63.8,24.2,12.0,Augmentation,True
z_54.0_10.5,2,2023,2,Augmentation,68.4,68.4,20.9,10.7,Stable,False
z_54.0_10.5,3,2023,3,Augmentation,84.3,84.3,8.8,6.8,Stable,False
z_54.0_10.5,4,2023,4,Augmentation,78.2,78.2,12.6,9.2,Augmentation,True
z_54.0_10.5,5,2023,5,Augmentation,72.3,72.3,16.1,11.6,Stable,False
z_54.0_10.5,6,2023,6,Augmentation,82.5,82.5,11.6,6.0,Stable,False
z_54.0_10.5,7,2023,7,Augmentation,64.2,64.2,27.0,8.8,Stable,False
z_54.0_10.5,8,2023,8,Augmentation,76.4,76.4,15.6,8.0,Augmentation,True
z_54.0_10.5,9,2023,9,Augmentation,69.8,69.8,22.7,7.6,Stable,False
z_54.0_10.5,10,2023,10,Augmentation,74.2,74.2,16.1,9.7,Diminution,False
z_54.0_10.5,11,2023,11,Augmentation,58.1,58.1,31.9,9.9,Augmentation,True
z_54.0_10.5,12,2023,12,Augmentation,59.6,59.6,27.4,13.0,Stable,False
z_54.0_10.5,1,2024,1,Augmentation,64.0,64.0,25.1,10.9,Augmentation,True
z_54.0_10.5,2,2024,2,Augmentation,72.2,72.2,19.2,8.6,Augmentation,True
z_54.0_10.5,3,2024,3,Augmentation,72.6,72.6,15.8,11.6,Stable,False
z_54.0_10.5,4,2024,4,Augmentation,71.7,71.7,18.0,10.3,Stable,False
z_54.0_10.5,5,2024,5,Augmentation,77.0,77.0,13.8,9.2,Stable,False
z_54.0_10.5,6,2024,6,Augmentation,80.5,80.5,12.8,6.7,Stable,False
z_54.0_10.5,7,2024,7,Augmentation,80.2,80.2,13.8,6.0,Diminution,False
z_54.0_10.5,8,2024,8,Augmentation,68.8,68.8,22.0,9.2,Diminution,False
z_54.0_10.5,9,2024,9,Augmentation,36.3,36.3,49.4,14.3,Stable,False
z_54.0_10.5,10,2024,10,Augmentation,62.5,62.5,24.4,13.1,Stable,False
z_54.0_10.5,11,2024,11,Augmentation,69.2,69.2,21.5,9.3,Stable,False
z_54.0_10.5,12,2024,12,Augmentation,75.5,75.5,15.4,9.1,Stable,False
z_54.0_10.5,1,2025,1,Augmentation,60.2,60.2,29.2,10.6,Augmentation,True
z_54.0_10.5,2,2025,2,Augmentation,78.4,78.4,14.3,7.3,Diminution,False
z_54.0_10.5,3,2025,3,Augmentation,60.5,60.5,29.1,10.4,Stable,False
z_54.0_10.5,4,2025,4,Augmentation,75.0,75.0,15.6,9.4,Augmentation,True
z_54.0_10.5,5,2025,5,Augmentation,87.7,87.7,7.4,5.0,Stable,False
z_54.0_10.5,6,2025,6,Augmentation,70.5,70.5,20.5,9.0,Stable,False
z_54.0_10.5,7,2025,7,Augmentation,57.1,57.1,32.4,10.5,Augmentation,True
z_54.0_10.5,8,2025,8,Augmentation,76.7,76.7,15.7,7.6,Augmentation,True
z_54.0_10.5,9,2025,9,Augmentation,70.4,70.4,22.1,7.5,Diminution,False
z_54.0_10.5,10,2025,10,Augmentation,68.3,68.3,20.0,11.8,Stable,False
z_54.0_10.5,11,2025,11,Augmentation,72.3,72.3,18.9,8.8,Diminution,False
z_54.0_10.5,12,2025,12,Augmentation,67.2,67.2,22.0,10.9,Diminution,False
z_54.0_12.0,1,2023,1,Augmentation,71.2,71.2,20.9,7.9,Augmentation,True
z_54.0_12.0,2,2023,2,Augmentation,77.7,77.7,12.8,9.4,Stable,False
z_54.0_12.0,3,2023,3,Augmentation,78.1,78.1,13.6,8.3,Augmentation,True
z_54.0_12.0,4,2023,4,Augmentation,75.9,75.9,14.1,10.0,Stable,False
z_54.0_12.0,5,2023,5,Augmentation,79.4,79.4,13.3,7.3,Augmentation,True
z_54.0_12.0,6,2023,6,Augmentation,80.8,80.8,12.5,6.7,Augmentation,True
z_54.0_12.0,7,2023,7,Augmentation,78.4,78.4,14.2,7.4,Augmentation,True
z_54.0_12.0,8,2023,8,Augmentation,84.0,84.0,9.7,6.3,Augmentation,True
z_54.0_12.0,9,2023,9,Augmentation,85.2,85.2,10.4,4.4,Stable,False
z_54.0_12.0,10,2023,10,Augmentation,72.2,72.2,16.1,11.6,Augmentation,True
z_54.0_12.0,11,2023,11,Augmentation,82.2,82.2,12.4,5.4,Diminution,False
z_54.0_12.0,12,2023,12,Augmentation,81.9,81.9,10.9,7.2,Stable,False
z_54.0_12.0,1,2024,1,Augmentation,64.2,64.2,26.8,8.9,Augmentation,True
z_54.0_12.0,2,2024,2,Augmentation,74.4,74.4,18.0,7.6,Stable,False
z_54.0_12.0,3,2024,3,Augmentation,79.2,79.2,12.5,8.3,Augmentation,True
z_54.0_12.0,4,2024,4,Augmentation,80.5,80.5,12.5,7.0,Augmentation,True
z_54.0_12.0,5,2024,5,Augmentation,82.4,82.4,10.1,7.5,Augmentation,True
z_54.0_12.0,6,2024,6,Augmentation,80.7,80.7,13.3,6.1,Stable,False
z_54.0_12.0,7,2024,7,Augmentation,73.1,73.1,20.1,6.9,Augmentation,True
z_54.0_12.0,8,2024,8,Augmentation,80.6,80.6,12.8,6.6,Augmentation,True
z_54.0_12.0,9,2024,9,Augmentation,77.8,77.8,15.1,7.0,Diminution,False
z_54.0_12.0,10,2024,10,Augmentation,69.4,69.4,20.2,10.4,Stable,False
z_54.0_12.0,11,2024,11,Augmentation,61.3,61.3,30.9,7.9,Stable,False
z_54.0_12.0,12,2024,12,Augmentation,67.8,67.8,24.4,7.7,Stable,False
z_54.0_12.0,1,2025,1,Augmentation,66.9,66.9,26.1,7.0,Augmentation,True
z_54.0_12.0,2,2025,2,Augmentation,78.0,78.0,14.9,7.1,Diminution,False
z_54.0_12.0,3,2025,3,Augmentation,63.4,63.4,27.4,9.2,Augmentation,True
z_54.0_12.0,4,2025,4,Augmentation,69.2,69.2,21.7,9.1,Diminution,False
z_54.0_12.0,5,2025,5,Augmentation,75.3,75.3,18.1,6.6,Augmentation,True
z_54.0_12.0,6,2025,6,Augmentation,79.0,79.0,13.9,7.1,Diminution,False
z_54.0_12.0,7,2025,7,Augmentation,48.4,48.4,42.8,8.7,Stable,False
z_54.0_12.0,8,2025,8,Augmentation,66.3,66.3,25.3,8.4,Stable,False
z_54.0_12.0,9,2025,9,Augmentation,75.7,75.7,18.2,6.1,Diminution,False
z_54.0_12.0,10,2025,10,Augmentation,66.6,66.6,22.8,10.6,Stable,False
z_54.0_12.0,11,2025,11,Augmentation,53.7,53.7,36.4,9.9,Diminution,False
z_54.0_12.0,12,2025,12,Augmentation,40.6,40.6,45.1,14.3,Diminution,False
z_54.0_13.5,1,2023,1,Augmentation,64.8,64.8,23.9,11.3,Stable,False
z_54.0_13.5,2,2023,2,Augmentation,69.5,69.5,20.4,10.1,Stable,False
z_54.0_13.5,3,2023,3,Augmentation,71.1,71.1,19.0,10.0,Augmentation,True
z_54.0_13.5,4,2023,4,Augmentation,81.1,81.1,7.8,11.2,Augmentation,True
z_54.0_13.5,5,2023,5,Augmentation,80.2,80.2,11.9,7.9,Augmentation,True
z_54.0_13.5,6,2023,6,Augmentation,86.1,86.1,4.1,9.8,Augmentation,True
z_54.0_13.5,7,2023,7,Augmentation,87.3,87.3,6.4,6.3,Stable,False
z_54.0_13.5,8,2023,8,Augmentation,80.6,80.6,6.2,13.2,Augmentation,True
z_54.0_13.5,9,2023,9,Augmentation,73.8,73.8,17.5,8.7,Stable,False
z_54.0_13.5,10,2023,10,Augmentation,71.9,71.9,17.6,10.5,Augmentation,True
z_54.0_13.5,11,2023,11,Augmentation,81.2,81.2,11.4,7.4,Augmentation,True
z_54.0_13.5,12,2023,12,Augmentation,83.5,83.5,10.1,6.4,Stable,False
z_54.0_13.5,1,2024,1,Augmentation,73.9,73.9,16.8,9.4,Augmentation,True
z_54.0_13.5,2,2024,2,Augmentation,84.0,84.0,9.4,6.6,Stable,False
z_54.0_13.5,3,2024,3,Augmentation,76.5,76.5,15.9,7.6,Augmentation,True
z_54.0_13.5,4,2024,4,Augmentation,75.6,75.6,13.6,10.8,Stable,False
z_54.0_13.5,5,2024,5,Augmentation,68.1,68.1,22.7,9.2,Stable,False
z_54.0_13.5,6,2024,6,Augmentation,83.0,83.0,7.5,9.5,Augmentation,True
z_54.0_13.5,7,2024,7,Augmentation,73.4,73.4,17.7,8.8,Stable,False
z_54.0_13.5,8,2024,8,Augmentation,87.4,87.4,5.8,6.8,Stable,False
z_54.0_13.5,9,2024,9,Augmentation,79.2,79.2,13.5,7.3,Diminution,False
z_54.0_13.5,10,2024,10,Augmentation,67.7,67.7,21.7,10.6,Stable,False
z_54.0_13.5,11,2024,11,Augmentation,69.2,69.2,19.9,10.9,Augmentation,True
z_54.0_13.5,12,2024,12,Augmentation,74.4,74.4,16.9,8.7,Stable,False
z_54.0_13.5,1,2025,1,Augmentation,66.5,66.5,22.6,10.9,Stable,False
z_54.0_13.5,2,2025,2,Augmentation,67.6,67.6,21.4,11.0,Diminution,False
z_54.0_13.5,3,2025,3,Augmentation,53.1,53.1,33.2,13.7,Diminution,False
z_54.0_13.5,4,2025,4,Augmentation,60.0,60.0,14.2,25.8,Stable,False
z_54.0_13.5,5,2025,5,Augmentation,54.1,54.1,34.4,11.5,Stable,False
z_54.0_13.5,6,2025,6,Augmentation,81.7,81.7,7.2,11.2,Stable,False
z_54.0_13.5,7,2025,7,Augmentation,72.7,72.7,18.6,8.8,Diminution,False
z_54.0_13.5,8,2025,8,Augmentation,64.2,64.2,9.1,26.6,Augmentation,True
z_54.0_13.5,9,2025,9,Augmentation,59.3,59.3,29.4,11.3,Diminution,False
z_54.0_13.5,10,2025,10,Augmentation,51.4,51.4,35.8,12.8,Stable,False
z_54.0_13.5,11,2025,11,Augmentation,64.5,64.5,24.7,10.8,Diminution,False
z_54.0_13.5,12,2025,12,Diminution,56.6,27.3,56.6,16.1,Diminution,True
z_54.0_15.0,1,2023,1,Stable,91.9,2.8,5.3,91.9,Stable,True
z_54.0_15.0,2,2023,2,Diminution,86.9,3.4,86.9,9.6,Stable,False
z_54.0_15.0,3,2023,3,Stable,89.0,6.1,4.9,89.0,Stable,True
z_54.0_15.0,4,2023,4,Diminution,89.4,2.3,89.4,8.3,Diminution,True
z_54.0_15.0,5,2023,5,Stable,91.5,3.8,4.7,91.5,Stable,True
z_54.0_15.0,6,2023,6,Stable,94.9,2.2,2.8,94.9,Stable,True
z_54.0_15.0,7,2023,7,Stable,91.5,3.2,5.3,91.5,Stable,True
z_54.0_15.0,9,2023,9,Diminution,87.9,2.6,87.9,9.5,Stable,False
z_54.0_15.0,10,2023,10,Stable,94.5,2.5,3.1,94.5,Stable,True
z_54.0_15.0,11,2023,11,Stable,88.7,6.3,5.1,88.7,Stable,True
z_54.0_15.0,12,2023,12,Stable,86.4,7.5,6.2,86.4,Diminution,False
z_54.0_15.0,1,2024,1,Stable,92.8,2.1,5.1,92.8,Stable,True
z_54.0_15.0,2,2024,2,Diminution,88.9,1.6,88.9,9.5,Stable,False
z_54.0_15.0,3,2024,3,Stable,89.2,6.6,4.2,89.2,Stable,True
z_54.0_15.0,4,2024,4,Diminution,85.9,3.9,85.9,10.2,Diminution,True
z_54.0_15.0,5,2024,5,Stable,91.5,3.8,4.7,91.5,Stable,True
z_54.0_15.0,6,2024,6,Stable,95.0,2.0,3.0,95.0,Stable,True
z_54.0_15.0,7,2024,7,Stable,91.6,2.7,5.7,91.6,Stable,True
z_54.0_15.0,9,2024,9,Diminution,90.1,2.0,90.1,8.0,Stable,False
z_54.0_15.0,10,2024,10,Stable,95.6,1.7,2.7,95.6,Stable,True
z_54.0_15.0,11,2024,11,Stable,92.6,3.0,4.4,92.6,Stable,True
z_54.0_15.0,12,2024,12,Stable,89.4,5.6,4.9,89.4,Diminution,False
z_54.0_15.0,1,2025,1,Stable,91.3,3.4,5.3,91.3,Stable,True
z_54.0_15.0,2,2025,2,Diminution,85.6,2.9,85.6,11.5,Diminution,True
z_54.0_15.0,3,2025,3,Stable,90.4,6.0,3.6,90.4,Stable,True
z_54.0_15.0,4,2025,4,Diminution,89.3,2.0,89.3,8.7,Stable,False
z_54.0_15.0,5,2025,5,Stable,90.0,4.8,5.2,90.0,Stable,True
z_54.0_15.0,6,2025,6,Stable,85.3,9.9,4.8,85.3,Stable,True
z_54.0_15.0,7,2025,7,Stable,81.8,12.4,5.8,81.8,Stable,True
z_54.0_15.0,9,2025,9,Diminution,90.1,1.6,90.1,8.4,Stable,False
z_54.0_15.0,10,2025,10,Stable,93.9,2.8,3.3,93.9,Stable,True
z_54.0_15.0,11,2025,11,Stable,88.1,6.1,5.8,88.1,Stable,True
z_54.0_15.0,12,2025,12,Stable,92.6,2.9,4.4,92.6,Diminution,False
z_54.0_16.5,1,2023,1,Stable,95.1,1.1,3.8,95.1,Stable,True
z_54.0_16.5,4,2023,4,Diminution,90.1,0.2,90.1,9.7,Diminution,True
z_54.0_16.5,5,2023,5,Stable,95.3,1.3,3.4,95.3,Stable,True
z_54.0_16.5,6,2023,6,Stable,92.2,3.4,4.3,92.2,Stable,True
z_54.0_16.5,7,2023,7,Stable,89.0,6.2,4.8,89.0,Stable,True
z_54.0_16.5,8,2023,8,Stable,92.2,3.5,4.2,92.2,Stable,True
z_54.0_16.5,11,2023,11,Stable,94.9,1.7,3.4,94.9,Stable,True
z_54.0_16.5,12,2023,12,Diminution,89.6,0.9,89.6,9.5,Stable,False
z_54.0_16.5,1,2024,1,Stable,93.2,1.6,5.3,93.2,Stable,True
z_54.0_16.5,4,2024,4,Diminution,90.7,0.2,90.7,9.2,Diminution,True
z_54.0_16.5,5,2024,5,Stable,95.3,1.3,3.4,95.3,Stable,True
z_54.0_16.5,6,2024,6,Stable,90.9,5.4,3.7,90.9,Stable,True
z_54.0_16.5,7,2024,7,Stable,91.0,4.8,4.1,91.0,Stable,True
z_54.0_16.5,8,2024,8,Stable,89.1,7.1,3.8,89.1,Stable,True
z_54.0_16.5,11,2024,11,Stable,96.6,0.8,2.6,96.6,Stable,True
z_54.0_16.5,12,2024,12,Diminution,89.1,1.0,89.1,9.9,Stable,False
z_54.0_16.5,1,2025,1,Stable,93.6,2.1,4.3,93.6,Stable,True
z_54.0_16.5,4,2025,4,Diminution,90.1,0.2,90.1,9.7,Diminution,True
z_54.0_16.5,5,2025,5,Stable,95.3,1.3,3.4,95.3,Stable,True
z_54.0_16.5,6,2025,6,Stable,93.5,3.2,3.3,93.5,Stable,True
z_54.0_16.5,7,2025,7,Stable,89.0,6.2,4.8,89.0,Stable,True
z_54.0_16.5,8,2025,8,Stable,93.3,3.6,3.1,93.3,Stable,True
z_54.0_16.5,11,2025,11,Stable,97.3,0.5,2.2,97.3,Stable,True
z_54.0_16.5,12,2025,12,Diminution,89.6,0.9,89.6,9.5,Stable,False
z_54.0_18.0,1,2023,1,Augmentation,56.3,56.3,26.2,17.5,Augmentation,True
z_54.0_18.0,2,2023,2,Augmentation,61.9,61.9,22.8,15.3,Augmentation,True
z_54.0_18.0,3,2023,3,Augmentation,67.8,67.8,17.6,14.5,Stable,False
z_54.0_18.0,4,2023,4,Augmentation,76.3,76.3,5.6,18.1,Augmentation,True
z_54.0_18.0,5,2023,5,Augmentation,76.1,76.1,10.9,13.0,Augmentation,True
